species,gene,lam,k,rep
60,4,0,3,15
38,4,0,3,15
72,4,0,3,15
11,4,0,3,15
32,5,0,3,15
92,6,0,3,15
99,6,0,3,15
39,6,0,3,15
30,6,0,3,15
88,7,0,3,15
60,7,0,3,15
29,8,0,3,15
50,8,0,3,15
99,9,0,3,15
57,10,0,3,15
11,14,0,3,15
74,16,0,3,15
88,17,0,3,15
47,21,0,3,15
84,25,0,3,15
16,27,0,3,15
63,27,0,3,15
42,27,0,3,15
66,29,0,3,15
49,29,0,3,15
27,29,0,3,15
96,32,0,3,15
99,35,0,3,15
22,36,0,3,15
99,39,0,3,15
86,40,0,3,15
96,40,0,3,15
72,42,0,3,15
86,42,0,3,15
96,42,0,3,15
88,43,0,3,15
84,43,0,3,15
79,43,0,3,15
29,44,0,3,15
50,44,0,3,15
32,50,0,3,15
83,51,0,3,15
99,54,0,3,15
11,55,0,3,15
96,56,0,3,15
74,57,0,3,15
32,58,0,3,15
49,61,0,3,15
27,61,0,3,15
36,63,0,3,15
57,64,0,3,15
10,64,0,3,15
39,64,0,3,15
21,66,0,3,15
65,66,0,3,15
55,66,0,3,15
66,69,0,3,15
29,71,0,3,15
50,71,0,3,15
60,72,0,3,15
32,75,0,3,15
33,76,0,3,15
56,76,0,3,15
79,78,0,3,15
29,79,0,3,15
50,79,0,3,15
11,82,0,3,15
32,83,0,3,15
86,84,0,3,15
16,85,0,3,15
63,85,0,3,15
42,85,0,3,15
30,85,0,3,15
12,86,0,3,15
30,86,0,3,15
29,87,0,3,15
50,87,0,3,15
29,88,0,3,15
50,88,0,3,15
92,94,0,3,15
29,98,0,3,15
50,98,0,3,15
47,98,0,3,15
12,99,0,3,15
33,100,0,3,15
56,100,0,3,15
38,4,0.00001,3,15
72,4,0.00001,3,15
11,4,0.00001,3,15
32,5,0.00001,3,15
92,6,0.00001,3,15
99,6,0.00001,3,15
88,7,0.00001,3,15
60,7,0.00001,3,15
72,9,0.00001,3,15
11,14,0.00001,3,15
74,16,0.00001,3,15
88,17,0.00001,3,15
47,21,0.00001,3,15
25,24,0.00001,3,15
16,27,0.00001,3,15
63,27,0.00001,3,15
42,27,0.00001,3,15
66,29,0.00001,3,15
13,29,0.00001,3,15
70,29,0.00001,3,15
48,29,0.00001,3,15
64,29,0.00001,3,15
96,32,0.00001,3,15
99,35,0.00001,3,15
86,40,0.00001,3,15
96,40,0.00001,3,15
57,42,0.00001,3,15
72,42,0.00001,3,15
86,42,0.00001,3,15
96,42,0.00001,3,15
88,43,0.00001,3,15
29,44,0.00001,3,15
50,44,0.00001,3,15
32,50,0.00001,3,15
83,51,0.00001,3,15
99,54,0.00001,3,15
11,55,0.00001,3,15
96,56,0.00001,3,15
74,57,0.00001,3,15
32,58,0.00001,3,15
49,61,0.00001,3,15
27,61,0.00001,3,15
36,63,0.00001,3,15
10,64,0.00001,3,15
39,64,0.00001,3,15
21,66,0.00001,3,15
65,66,0.00001,3,15
55,66,0.00001,3,15
66,69,0.00001,3,15
29,71,0.00001,3,15
50,71,0.00001,3,15
60,72,0.00001,3,15
32,75,0.00001,3,15
33,76,0.00001,3,15
56,76,0.00001,3,15
79,78,0.00001,3,15
29,79,0.00001,3,15
50,79,0.00001,3,15
11,82,0.00001,3,15
32,83,0.00001,3,15
86,84,0.00001,3,15
16,85,0.00001,3,15
63,85,0.00001,3,15
42,85,0.00001,3,15
30,85,0.00001,3,15
12,86,0.00001,3,15
30,86,0.00001,3,15
29,87,0.00001,3,15
50,87,0.00001,3,15
29,88,0.00001,3,15
50,88,0.00001,3,15
92,94,0.00001,3,15
29,98,0.00001,3,15
50,98,0.00001,3,15
47,98,0.00001,3,15
12,99,0.00001,3,15
33,100,0.00001,3,15
56,100,0.00001,3,15
72,4,0.0001,3,15
60,7,0.0001,3,15
72,9,0.0001,3,15
11,14,0.0001,3,15
16,27,0.0001,3,15
63,27,0.0001,3,15
66,29,0.0001,3,15
48,29,0.0001,3,15
64,29,0.0001,3,15
19,30,0.0001,3,15
96,32,0.0001,3,15
58,39,0.0001,3,15
43,39,0.0001,3,15
75,39,0.0001,3,15
20,39,0.0001,3,15
86,40,0.0001,3,15
96,40,0.0001,3,15
57,42,0.0001,3,15
72,42,0.0001,3,15
86,42,0.0001,3,15
96,42,0.0001,3,15
88,43,0.0001,3,15
83,51,0.0001,3,15
96,56,0.0001,3,15
10,64,0.0001,3,15
39,64,0.0001,3,15
65,66,0.0001,3,15
60,72,0.0001,3,15
33,76,0.0001,3,15
56,76,0.0001,3,15
79,78,0.0001,3,15
11,82,0.0001,3,15
86,84,0.0001,3,15
16,85,0.0001,3,15
63,85,0.0001,3,15
42,85,0.0001,3,15
29,88,0.0001,3,15
50,88,0.0001,3,15
92,94,0.0001,3,15
29,98,0.0001,3,15
50,98,0.0001,3,15
12,99,0.0001,3,15
33,100,0.0001,3,15
56,100,0.0001,3,15
60,7,0.001,3,15
48,29,0.001,3,15
64,29,0.001,3,15
19,30,0.001,3,15
71,30,0.001,3,15
75,39,0.001,3,15
20,39,0.001,3,15
86,40,0.001,3,15
57,42,0.001,3,15
72,42,0.001,3,15
86,42,0.001,3,15
88,43,0.001,3,15
60,72,0.001,3,15
79,78,0.001,3,15
86,84,0.001,3,15
92,94,0.001,3,15
12,99,0.001,3,15
70,30,0.01,3,15
48,30,0.01,3,15
60,85,0.01,3,15
12,99,0.01,3,15
0,5,0.1,3,15
0,10,0.1,3,15
0,65,0.1,3,15
0,85,0.1,3,15
58,85,0.1,3,15
43,85,0.1,3,15
0,5,1,3,15
0,10,1,3,15
0,36,1,3,15
0,65,1,3,15
0,29,10,3,15
3,29,10,3,15
18,29,10,3,15
73,29,10,3,15
59,29,10,3,15
17,29,10,3,15
22,38,10,3,15
41,38,10,3,15
81,71,10,3,15
88,82,10,3,15
84,82,10,3,15
79,82,10,3,15
58,92,10,3,15
0,1,100,3,15
0,29,100,3,15
12,29,100,3,15
30,29,100,3,15
18,29,100,3,15
73,29,100,3,15
59,29,100,3,15
57,38,100,3,15
22,38,100,3,15
40,38,100,3,15
15,38,100,3,15
41,38,100,3,15
75,38,100,3,15
20,38,100,3,15
88,57,100,3,15
84,57,100,3,15
79,57,100,3,15
81,71,100,3,15
88,82,100,3,15
84,82,100,3,15
79,82,100,3,15
58,92,100,3,15
86,99,100,3,15
85,99,100,3,15
81,99,100,3,15
96,99,100,3,15
98,99,100,3,15
0,1,true,3,15
0,29,true,3,15
12,29,true,3,15
30,29,true,3,15
18,29,true,3,15
73,29,true,3,15
59,29,true,3,15
57,38,true,3,15
22,38,true,3,15
40,38,true,3,15
54,38,true,3,15
15,38,true,3,15
41,38,true,3,15
75,38,true,3,15
20,38,true,3,15
88,57,true,3,15
84,57,true,3,15
79,57,true,3,15
81,71,true,3,15
88,82,true,3,15
84,82,true,3,15
79,82,true,3,15
58,92,true,3,15
86,99,true,3,15
85,99,true,3,15
81,99,true,3,15
96,99,true,3,15
87,99,true,3,15
98,99,true,3,15
