species,gene,lam,k,rep,error
2,5,0,3,31,200
6,5,0,3,31,200
7,5,0,3,31,200
1,5,0,3,31,200
4,5,0,3,31,200
3,5,0,3,31,200
66,7,0,3,31,200
36,7,0,3,31,200
36,11,0,3,31,200
8,13,0,3,31,200
5,13,0,3,31,200
12,17,0,3,31,200
82,17,0,3,31,200
62,23,0,3,31,200
20,24,0,3,31,200
2,28,0,3,31,200
6,28,0,3,31,200
66,33,0,3,31,200
74,35,0,3,31,200
36,38,0,3,31,200
42,38,0,3,31,200
0,38,0,3,31,200
41,38,0,3,31,200
2,39,0,3,31,200
0,46,0,3,31,200
56,47,0,3,31,200
31,47,0,3,31,200
12,49,0,3,31,200
82,49,0,3,31,200
6,50,0,3,31,200
8,50,0,3,31,200
5,50,0,3,31,200
66,53,0,3,31,200
2,57,0,3,31,200
6,57,0,3,31,200
42,64,0,3,31,200
66,67,0,3,31,200
2,68,0,3,31,200
6,68,0,3,31,200
12,71,0,3,31,200
82,71,0,3,31,200
36,72,0,3,31,200
22,75,0,3,31,200
97,75,0,3,31,200
94,75,0,3,31,200
2,77,0,3,31,200
6,77,0,3,31,200
80,78,0,3,31,200
36,79,0,3,31,200
44,80,0,3,31,200
78,80,0,3,31,200
22,81,0,3,31,200
53,89,0,3,31,200
72,93,0,3,31,200
2,94,0,3,31,200
6,94,0,3,31,200
7,94,0,3,31,200
1,94,0,3,31,200
4,94,0,3,31,200
3,94,0,3,31,200
43,95,0,3,31,200
100,99,0,3,31,200
84,99,0,3,31,200
2,5,0.00001,3,31,200
6,5,0.00001,3,31,200
7,5,0.00001,3,31,200
1,5,0.00001,3,31,200
4,5,0.00001,3,31,200
3,5,0.00001,3,31,200
66,7,0.00001,3,31,200
36,7,0.00001,3,31,200
36,11,0.00001,3,31,200
8,13,0.00001,3,31,200
5,13,0.00001,3,31,200
12,17,0.00001,3,31,200
82,17,0.00001,3,31,200
62,23,0.00001,3,31,200
20,24,0.00001,3,31,200
2,28,0.00001,3,31,200
6,28,0.00001,3,31,200
66,33,0.00001,3,31,200
74,35,0.00001,3,31,200
36,38,0.00001,3,31,200
42,38,0.00001,3,31,200
0,38,0.00001,3,31,200
41,38,0.00001,3,31,200
2,39,0.00001,3,31,200
0,46,0.00001,3,31,200
56,47,0.00001,3,31,200
31,47,0.00001,3,31,200
12,49,0.00001,3,31,200
82,49,0.00001,3,31,200
6,50,0.00001,3,31,200
8,50,0.00001,3,31,200
5,50,0.00001,3,31,200
66,53,0.00001,3,31,200
2,57,0.00001,3,31,200
6,57,0.00001,3,31,200
42,64,0.00001,3,31,200
66,67,0.00001,3,31,200
2,68,0.00001,3,31,200
6,68,0.00001,3,31,200
12,71,0.00001,3,31,200
82,71,0.00001,3,31,200
36,72,0.00001,3,31,200
22,75,0.00001,3,31,200
97,75,0.00001,3,31,200
94,75,0.00001,3,31,200
2,77,0.00001,3,31,200
6,77,0.00001,3,31,200
80,78,0.00001,3,31,200
36,79,0.00001,3,31,200
44,80,0.00001,3,31,200
78,80,0.00001,3,31,200
22,81,0.00001,3,31,200
53,89,0.00001,3,31,200
74,93,0.00001,3,31,200
72,93,0.00001,3,31,200
2,94,0.00001,3,31,200
6,94,0.00001,3,31,200
7,94,0.00001,3,31,200
1,94,0.00001,3,31,200
4,94,0.00001,3,31,200
3,94,0.00001,3,31,200
43,95,0.00001,3,31,200
100,99,0.00001,3,31,200
84,99,0.00001,3,31,200
2,5,0.0001,3,31,200
6,5,0.0001,3,31,200
7,5,0.0001,3,31,200
1,5,0.0001,3,31,200
4,5,0.0001,3,31,200
3,5,0.0001,3,31,200
66,7,0.0001,3,31,200
36,11,0.0001,3,31,200
8,13,0.0001,3,31,200
5,13,0.0001,3,31,200
12,17,0.0001,3,31,200
82,17,0.0001,3,31,200
62,23,0.0001,3,31,200
2,28,0.0001,3,31,200
6,28,0.0001,3,31,200
66,33,0.0001,3,31,200
36,38,0.0001,3,31,200
42,38,0.0001,3,31,200
2,39,0.0001,3,31,200
0,46,0.0001,3,31,200
56,47,0.0001,3,31,200
31,47,0.0001,3,31,200
12,49,0.0001,3,31,200
82,49,0.0001,3,31,200
8,50,0.0001,3,31,200
