species,gene,lam,k,rep
36,1,0,3,08
76,1,0,3,08
24,1,0,3,08
90,1,0,3,08
55,3,0,3,08
40,3,0,3,08
33,3,0,3,08
99,3,0,3,08
91,3,0,3,08
78,4,0,3,08
67,7,0,3,08
77,7,0,3,08
15,7,0,3,08
30,7,0,3,08
3,8,0,3,08
16,8,0,3,08
68,8,0,3,08
99,10,0,3,08
97,10,0,3,08
1,11,0,3,08
55,11,0,3,08
40,11,0,3,08
33,11,0,3,08
99,11,0,3,08
27,12,0,3,08
45,12,0,3,08
81,12,0,3,08
41,12,0,3,08
60,12,0,3,08
51,13,0,3,08
18,15,0,3,08
27,17,0,3,08
30,17,0,3,08
95,18,0,3,08
55,23,0,3,08
40,23,0,3,08
33,23,0,3,08
99,23,0,3,08
36,27,0,3,08
76,27,0,3,08
24,27,0,3,08
100,30,0,3,08
3,30,0,3,08
27,30,0,3,08
17,30,0,3,08
48,30,0,3,08
16,30,0,3,08
55,30,0,3,08
40,30,0,3,08
45,30,0,3,08
81,30,0,3,08
41,30,0,3,08
60,30,0,3,08
100,31,0,3,08
58,32,0,3,08
18,33,0,3,08
50,34,0,3,08
36,34,0,3,08
18,34,0,3,08
36,36,0,3,08
67,36,0,3,08
77,36,0,3,08
15,36,0,3,08
100,39,0,3,08
3,39,0,3,08
27,39,0,3,08
17,39,0,3,08
48,39,0,3,08
16,39,0,3,08
97,41,0,3,08
100,42,0,3,08
3,42,0,3,08
27,42,0,3,08
17,42,0,3,08
48,42,0,3,08
16,42,0,3,08
68,42,0,3,08
42,42,0,3,08
23,42,0,3,08
58,42,0,3,08
30,42,0,3,08
32,44,0,3,08
78,46,0,3,08
100,47,0,3,08
17,47,0,3,08
48,47,0,3,08
16,47,0,3,08
90,47,0,3,08
68,47,0,3,08
42,47,0,3,08
23,47,0,3,08
9,48,0,3,08
80,48,0,3,08
30,53,0,3,08
12,54,0,3,08
8,54,0,3,08
1,54,0,3,08
22,54,0,3,08
97,63,0,3,08
67,63,0,3,08
77,63,0,3,08
15,63,0,3,08
33,64,0,3,08
55,65,0,3,08
40,65,0,3,08
33,65,0,3,08
99,65,0,3,08
91,65,0,3,08
18,65,0,3,08
58,66,0,3,08
67,67,0,3,08
77,67,0,3,08
15,67,0,3,08
49,70,0,3,08
90,70,0,3,08
91,70,0,3,08
86,70,0,3,08
97,70,0,3,08
80,72,0,3,08
14,72,0,3,08
76,72,0,3,08
24,72,0,3,08
86,72,0,3,08
58,72,0,3,08
36,74,0,3,08
90,74,0,3,08
97,74,0,3,08
58,74,0,3,08
30,74,0,3,08
90,76,0,3,08
55,76,0,3,08
40,76,0,3,08
33,76,0,3,08
97,76,0,3,08
58,79,0,3,08
100,81,0,3,08
3,81,0,3,08
27,81,0,3,08
17,81,0,3,08
48,81,0,3,08
16,81,0,3,08
17,82,0,3,08
48,82,0,3,08
16,82,0,3,08
46,82,0,3,08
99,82,0,3,08
91,82,0,3,08
86,82,0,3,08
18,82,0,3,08
90,84,0,3,08
91,84,0,3,08
74,84,0,3,08
2,84,0,3,08
39,86,0,3,08
19,90,0,3,08
51,90,0,3,08
14,90,0,3,08
91,90,0,3,08
86,90,0,3,08
55,91,0,3,08
40,91,0,3,08
33,91,0,3,08
99,91,0,3,08
32,92,0,3,08
55,92,0,3,08
40,92,0,3,08
27,93,0,3,08
92,93,0,3,08
66,93,0,3,08
85,94,0,3,08
2,94,0,3,08
70,95,0,3,08
26,95,0,3,08
18,98,0,3,08
3,99,0,3,08
78,99,0,3,08
36,1,0.00001,3,08
76,1,0.00001,3,08
24,1,0.00001,3,08
90,1,0.00001,3,08
55,3,0.00001,3,08
91,3,0.00001,3,08
19,4,0.00001,3,08
78,4,0.00001,3,08
67,7,0.00001,3,08
77,7,0.00001,3,08
15,7,0.00001,3,08
16,8,0.00001,3,08
68,8,0.00001,3,08
99,10,0.00001,3,08
97,10,0.00001,3,08
1,11,0.00001,3,08
55,11,0.00001,3,08
40,11,0.00001,3,08
33,11,0.00001,3,08
99,11,0.00001,3,08
27,12,0.00001,3,08
51,13,0.00001,3,08
27,17,0.00001,3,08
30,18,0.00001,3,08
48,21,0.00001,3,08
55,23,0.00001,3,08
40,23,0.00001,3,08
33,23,0.00001,3,08
36,27,0.00001,3,08
76,27,0.00001,3,08
24,27,0.00001,3,08
100,30,0.00001,3,08
3,30,0.00001,3,08
27,30,0.00001,3,08
17,30,0.00001,3,08
48,30,0.00001,3,08
16,30,0.00001,3,08
100,31,0.00001,3,08
50,34,0.00001,3,08
36,34,0.00001,3,08
18,34,0.00001,3,08
36,36,0.00001,3,08
67,36,0.00001,3,08
77,36,0.00001,3,08
15,36,0.00001,3,08
100,39,0.00001,3,08
3,39,0.00001,3,08
27,39,0.00001,3,08
17,39,0.00001,3,08
48,39,0.00001,3,08
16,39,0.00001,3,08
100,42,0.00001,3,08
3,42,0.00001,3,08
27,42,0.00001,3,08
