species,gene,lam,k,rep,error
87,1,0,3,27,200
67,1,0,3,27,200
77,1,0,3,27,200
100,1,0,3,27,200
83,1,0,3,27,200
79,1,0,3,27,200
55,1,0,3,27,200
71,1,0,3,27,200
68,1,0,3,27,200
59,1,0,3,27,200
50,1,0,3,27,200
54,1,0,3,27,200
76,1,0,3,27,200
80,1,0,3,27,200
96,1,0,3,27,200
64,1,0,3,27,200
57,1,0,3,27,200
52,1,0,3,27,200
72,1,0,3,27,200
34,4,0,3,27,200
19,4,0,3,27,200
0,5,0,3,27,200
49,7,0,3,27,200
61,7,0,3,27,200
17,7,0,3,27,200
63,10,0,3,27,200
78,11,0,3,27,200
65,11,0,3,27,200
96,11,0,3,27,200
2,13,0,3,27,200
13,13,0,3,27,200
84,21,0,3,27,200
51,21,0,3,27,200
22,21,0,3,27,200
13,21,0,3,27,200
36,22,0,3,27,200
16,22,0,3,27,200
14,22,0,3,27,200
57,22,0,3,27,200
38,22,0,3,27,200
30,22,0,3,27,200
45,22,0,3,27,200
87,24,0,3,27,200
67,24,0,3,27,200
55,24,0,3,27,200
71,24,0,3,27,200
68,24,0,3,27,200
59,24,0,3,27,200
50,24,0,3,27,200
54,24,0,3,27,200
76,24,0,3,27,200
80,24,0,3,27,200
72,24,0,3,27,200
48,24,0,3,27,200
95,24,0,3,27,200
33,29,0,3,27,200
14,29,0,3,27,200
11,29,0,3,27,200
62,29,0,3,27,200
63,29,0,3,27,200
12,29,0,3,27,200
45,29,0,3,27,200
39,29,0,3,27,200
77,31,0,3,27,200
96,31,0,3,27,200
90,32,0,3,27,200
78,32,0,3,27,200
65,32,0,3,27,200
33,35,0,3,27,200
99,41,0,3,27,200
49,41,0,3,27,200
61,41,0,3,27,200
77,41,0,3,27,200
52,41,0,3,27,200
56,41,0,3,27,200
53,41,0,3,27,200
38,44,0,3,27,200
9,44,0,3,27,200
30,44,0,3,27,200
45,44,0,3,27,200
23,45,0,3,27,200
36,45,0,3,27,200
94,45,0,3,27,200
16,45,0,3,27,200
14,45,0,3,27,200
90,45,0,3,27,200
78,45,0,3,27,200
3,45,0,3,27,200
24,45,0,3,27,200
21,53,0,3,27,200
7,53,0,3,27,200
40,53,0,3,27,200
43,53,0,3,27,200
5,53,0,3,27,200
57,54,0,3,27,200
32,58,0,3,27,200
15,58,0,3,27,200
63,59,0,3,27,200
90,59,0,3,27,200
78,59,0,3,27,200
32,60,0,3,27,200
15,60,0,3,27,200
62,62,0,3,27,200
63,62,0,3,27,200
96,62,0,3,27,200
52,62,0,3,27,200
62,66,0,3,27,200
90,66,0,3,27,200
67,68,0,3,27,200
77,68,0,3,27,200
55,68,0,3,27,200
71,68,0,3,27,200
68,68,0,3,27,200
59,68,0,3,27,200
50,68,0,3,27,200
54,68,0,3,27,200
76,68,0,3,27,200
80,68,0,3,27,200
72,68,0,3,27,200
13,68,0,3,27,200
0,68,0,3,27,200
90,69,0,3,27,200
78,69,0,3,27,200
65,69,0,3,27,200
87,73,0,3,27,200
63,73,0,3,27,200
65,73,0,3,27,200
52,73,0,3,27,200
3,73,0,3,27,200
9,73,0,3,27,200
46,76,0,3,27,200
7,76,0,3,27,200
35,76,0,3,27,200
40,76,0,3,27,200
6,76,0,3,27,200
18,76,0,3,27,200
2,77,0,3,27,200
10,78,0,3,27,200
37,78,0,3,27,200
77,78,0,3,27,200
43,78,0,3,27,200
39,78,0,3,27,200
44,79,0,3,27,200
64,80,0,3,27,200
81,80,0,3,27,200
4,81,0,3,27,200
62,83,0,3,27,200
2,89,0,3,27,200
10,89,0,3,27,200
37,89,0,3,27,200
39,89,0,3,27,200
62,97,0,3,27,200
77,98,0,3,27,200
63,98,0,3,27,200
96,98,0,3,27,200
32,98,0,3,27,200
15,98,0,3,27,200
62,1,0.00001,3,27,200
87,1,0.00001,3,27,200
67,1,0.00001,3,27,200
77,1,0.00001,3,27,200
100,1,0.00001,3,27,200
83,1,0.00001,3,27,200
79,1,0.00001,3,27,200
55,1,0.00001,3,27,200
71,1,0.00001,3,27,200
68,1,0.00001,3,27,200
59,1,0.00001,3,27,200
50,1,0.00001,3,27,200
54,1,0.00001,3,27,200
76,1,0.00001,3,27,200
80,1,0.00001,3,27,200
96,1,0.00001,3,27,200
64,1,0.00001,3,27,200
57,1,0.00001,3,27,200
52,1,0.00001,3,27,200
72,1,0.00001,3,27,200
34,4,0.00001,3,27,200
19,4,0.00001,3,27,200
0,5,0.00001,3,27,200
49,7,0.00001,3,27,200
61,7,0.00001,3,27,200
17,7,0.00001,3,27,200
63,10,0.00001,3,27,200
78,11,0.00001,3,27,200
65,11,0.00001,3,27,200
96,11,0.00001,3,27,200
2,13,0.00001,3,27,200
13,13,0.00001,3,27,200
84,21,0.00001,3,27,200
51,21,0.00001,3,27,200
22,21,0.00001,3,27,200
13,21,0.00001,3,27,200
36,22,0.00001,3,27,200
16,22,0.00001,3,27,200
14,22,0.00001,3,27,200
57,22,0.00001,3,27,200
38,22,0.00001,3,27,200
30,22,0.00001,3,27,200
45,22,0.00001,3,27,200
87,24,0.00001,3,27,200
67,24,0.00001,3,27,200
55,24,0.00001,3,27,200
71,24,0.00001,3,27,200
68,24,0.00001,3,27,200
59,24,0.00001,3,27,200
50,24,0.00001,3,27,200
54,24,0.00001,3,27,200
76,24,0.00001,3,27,200
80,24,0.00001,3,27,200
72,24,0.00001,3,27,200
48,24,0.00001,3,27,200
95,24,0.00001,3,27,200
33,29,0.00001,3,27,200
14,29,0.00001,3,27,200
11,29,0.00001,3,27,200
62,29,0.00001,3,27,200
63,29,0.00001,3,27,200
12,29,0.00001,3,27,200
45,29,0.00001,3,27,200
39,29,0.00001,3,27,200
77,31,0.00001,3,27,200
96,31,0.00001,3,27,200
90,32,0.00001,3,27,200
78,32,0.00001,3,27,200
65,32,0.00001,3,27,200
33,35,0.00001,3,27,200
99,41,0.00001,3,27,200
49,41,0.00001,3,27,200
61,41,0.00001,3,27,200
77,41,0.00001,3,27,200
52,41,0.00001,3,27,200
56,41,0.00001,3,27,200
53,41,0.00001,3,27,200
38,44,0.00001,3,27,200
9,44,0.00001,3,27,200
30,44,0.00001,3,27,200
45,44,0.00001,3,27,200
23,45,0.00001,3,27,200
36,45,0.00001,3,27,200
94,45,0.00001,3,27,200
16,45,0.00001,3,27,200
14,45,0.00001,3,27,200
90,45,0.00001,3,27,200
78,45,0.00001,3,27,200
3,45,0.00001,3,27,200
24,45,0.00001,3,27,200
21,53,0.00001,3,27,200
7,53,0.00001,3,27,200
40,53,0.00001,3,27,200
43,53,0.00001,3,27,200
5,53,0.00001,3,27,200
57,54,0.00001,3,27,200
32,58,0.00001,3,27,200
15,58,0.00001,3,27,200
63,59,0.00001,3,27,200
90,59,0.00001,3,27,200
78,59,0.00001,3,27,200
32,60,0.00001,3,27,200
15,60,0.00001,3,27,200
62,62,0.00001,3,27,200
63,62,0.00001,3,27,200
96,62,0.00001,3,27,200
52,62,0.00001,3,27,200
62,66,0.00001,3,27,200
90,66,0.00001,3,27,200
67,68,0.00001,3,27,200
77,68,0.00001,3,27,200
55,68,0.00001,3,27,200
71,68,0.00001,3,27,200
68,68,0.00001,3,27,200
59,68,0.00001,3,27,200
50,68,0.00001,3,27,200
54,68,0.00001,3,27,200
76,68,0.00001,3,27,200
80,68,0.00001,3,27,200
72,68,0.00001,3,27,200
13,68,0.00001,3,27,200
0,68,0.00001,3,27,200
90,69,0.00001,3,27,200
78,69,0.00001,3,27,200
65,69,0.00001,3,27,200
87,73,0.00001,3,27,200
63,73,0.00001,3,27,200
