species,gene,lam,k,rep
44,7,0,3,32
44,34,0,3,32
44,37,0,3,32
46,37,0,3,32
3,37,0,3,32
44,43,0,3,32
46,43,0,3,32
3,43,0,3,32
22,71,0,3,32
44,74,0,3,32
46,74,0,3,32
3,74,0,3,32
0,98,0,3,32
19,2,0.00001,3,32
61,2,0.00001,3,32
22,2,0.00001,3,32
1,2,0.00001,3,32
48,2,0.00001,3,32
43,2,0.00001,3,32
50,2,0.00001,3,32
29,2,0.00001,3,32
53,2,0.00001,3,32
49,2,0.00001,3,32
44,2,0.00001,3,32
26,5,0.00001,3,32
44,7,0.00001,3,32
44,37,0.00001,3,32
46,37,0.00001,3,32
3,37,0.00001,3,32
44,43,0.00001,3,32
92,55,0.00001,3,32
86,55,0.00001,3,32
75,55,0.00001,3,32
70,55,0.00001,3,32
68,55,0.00001,3,32
97,55,0.00001,3,32
74,55,0.00001,3,32
36,55,0.00001,3,32
29,55,0.00001,3,32
49,55,0.00001,3,32
44,55,0.00001,3,32
8,58,0.00001,3,32
62,67,0.00001,3,32
54,68,0.00001,3,32
38,68,0.00001,3,32
44,69,0.00001,3,32
22,71,0.00001,3,32
44,71,0.00001,3,32
44,74,0.00001,3,32
49,85,0.00001,3,32
44,90,0.00001,3,32
46,90,0.00001,3,32
3,90,0.00001,3,32
0,98,0.00001,3,32
18,2,0.0001,3,32
37,2,0.0001,3,32
19,2,0.0001,3,32
61,2,0.0001,3,32
16,2,0.0001,3,32
47,2,0.0001,3,32
4,2,0.0001,3,32
22,2,0.0001,3,32
9,2,0.0001,3,32
39,2,0.0001,3,32
63,2,0.0001,3,32
51,2,0.0001,3,32
27,2,0.0001,3,32
24,2,0.0001,3,32
1,2,0.0001,3,32
7,2,0.0001,3,32
10,2,0.0001,3,32
52,2,0.0001,3,32
64,2,0.0001,3,32
48,2,0.0001,3,32
43,2,0.0001,3,32
50,2,0.0001,3,32
29,2,0.0001,3,32
53,2,0.0001,3,32
49,2,0.0001,3,32
46,2,0.0001,3,32
3,2,0.0001,3,32
0,2,0.0001,3,32
44,32,0.0001,3,32
44,37,0.0001,3,32
46,37,0.0001,3,32
3,37,0.0001,3,32
46,39,0.0001,3,32
44,43,0.0001,3,32
92,55,0.0001,3,32
86,55,0.0001,3,32
75,55,0.0001,3,32
70,55,0.0001,3,32
68,55,0.0001,3,32
97,55,0.0001,3,32
74,55,0.0001,3,32
36,55,0.0001,3,32
29,55,0.0001,3,32
49,55,0.0001,3,32
44,55,0.0001,3,32
8,58,0.0001,3,32
60,58,0.0001,3,32
54,68,0.0001,3,32
38,68,0.0001,3,32
22,71,0.0001,3,32
44,71,0.0001,3,32
44,74,0.0001,3,32
44,86,0.0001,3,32
44,90,0.0001,3,32
46,90,0.0001,3,32
3,90,0.0001,3,32
44,94,0.0001,3,32
0,98,0.0001,3,32
20,2,0.001,3,32
18,2,0.001,3,32
37,2,0.001,3,32
19,2,0.001,3,32
61,2,0.001,3,32
16,2,0.001,3,32
47,2,0.001,3,32
4,2,0.001,3,32
22,2,0.001,3,32
39,2,0.001,3,32
63,2,0.001,3,32
73,2,0.001,3,32
93,2,0.001,3,32
99,2,0.001,3,32
88,2,0.001,3,32
71,2,0.001,3,32
24,2,0.001,3,32
1,2,0.001,3,32
10,2,0.001,3,32
52,2,0.001,3,32
48,2,0.001,3,32
43,2,0.001,3,32
50,2,0.001,3,32
49,2,0.001,3,32
0,2,0.001,3,32
46,39,0.001,3,32
70,55,0.001,3,32
35,55,0.001,3,32
23,55,0.001,3,32
29,55,0.001,3,32
49,55,0.001,3,32
26,55,0.001,3,32
8,58,0.001,3,32
60,58,0.001,3,32
54,68,0.001,3,32
38,68,0.001,3,32
46,90,0.001,3,32
3,90,0.001,3,32
51,97,0.001,3,32
27,97,0.001,3,32
0,98,0.001,3,32
