species,gene,lam,k,rep,error
41,3,0,3,17,200
5,4,0,3,17,200
0,7,0,3,17,200
48,7,0,3,17,200
0,11,0,3,17,200
53,14,0,3,17,200
48,17,0,3,17,200
77,18,0,3,17,200
46,18,0,3,17,200
85,20,0,3,17,200
67,25,0,3,17,200
8,26,0,3,17,200
60,27,0,3,17,200
39,27,0,3,17,200
62,29,0,3,17,200
18,30,0,3,17,200
10,30,0,3,17,200
23,30,0,3,17,200
53,36,0,3,17,200
91,48,0,3,17,200
8,54,0,3,17,200
18,56,0,3,17,200
48,60,0,3,17,200
3,65,0,3,17,200
60,67,0,3,17,200
76,67,0,3,17,200
39,67,0,3,17,200
51,80,0,3,17,200
48,82,0,3,17,200
67,88,0,3,17,200
0,95,0,3,17,200
41,3,0.00001,3,17,200
5,4,0.00001,3,17,200
0,7,0.00001,3,17,200
48,7,0.00001,3,17,200
0,11,0.00001,3,17,200
53,14,0.00001,3,17,200
48,17,0.00001,3,17,200
77,18,0.00001,3,17,200
46,18,0.00001,3,17,200
85,20,0.00001,3,17,200
67,25,0.00001,3,17,200
8,26,0.00001,3,17,200
60,27,0.00001,3,17,200
39,27,0.00001,3,17,200
62,29,0.00001,3,17,200
18,30,0.00001,3,17,200
10,30,0.00001,3,17,200
23,30,0.00001,3,17,200
53,36,0.00001,3,17,200
91,48,0.00001,3,17,200
8,54,0.00001,3,17,200
18,56,0.00001,3,17,200
48,60,0.00001,3,17,200
3,65,0.00001,3,17,200
60,67,0.00001,3,17,200
76,67,0.00001,3,17,200
39,67,0.00001,3,17,200
51,80,0.00001,3,17,200
48,82,0.00001,3,17,200
67,88,0.00001,3,17,200
0,95,0.00001,3,17,200
5,4,0.0001,3,17,200
67,6,0.0001,3,17,200
0,7,0.0001,3,17,200
48,7,0.0001,3,17,200
0,11,0.0001,3,17,200
53,14,0.0001,3,17,200
48,17,0.0001,3,17,200
77,18,0.0001,3,17,200
46,18,0.0001,3,17,200
85,20,0.0001,3,17,200
67,25,0.0001,3,17,200
8,26,0.0001,3,17,200
60,27,0.0001,3,17,200
39,27,0.0001,3,17,200
62,29,0.0001,3,17,200
18,30,0.0001,3,17,200
10,30,0.0001,3,17,200
23,30,0.0001,3,17,200
53,36,0.0001,3,17,200
91,48,0.0001,3,17,200
8,54,0.0001,3,17,200
18,56,0.0001,3,17,200
48,60,0.0001,3,17,200
3,65,0.0001,3,17,200
60,67,0.0001,3,17,200
76,67,0.0001,3,17,200
39,67,0.0001,3,17,200
51,80,0.0001,3,17,200
48,82,0.0001,3,17,200
67,88,0.0001,3,17,200
0,95,0.0001,3,17,200
5,4,0.001,3,17,200
67,6,0.001,3,17,200
0,7,0.001,3,17,200
48,7,0.001,3,17,200
0,11,0.001,3,17,200
19,12,0.001,3,17,200
53,14,0.001,3,17,200
48,17,0.001,3,17,200
77,18,0.001,3,17,200
46,18,0.001,3,17,200
92,20,0.001,3,17,200
85,20,0.001,3,17,200
67,25,0.001,3,17,200
8,26,0.001,3,17,200
60,27,0.001,3,17,200
39,27,0.001,3,17,200
62,29,0.001,3,17,200
18,30,0.001,3,17,200
10,30,0.001,3,17,200
23,30,0.001,3,17,200
92,33,0.001,3,17,200
53,36,0.001,3,17,200
0,40,0.001,3,17,200
41,42,0.001,3,17,200
8,45,0.001,3,17,200
91,48,0.001,3,17,200
37,48,0.001,3,17,200
62,49,0.001,3,17,200
8,54,0.001,3,17,200
18,56,0.001,3,17,200
48,60,0.001,3,17,200
3,65,0.001,3,17,200
76,67,0.001,3,17,200
39,67,0.001,3,17,200
100,68,0.001,3,17,200
51,80,0.001,3,17,200
48,82,0.001,3,17,200
67,88,0.001,3,17,200
4,92,0.001,3,17,200
0,95,0.001,3,17,200
0,7,0.01,3,17,200
19,12,0.01,3,17,200
48,13,0.01,3,17,200
53,14,0.01,3,17,200
77,18,0.01,3,17,200
46,18,0.01,3,17,200
92,20,0.01,3,17,200
85,20,0.01,3,17,200
8,24,0.01,3,17,200
67,25,0.01,3,17,200
18,30,0.01,3,17,200
10,30,0.01,3,17,200
23,30,0.01,3,17,200
92,33,0.01,3,17,200
53,36,0.01,3,17,200
41,42,0.01,3,17,200
8,45,0.01,3,17,200
91,48,0.01,3,17,200
37,48,0.01,3,17,200
8,54,0.01,3,17,200
25,56,0.01,3,17,200
18,56,0.01,3,17,200
0,65,0.01,3,17,200
77,65,0.01,3,17,200
46,65,0.01,3,17,200
13,70,0.01,3,17,200
51,80,0.01,3,17,200
52,83,0.01,3,17,200
4,92,0.01,3,17,200
1,93,0.01,3,17,200
46,93,0.01,3,17,200
43,93,0.01,3,17,200
11,95,0.01,3,17,200
0,95,0.01,3,17,200
37,97,0.01,3,17,200
9,99,0.01,3,17,200
5,4,0.1,3,17,200
53,14,0.1,3,17,200
18,30,0.1,3,17,200
10,30,0.1,3,17,200
23,30,0.1,3,17,200
53,36,0.1,3,17,200
91,48,0.1,3,17,200
25,56,0.1,3,17,200
18,56,0.1,3,17,200
1,93,0.1,3,17,200
9,99,0.1,3,17,200
18,30,10,3,17,200
10,30,10,3,17,200
23,30,10,3,17,200
18,30,100,3,17,200
10,30,100,3,17,200
23,30,100,3,17,200
68,30,true,3,17,200
54,30,true,3,17,200
61,30,true,3,17,200
88,30,true,3,17,200
18,30,true,3,17,200
65,30,true,3,17,200
62,30,true,3,17,200
10,30,true,3,17,200
23,30,true,3,17,200
53,30,true,3,17,200
88,47,true,3,17,200
41,47,true,3,17,200
11,48,true,3,17,200
21,48,true,3,17,200
20,48,true,3,17,200
5,48,true,3,17,200
1,48,true,3,17,200
19,48,true,3,17,200
16,48,true,3,17,200
10,81,true,3,17,200
23,81,true,3,17,200
84,3,0,3,17,400
91,3,0,3,17,400
80,3,0,3,17,400
79,3,0,3,17,400
37,3,0,3,17,400
92,5,0,3,17,400
11,9,0,3,17,400
0,11,0,3,17,400
0,15,0,3,17,400
48,16,0,3,17,400
67,32,0,3,17,400
48,32,0,3,17,400
51,37,0,3,17,400
66,38,0,3,17,400
10,41,0,3,17,400
23,41,0,3,17,400
18,41,0,3,17,400
41,42,0,3,17,400
43,46,0,3,17,400
41,46,0,3,17,400
49,51,0,3,17,400
72,51,0,3,17,400
20,51,0,3,17,400
41,52,0,3,17,400
0,55,0,3,17,400
25,62,0,3,17,400
2,62,0,3,17,400
48,64,0,3,17,400
64,70,0,3,17,400
63,71,0,3,17,400
48,72,0,3,17,400
66,72,0,3,17,400
0,74,0,3,17,400
84,77,0,3,17,400
53,79,0,3,17,400
0,80,0,3,17,400
64,97,0,3,17,400
18,99,0,3,17,400
84,3,0.00001,3,17,400
91,3,0.00001,3,17,400
80,3,0.00001,3,17,400
79,3,0.00001,3,17,400
37,3,0.00001,3,17,400
92,5,0.00001,3,17,400
11,9,0.00001,3,17,400
0,11,0.00001,3,17,400
0,15,0.00001,3,17,400
48,16,0.00001,3,17,400
67,32,0.00001,3,17,400
48,32,0.00001,3,17,400
51,37,0.00001,3,17,400
10,41,0.00001,3,17,400
23,41,0.00001,3,17,400
18,41,0.00001,3,17,400
41,42,0.00001,3,17,400
51,46,0.00001,3,17,400
43,46,0.00001,3,17,400
41,46,0.00001,3,17,400
49,51,0.00001,3,17,400
72,51,0.00001,3,17,400
20,51,0.00001,3,17,400
41,52,0.00001,3,17,400
0,55,0.00001,3,17,400
25,62,0.00001,3,17,400
2,62,0.00001,3,17,400
48,64,0.00001,3,17,400
64,70,0.00001,3,17,400
63,71,0.00001,3,17,400
48,72,0.00001,3,17,400
66,72,0.00001,3,17,400
0,74,0.00001,3,17,400
84,77,0.00001,3,17,400
53,79,0.00001,3,17,400
0,80,0.00001,3,17,400
64,97,0.00001,3,17,400
18,99,0.00001,3,17,400
0,3,0.0001,3,17,400
84,3,0.0001,3,17,400
91,3,0.0001,3,17,400
80,3,0.0001,3,17,400
79,3,0.0001,3,17,400
37,3,0.0001,3,17,400
92,5,0.0001,3,17,400
11,9,0.0001,3,17,400
0,11,0.0001,3,17,400
0,15,0.0001,3,17,400
48,16,0.0001,3,17,400
10,17,0.0001,3,17,400
48,32,0.0001,3,17,400
51,37,0.0001,3,17,400
66,38,0.0001,3,17,400
10,41,0.0001,3,17,400
23,41,0.0001,3,17,400
18,41,0.0001,3,17,400
41,42,0.0001,3,17,400
51,46,0.0001,3,17,400
43,46,0.0001,3,17,400
38,46,0.0001,3,17,400
41,46,0.0001,3,17,400
49,51,0.0001,3,17,400
72,51,0.0001,3,17,400
20,51,0.0001,3,17,400
41,52,0.0001,3,17,400
0,55,0.0001,3,17,400
25,62,0.0001,3,17,400
2,62,0.0001,3,17,400
67,63,0.0001,3,17,400
48,64,0.0001,3,17,400
64,70,0.0001,3,17,400
63,71,0.0001,3,17,400
48,72,0.0001,3,17,400
66,72,0.0001,3,17,400
0,74,0.0001,3,17,400
84,77,0.0001,3,17,400
53,79,0.0001,3,17,400
0,80,0.0001,3,17,400
64,97,0.0001,3,17,400
18,99,0.0001,3,17,400
92,5,0.001,3,17,400
11,9,0.001,3,17,400
0,11,0.001,3,17,400
0,15,0.001,3,17,400
48,32,0.001,3,17,400
50,34,0.001,3,17,400
51,37,0.001,3,17,400
35,37,0.001,3,17,400
40,51,0.001,3,17,400
20,51,0.001,3,17,400
41,52,0.001,3,17,400
0,55,0.001,3,17,400
67,63,0.001,3,17,400
63,71,0.001,3,17,400
48,72,0.001,3,17,400
0,74,0.001,3,17,400
84,77,0.001,3,17,400
0,80,0.001,3,17,400
18,99,0.001,3,17,400
1,4,0.01,3,17,400
92,5,0.01,3,17,400
51,37,0.01,3,17,400
35,37,0.01,3,17,400
5,66,0.01,3,17,400
1,66,0.01,3,17,400
18,99,0.01,3,17,400
35,37,0.1,3,17,400
92,92,0.1,3,17,400
62,30,true,3,17,400
10,30,true,3,17,400
23,30,true,3,17,400
68,30,true,3,17,400
54,30,true,3,17,400
65,30,true,3,17,400
34,30,true,3,17,400
53,30,true,3,17,400
84,3,0,3,17,800
15,11,0,3,17,800
14,14,0,3,17,800
48,16,0,3,17,800
0,17,0,3,17,800
1,27,0,3,17,800
0,38,0,3,17,800
66,38,0,3,17,800
77,38,0,3,17,800
46,38,0,3,17,800
31,43,0,3,17,800
90,43,0,3,17,800
2,45,0,3,17,800
48,45,0,3,17,800
41,45,0,3,17,800
78,46,0,3,17,800
66,50,0,3,17,800
41,52,0,3,17,800
14,57,0,3,17,800
14,61,0,3,17,800
25,62,0,3,17,800
77,63,0,3,17,800
46,63,0,3,17,800
84,64,0,3,17,800
48,64,0,3,17,800
0,69,0,3,17,800
37,70,0,3,17,800
48,72,0,3,17,800
2,75,0,3,17,800
15,75,0,3,17,800
84,77,0,3,17,800
67,81,0,3,17,800
67,82,0,3,17,800
37,85,0,3,17,800
4,87,0,3,17,800
17,89,0,3,17,800
67,90,0,3,17,800
87,92,0,3,17,800
92,92,0,3,17,800
80,96,0,3,17,800
79,96,0,3,17,800
91,96,0,3,17,800
94,96,0,3,17,800
55,96,0,3,17,800
64,97,0,3,17,800
19,97,0,3,17,800
42,100,0,3,17,800
84,3,0.00001,3,17,800
37,8,0.00001,3,17,800
15,11,0.00001,3,17,800
14,14,0.00001,3,17,800
48,16,0.00001,3,17,800
0,17,0.00001,3,17,800
1,27,0.00001,3,17,800
0,38,0.00001,3,17,800
66,38,0.00001,3,17,800
77,38,0.00001,3,17,800
46,38,0.00001,3,17,800
31,43,0.00001,3,17,800
90,43,0.00001,3,17,800
2,45,0.00001,3,17,800
48,45,0.00001,3,17,800
41,45,0.00001,3,17,800
78,46,0.00001,3,17,800
17,48,0.00001,3,17,800
66,50,0.00001,3,17,800
41,52,0.00001,3,17,800
14,57,0.00001,3,17,800
14,61,0.00001,3,17,800
25,62,0.00001,3,17,800
77,63,0.00001,3,17,800
46,63,0.00001,3,17,800
84,64,0.00001,3,17,800
48,64,0.00001,3,17,800
0,69,0.00001,3,17,800
37,70,0.00001,3,17,800
48,72,0.00001,3,17,800
2,75,0.00001,3,17,800
15,75,0.00001,3,17,800
84,77,0.00001,3,17,800
67,81,0.00001,3,17,800
67,82,0.00001,3,17,800
37,85,0.00001,3,17,800
4,87,0.00001,3,17,800
17,89,0.00001,3,17,800
67,90,0.00001,3,17,800
87,92,0.00001,3,17,800
92,92,0.00001,3,17,800
80,96,0.00001,3,17,800
79,96,0.00001,3,17,800
91,96,0.00001,3,17,800
94,96,0.00001,3,17,800
55,96,0.00001,3,17,800
64,97,0.00001,3,17,800
19,97,0.00001,3,17,800
42,100,0.00001,3,17,800
84,3,0.0001,3,17,800
15,11,0.0001,3,17,800
14,14,0.0001,3,17,800
48,16,0.0001,3,17,800
0,17,0.0001,3,17,800
1,27,0.0001,3,17,800
85,33,0.0001,3,17,800
0,38,0.0001,3,17,800
66,38,0.0001,3,17,800
77,38,0.0001,3,17,800
46,38,0.0001,3,17,800
31,43,0.0001,3,17,800
90,43,0.0001,3,17,800
2,45,0.0001,3,17,800
48,45,0.0001,3,17,800
41,45,0.0001,3,17,800
78,46,0.0001,3,17,800
17,48,0.0001,3,17,800
66,50,0.0001,3,17,800
41,52,0.0001,3,17,800
14,57,0.0001,3,17,800
14,61,0.0001,3,17,800
77,63,0.0001,3,17,800
46,63,0.0001,3,17,800
84,64,0.0001,3,17,800
48,64,0.0001,3,17,800
0,69,0.0001,3,17,800
37,70,0.0001,3,17,800
48,72,0.0001,3,17,800
2,75,0.0001,3,17,800
15,75,0.0001,3,17,800
84,77,0.0001,3,17,800
67,81,0.0001,3,17,800
67,82,0.0001,3,17,800
37,85,0.0001,3,17,800
4,87,0.0001,3,17,800
17,89,0.0001,3,17,800
67,90,0.0001,3,17,800
87,92,0.0001,3,17,800
92,92,0.0001,3,17,800
80,96,0.0001,3,17,800
79,96,0.0001,3,17,800
91,96,0.0001,3,17,800
94,96,0.0001,3,17,800
55,96,0.0001,3,17,800
64,97,0.0001,3,17,800
19,97,0.0001,3,17,800
42,100,0.0001,3,17,800
84,3,0.001,3,17,800
0,17,0.001,3,17,800
48,33,0.001,3,17,800
85,33,0.001,3,17,800
66,38,0.001,3,17,800
90,43,0.001,3,17,800
2,45,0.001,3,17,800
48,45,0.001,3,17,800
78,46,0.001,3,17,800
66,50,0.001,3,17,800
41,52,0.001,3,17,800
84,64,0.001,3,17,800
66,67,0.001,3,17,800
87,67,0.001,3,17,800
0,69,0.001,3,17,800
37,70,0.001,3,17,800
48,72,0.001,3,17,800
2,75,0.001,3,17,800
84,77,0.001,3,17,800
67,81,0.001,3,17,800
87,92,0.001,3,17,800
92,92,0.001,3,17,800
79,96,0.001,3,17,800
64,97,0.001,3,17,800
42,100,0.001,3,17,800
1,4,0.01,3,17,800
0,17,0.01,3,17,800
48,18,0.01,3,17,800
85,33,0.01,3,17,800
35,37,0.01,3,17,800
89,37,0.01,3,17,800
66,38,0.01,3,17,800
0,46,0.01,3,17,800
78,46,0.01,3,17,800
84,64,0.01,3,17,800
87,65,0.01,3,17,800
92,65,0.01,3,17,800
77,65,0.01,3,17,800
46,65,0.01,3,17,800
66,67,0.01,3,17,800
37,70,0.01,3,17,800
84,77,0.01,3,17,800
67,81,0.01,3,17,800
64,97,0.01,3,17,800
1,4,0.1,3,17,800
85,33,0.1,3,17,800
35,37,0.1,3,17,800
0,54,0.1,3,17,800
46,65,0.1,3,17,800
84,77,0.1,3,17,800
85,33,1,3,17,800
53,30,true,3,17,800
65,30,true,3,17,800
68,55,true,3,17,800
54,55,true,3,17,800
53,55,true,3,17,800
65,55,true,3,17,800
21,61,true,3,17,800
20,61,true,3,17,800
84,3,0,3,17,1600
14,14,0,3,17,1600
21,27,0,3,17,1600
20,27,0,3,17,1600
0,32,0,3,17,1600
26,32,0,3,17,1600
66,38,0,3,17,1600
31,38,0,3,17,1600
31,43,0,3,17,1600
90,43,0,3,17,1600
84,44,0,3,17,1600
2,45,0,3,17,1600
41,49,0,3,17,1600
66,50,0,3,17,1600
20,51,0,3,17,1600
41,52,0,3,17,1600
14,61,0,3,17,1600
25,62,0,3,17,1600
2,62,0,3,17,1600
45,65,0,3,17,1600
0,67,0,3,17,1600
0,69,0,3,17,1600
37,70,0,3,17,1600
48,72,0,3,17,1600
41,73,0,3,17,1600
87,74,0,3,17,1600
92,74,0,3,17,1600
77,74,0,3,17,1600
46,74,0,3,17,1600
48,74,0,3,17,1600
2,75,0,3,17,1600
15,75,0,3,17,1600
84,77,0,3,17,1600
67,82,0,3,17,1600
4,87,0,3,17,1600
94,96,0,3,17,1600
55,96,0,3,17,1600
64,97,0,3,17,1600
84,3,0.00001,3,17,1600
14,14,0.00001,3,17,1600
21,27,0.00001,3,17,1600
20,27,0.00001,3,17,1600
0,32,0.00001,3,17,1600
66,38,0.00001,3,17,1600
31,38,0.00001,3,17,1600
31,43,0.00001,3,17,1600
90,43,0.00001,3,17,1600
84,44,0.00001,3,17,1600
2,45,0.00001,3,17,1600
41,49,0.00001,3,17,1600
66,50,0.00001,3,17,1600
20,51,0.00001,3,17,1600
41,52,0.00001,3,17,1600
14,61,0.00001,3,17,1600
25,62,0.00001,3,17,1600
2,62,0.00001,3,17,1600
45,65,0.00001,3,17,1600
0,67,0.00001,3,17,1600
0,69,0.00001,3,17,1600
37,70,0.00001,3,17,1600
