species,gene,lam,k,rep
72,5,0,3,01
42,5,0,3,01
65,5,0,3,01
18,5,0,3,01
33,5,0,3,01
24,5,0,3,01
56,5,0,3,01
16,5,0,3,01
1,5,0,3,01
84,7,0,3,01
90,7,0,3,01
74,7,0,3,01
72,8,0,3,01
42,8,0,3,01
65,8,0,3,01
18,8,0,3,01
84,17,0,3,01
90,17,0,3,01
74,17,0,3,01
4,17,0,3,01
28,17,0,3,01
33,17,0,3,01
47,17,0,3,01
53,17,0,3,01
62,17,0,3,01
37,17,0,3,01
11,17,0,3,01
52,17,0,3,01
84,18,0,3,01
90,18,0,3,01
74,18,0,3,01
72,20,0,3,01
42,20,0,3,01
65,20,0,3,01
18,20,0,3,01
84,22,0,3,01
13,23,0,3,01
4,23,0,3,01
28,23,0,3,01
33,25,0,3,01
24,25,0,3,01
95,27,0,3,01
98,27,0,3,01
85,27,0,3,01
70,27,0,3,01
32,27,0,3,01
6,27,0,3,01
69,27,0,3,01
39,27,0,3,01
13,27,0,3,01
4,27,0,3,01
28,27,0,3,01
4,28,0,3,01
28,28,0,3,01
72,29,0,3,01
42,29,0,3,01
65,29,0,3,01
18,29,0,3,01
31,33,0,3,01
72,37,0,3,01
42,37,0,3,01
18,37,0,3,01
87,42,0,3,01
13,42,0,3,01
4,42,0,3,01
28,42,0,3,01
72,43,0,3,01
42,43,0,3,01
65,43,0,3,01
18,43,0,3,01
79,50,0,3,01
97,55,0,3,01
93,55,0,3,01
91,55,0,3,01
86,55,0,3,01
47,55,0,3,01
53,55,0,3,01
62,55,0,3,01
37,55,0,3,01
11,55,0,3,01
52,55,0,3,01
56,55,0,3,01
16,55,0,3,01
1,55,0,3,01
95,58,0,3,01
82,58,0,3,01
68,58,0,3,01
54,58,0,3,01
29,58,0,3,01
26,58,0,3,01
2,58,0,3,01
61,59,0,3,01
27,59,0,3,01
72,59,0,3,01
42,59,0,3,01
65,59,0,3,01
18,59,0,3,01
8,59,0,3,01
67,59,0,3,01
3,59,0,3,01
79,60,0,3,01
97,63,0,3,01
79,63,0,3,01
84,63,0,3,01
87,63,0,3,01
82,63,0,3,01
93,63,0,3,01
91,63,0,3,01
28,63,0,3,01
66,63,0,3,01
43,63,0,3,01
21,63,0,3,01
20,65,0,3,01
2,65,0,3,01
33,65,0,3,01
95,68,0,3,01
97,68,0,3,01
82,68,0,3,01
93,68,0,3,01
91,68,0,3,01
89,69,0,3,01
95,77,0,3,01
97,77,0,3,01
79,77,0,3,01
90,77,0,3,01
74,77,0,3,01
87,77,0,3,01
83,77,0,3,01
98,77,0,3,01
85,77,0,3,01
88,77,0,3,01
82,77,0,3,01
93,77,0,3,01
91,77,0,3,01
4,82,0,3,01
28,82,0,3,01
79,83,0,3,01
87,83,0,3,01
86,83,0,3,01
97,84,0,3,01
91,84,0,3,01
54,84,0,3,01
29,84,0,3,01
26,84,0,3,01
2,84,0,3,01
15,84,0,3,01
84,90,0,3,01
82,90,0,3,01
28,93,0,3,01
43,93,0,3,01
21,93,0,3,01
51,93,0,3,01
13,95,0,3,01
4,95,0,3,01
28,95,0,3,01
33,95,0,3,01
47,95,0,3,01
53,95,0,3,01
62,95,0,3,01
37,95,0,3,01
11,95,0,3,01
52,95,0,3,01
72,98,0,3,01
42,98,0,3,01
65,98,0,3,01
18,98,0,3,01
13,99,0,3,01
4,99,0,3,01
66,99,0,3,01
43,99,0,3,01
21,99,0,3,01
51,99,0,3,01
72,5,0.00001,3,01
65,5,0.00001,3,01
18,5,0.00001,3,01
33,5,0.00001,3,01
90,7,0.00001,3,01
74,7,0.00001,3,01
72,8,0.00001,3,01
18,8,0.00001,3,01
90,17,0.00001,3,01
74,17,0.00001,3,01
28,17,0.00001,3,01
47,17,0.00001,3,01
53,17,0.00001,3,01
62,17,0.00001,3,01
37,17,0.00001,3,01
11,17,0.00001,3,01
52,17,0.00001,3,01
90,18,0.00001,3,01
74,18,0.00001,3,01
72,20,0.00001,3,01
42,20,0.00001,3,01
65,20,0.00001,3,01
18,20,0.00001,3,01
84,22,0.00001,3,01
28,23,0.00001,3,01
33,25,0.00001,3,01
24,25,0.00001,3,01
95,27,0.00001,3,01
98,27,0.00001,3,01
85,27,0.00001,3,01
28,27,0.00001,3,01
28,28,0.00001,3,01
72,29,0.00001,3,01
42,29,0.00001,3,01
65,29,0.00001,3,01
18,29,0.00001,3,01
97,33,0.00001,3,01
79,33,0.00001,3,01
82,33,0.00001,3,01
93,33,0.00001,3,01
91,33,0.00001,3,01
22,33,0.00001,3,01
61,33,0.00001,3,01
27,33,0.00001,3,01
38,33,0.00001,3,01
60,33,0.00001,3,01
72,33,0.00001,3,01
42,33,0.00001,3,01
65,33,0.00001,3,01
18,33,0.00001,3,01
44,33,0.00001,3,01
9,33,0.00001,3,01
57,33,0.00001,3,01
64,33,0.00001,3,01
34,33,0.00001,3,01
59,33,0.00001,3,01
5,33,0.00001,3,01
68,33,0.00001,3,01
52,33,0.00001,3,01
56,33,0.00001,3,01
16,33,0.00001,3,01
1,33,0.00001,3,01
72,37,0.00001,3,01
42,37,0.00001,3,01
87,42,0.00001,3,01
28,42,0.00001,3,01
65,43,0.00001,3,01
18,43,0.00001,3,01
97,55,0.00001,3,01
86,55,0.00001,3,01
47,55,0.00001,3,01
53,55,0.00001,3,01
62,55,0.00001,3,01
37,55,0.00001,3,01
11,55,0.00001,3,01
52,55,0.00001,3,01
56,55,0.00001,3,01
16,55,0.00001,3,01
1,55,0.00001,3,01
95,58,0.00001,3,01
82,58,0.00001,3,01
68,58,0.00001,3,01
54,58,0.00001,3,01
29,58,0.00001,3,01
26,58,0.00001,3,01
2,58,0.00001,3,01
72,59,0.00001,3,01
42,59,0.00001,3,01
65,59,0.00001,3,01
18,59,0.00001,3,01
28,59,0.00001,3,01
79,60,0.00001,3,01
79,63,0.00001,3,01
87,63,0.00001,3,01
82,63,0.00001,3,01
93,63,0.00001,3,01
28,63,0.00001,3,01
33,65,0.00001,3,01
95,68,0.00001,3,01
97,68,0.00001,3,01
82,68,0.00001,3,01
93,68,0.00001,3,01
91,68,0.00001,3,01
95,77,0.00001,3,01
97,77,0.00001,3,01
83,77,0.00001,3,01
88,77,0.00001,3,01
93,77,0.00001,3,01
28,82,0.00001,3,01
86,83,0.00001,3,01
97,84,0.00001,3,01
91,84,0.00001,3,01
84,90,0.00001,3,01
82,90,0.00001,3,01
28,93,0.00001,3,01
43,93,0.00001,3,01
21,93,0.00001,3,01
51,93,0.00001,3,01
28,95,0.00001,3,01
33,95,0.00001,3,01
47,95,0.00001,3,01
53,95,0.00001,3,01
62,95,0.00001,3,01
37,95,0.00001,3,01
11,95,0.00001,3,01
52,95,0.00001,3,01
72,98,0.00001,3,01
42,98,0.00001,3,01
65,98,0.00001,3,01
18,98,0.00001,3,01
13,99,0.00001,3,01
4,99,0.00001,3,01
66,99,0.00001,3,01
43,99,0.00001,3,01
21,99,0.00001,3,01
51,99,0.00001,3,01
66,3,0.0001,3,01
65,5,0.0001,3,01
33,5,0.0001,3,01
90,7,0.0001,3,01
74,7,0.0001,3,01
18,8,0.0001,3,01
90,17,0.0001,3,01
74,17,0.0001,3,01
28,17,0.0001,3,01
47,17,0.0001,3,01
53,17,0.0001,3,01
62,17,0.0001,3,01
37,17,0.0001,3,01
11,17,0.0001,3,01
52,17,0.0001,3,01
90,18,0.0001,3,01
74,18,0.0001,3,01
72,20,0.0001,3,01
42,20,0.0001,3,01
65,20,0.0001,3,01
18,20,0.0001,3,01
28,23,0.0001,3,01
33,25,0.0001,3,01
95,27,0.0001,3,01
98,27,0.0001,3,01
28,27,0.0001,3,01
28,28,0.0001,3,01
72,29,0.0001,3,01
42,29,0.0001,3,01
65,29,0.0001,3,01
18,29,0.0001,3,01
95,33,0.0001,3,01
97,33,0.0001,3,01
79,33,0.0001,3,01
93,33,0.0001,3,01
91,33,0.0001,3,01
22,33,0.0001,3,01
61,33,0.0001,3,01
27,33,0.0001,3,01
38,33,0.0001,3,01
60,33,0.0001,3,01
40,33,0.0001,3,01
12,33,0.0001,3,01
50,33,0.0001,3,01
72,33,0.0001,3,01
42,33,0.0001,3,01
65,33,0.0001,3,01
18,33,0.0001,3,01
44,33,0.0001,3,01
