species,gene,lam,k,rep
89,1,0,3,43
99,2,0,3,43
98,2,0,3,43
86,2,0,3,43
18,3,0,3,43
1,3,0,3,43
93,3,0,3,43
63,3,0,3,43
50,3,0,3,43
62,4,0,3,43
80,5,0,3,43
18,7,0,3,43
1,7,0,3,43
86,7,0,3,43
93,7,0,3,43
83,8,0,3,43
24,10,0,3,43
52,11,0,3,43
42,11,0,3,43
52,12,0,3,43
42,12,0,3,43
19,15,0,3,43
19,16,0,3,43
3,16,0,3,43
38,16,0,3,43
19,17,0,3,43
19,19,0,3,43
99,19,0,3,43
98,19,0,3,43
55,19,0,3,43
82,19,0,3,43
66,19,0,3,43
51,20,0,3,43
99,20,0,3,43
98,20,0,3,43
86,20,0,3,43
52,20,0,3,43
42,20,0,3,43
18,21,0,3,43
1,21,0,3,43
89,21,0,3,43
63,22,0,3,43
50,22,0,3,43
83,23,0,3,43
99,23,0,3,43
98,23,0,3,43
86,23,0,3,43
93,23,0,3,43
40,26,0,3,43
8,27,0,3,43
15,27,0,3,43
62,27,0,3,43
83,27,0,3,43
99,27,0,3,43
98,27,0,3,43
86,27,0,3,43
50,27,0,3,43
52,27,0,3,43
42,27,0,3,43
3,28,0,3,43
38,28,0,3,43
76,28,0,3,43
80,28,0,3,43
19,30,0,3,43
93,30,0,3,43
18,32,0,3,43
1,32,0,3,43
19,32,0,3,43
89,32,0,3,43
89,33,0,3,43
76,33,0,3,43
80,33,0,3,43
18,34,0,3,43
1,34,0,3,43
87,35,0,3,43
63,35,0,3,43
50,35,0,3,43
16,35,0,3,43
22,35,0,3,43
36,35,0,3,43
24,35,0,3,43
60,35,0,3,43
23,35,0,3,43
52,35,0,3,43
42,35,0,3,43
18,36,0,3,43
1,36,0,3,43
19,36,0,3,43
26,36,0,3,43
51,36,0,3,43
40,36,0,3,43
63,36,0,3,43
50,36,0,3,43
52,37,0,3,43
42,37,0,3,43
53,38,0,3,43
76,38,0,3,43
40,40,0,3,43
44,40,0,3,43
64,40,0,3,43
8,40,0,3,43
15,40,0,3,43
62,40,0,3,43
75,40,0,3,43
71,40,0,3,43
5,40,0,3,43
31,40,0,3,43
78,40,0,3,43
83,40,0,3,43
99,40,0,3,43
98,40,0,3,43
86,40,0,3,43
93,40,0,3,43
52,40,0,3,43
42,40,0,3,43
85,42,0,3,43
52,42,0,3,43
42,42,0,3,43
18,43,0,3,43
1,43,0,3,43
63,43,0,3,43
50,43,0,3,43
61,43,0,3,43
14,43,0,3,43
57,43,0,3,43
20,43,0,3,43
12,43,0,3,43
74,43,0,3,43
53,43,0,3,43
76,43,0,3,43
80,43,0,3,43
53,44,0,3,43
76,44,0,3,43
80,44,0,3,43
19,45,0,3,43
51,45,0,3,43
19,46,0,3,43
24,47,0,3,43
60,47,0,3,43
23,47,0,3,43
52,47,0,3,43
42,47,0,3,43
53,47,0,3,43
76,47,0,3,43
18,48,0,3,43
1,48,0,3,43
19,49,0,3,43
55,49,0,3,43
82,49,0,3,43
66,49,0,3,43
89,50,0,3,43
51,50,0,3,43
34,51,0,3,43
25,51,0,3,43
65,51,0,3,43
53,51,0,3,43
76,51,0,3,43
80,51,0,3,43
52,52,0,3,43
42,52,0,3,43
18,56,0,3,43
1,56,0,3,43
18,57,0,3,43
1,57,0,3,43
19,57,0,3,43
46,57,0,3,43
27,57,0,3,43
55,57,0,3,43
82,57,0,3,43
66,57,0,3,43
80,57,0,3,43
19,59,0,3,43
84,60,0,3,43
63,60,0,3,43
50,60,0,3,43
61,60,0,3,43
14,60,0,3,43
57,60,0,3,43
20,60,0,3,43
12,60,0,3,43
74,60,0,3,43
79,61,0,3,43
9,61,0,3,43
13,61,0,3,43
45,61,0,3,43
2,61,0,3,43
59,61,0,3,43
98,61,0,3,43
51,62,0,3,43
52,62,0,3,43
42,62,0,3,43
19,63,0,3,43
40,63,0,3,43
75,63,0,3,43
18,64,0,3,43
1,64,0,3,43
19,64,0,3,43
46,64,0,3,43
27,64,0,3,43
18,65,0,3,43
1,65,0,3,43
15,65,0,3,43
87,65,0,3,43
100,65,0,3,43
53,65,0,3,43
76,65,0,3,43
80,65,0,3,43
99,66,0,3,43
98,66,0,3,43
86,66,0,3,43
58,66,0,3,43
41,66,0,3,43
29,68,0,3,43
18,69,0,3,43
1,69,0,3,43
19,69,0,3,43
46,69,0,3,43
27,69,0,3,43
76,69,0,3,43
80,69,0,3,43
18,70,0,3,43
1,70,0,3,43
29,72,0,3,43
75,74,0,3,43
18,76,0,3,43
1,76,0,3,43
64,76,0,3,43
8,76,0,3,43
62,76,0,3,43
18,78,0,3,43
1,78,0,3,43
71,80,0,3,43
5,80,0,3,43
31,80,0,3,43
78,80,0,3,43
63,80,0,3,43
50,80,0,3,43
61,80,0,3,43
14,80,0,3,43
57,80,0,3,43
20,80,0,3,43
12,80,0,3,43
74,80,0,3,43
19,81,0,3,43
46,81,0,3,43
27,81,0,3,43
44,81,0,3,43
64,81,0,3,43
99,81,0,3,43
86,81,0,3,43
93,81,0,3,43
99,82,0,3,43
98,82,0,3,43
86,82,0,3,43
93,82,0,3,43
52,82,0,3,43
42,82,0,3,43
51,83,0,3,43
40,83,0,3,43
75,83,0,3,43
63,83,0,3,43
80,83,0,3,43
18,84,0,3,43
1,84,0,3,43
53,85,0,3,43
76,85,0,3,43
80,85,0,3,43
52,88,0,3,43
