species,gene,lam,k,rep,error
93,2,0,3,19,200
56,2,0,3,19,200
0,5,0,3,19,200
82,10,0,3,19,200
8,10,0,3,19,200
62,15,0,3,19,200
65,16,0,3,19,200
84,16,0,3,19,200
0,18,0,3,19,200
24,25,0,3,19,200
0,29,0,3,19,200
81,30,0,3,19,200
25,34,0,3,19,200
84,36,0,3,19,200
32,45,0,3,19,200
7,45,0,3,19,200
19,45,0,3,19,200
56,49,0,3,19,200
32,60,0,3,19,200
56,60,0,3,19,200
11,60,0,3,19,200
72,60,0,3,19,200
76,60,0,3,19,200
81,64,0,3,19,200
11,73,0,3,19,200
9,83,0,3,19,200
93,83,0,3,19,200
88,86,0,3,19,200
47,88,0,3,19,200
11,88,0,3,19,200
94,90,0,3,19,200
94,99,0,3,19,200
25,100,0,3,19,200
93,2,0.00001,3,19,200
56,2,0.00001,3,19,200
0,5,0.00001,3,19,200
82,10,0.00001,3,19,200
8,10,0.00001,3,19,200
62,15,0.00001,3,19,200
65,16,0.00001,3,19,200
84,16,0.00001,3,19,200
0,18,0.00001,3,19,200
24,25,0.00001,3,19,200
0,29,0.00001,3,19,200
81,30,0.00001,3,19,200
25,34,0.00001,3,19,200
84,36,0.00001,3,19,200
32,45,0.00001,3,19,200
7,45,0.00001,3,19,200
19,45,0.00001,3,19,200
56,49,0.00001,3,19,200
32,60,0.00001,3,19,200
56,60,0.00001,3,19,200
11,60,0.00001,3,19,200
72,60,0.00001,3,19,200
76,60,0.00001,3,19,200
81,64,0.00001,3,19,200
11,73,0.00001,3,19,200
9,83,0.00001,3,19,200
93,83,0.00001,3,19,200
88,86,0.00001,3,19,200
47,88,0.00001,3,19,200
11,88,0.00001,3,19,200
94,90,0.00001,3,19,200
94,99,0.00001,3,19,200
25,100,0.00001,3,19,200
93,2,0.0001,3,19,200
56,2,0.0001,3,19,200
0,5,0.0001,3,19,200
82,10,0.0001,3,19,200
8,10,0.0001,3,19,200
62,15,0.0001,3,19,200
65,16,0.0001,3,19,200
84,16,0.0001,3,19,200
0,18,0.0001,3,19,200
24,25,0.0001,3,19,200
0,29,0.0001,3,19,200
81,30,0.0001,3,19,200
25,34,0.0001,3,19,200
84,36,0.0001,3,19,200
32,45,0.0001,3,19,200
7,45,0.0001,3,19,200
19,45,0.0001,3,19,200
56,49,0.0001,3,19,200
32,60,0.0001,3,19,200
56,60,0.0001,3,19,200
11,60,0.0001,3,19,200
72,60,0.0001,3,19,200
76,60,0.0001,3,19,200
81,64,0.0001,3,19,200
11,73,0.0001,3,19,200
9,83,0.0001,3,19,200
93,83,0.0001,3,19,200
88,86,0.0001,3,19,200
47,88,0.0001,3,19,200
11,88,0.0001,3,19,200
94,90,0.0001,3,19,200
94,99,0.0001,3,19,200
25,100,0.0001,3,19,200
93,2,0.001,3,19,200
56,2,0.001,3,19,200
0,5,0.001,3,19,200
93,7,0.001,3,19,200
82,10,0.001,3,19,200
8,10,0.001,3,19,200
22,13,0.001,3,19,200
62,15,0.001,3,19,200
65,16,0.001,3,19,200
84,16,0.001,3,19,200
0,18,0.001,3,19,200
24,25,0.001,3,19,200
0,29,0.001,3,19,200
81,30,0.001,3,19,200
25,34,0.001,3,19,200
84,36,0.001,3,19,200
32,45,0.001,3,19,200
7,45,0.001,3,19,200
19,45,0.001,3,19,200
56,49,0.001,3,19,200
32,60,0.001,3,19,200
56,60,0.001,3,19,200
11,60,0.001,3,19,200
72,60,0.001,3,19,200
76,60,0.001,3,19,200
81,64,0.001,3,19,200
99,80,0.001,3,19,200
9,83,0.001,3,19,200
93,83,0.001,3,19,200
88,86,0.001,3,19,200
94,90,0.001,3,19,200
57,92,0.001,3,19,200
25,100,0.001,3,19,200
0,5,0.01,3,19,200
93,7,0.01,3,19,200
14,7,0.01,3,19,200
82,10,0.01,3,19,200
8,10,0.01,3,19,200
88,13,0.01,3,19,200
22,13,0.01,3,19,200
35,13,0.01,3,19,200
62,15,0.01,3,19,200
0,18,0.01,3,19,200
14,27,0.01,3,19,200
0,29,0.01,3,19,200
81,30,0.01,3,19,200
84,36,0.01,3,19,200
81,43,0.01,3,19,200
99,43,0.01,3,19,200
11,60,0.01,3,19,200
81,64,0.01,3,19,200
22,66,0.01,3,19,200
81,80,0.01,3,19,200
99,80,0.01,3,19,200
9,83,0.01,3,19,200
32,88,0.01,3,19,200
94,90,0.01,3,19,200
70,90,0.01,3,19,200
57,92,0.01,3,19,200
14,7,0.1,3,19,200
22,13,0.1,3,19,200
81,30,0.1,3,19,200
82,56,0.1,3,19,200
81,64,0.1,3,19,200
99,80,0.1,3,19,200
9,83,0.1,3,19,200
94,90,0.1,3,19,200
26,19,1,3,19,200
81,30,1,3,19,200
82,56,1,3,19,200
94,90,1,3,19,200
26,19,10,3,19,200
32,7,true,3,19,200
93,7,true,3,19,200
56,7,true,3,19,200
92,85,true,3,19,200
27,100,true,3,19,200
20,100,true,3,19,200
34,100,true,3,19,200
8,100,true,3,19,200
13,100,true,3,19,200
17,100,true,3,19,200
31,100,true,3,19,200
22,100,true,3,19,200
36,100,true,3,19,200
35,100,true,3,19,200
32,100,true,3,19,200
24,100,true,3,19,200
33,100,true,3,19,200
15,100,true,3,19,200
7,100,true,3,19,200
19,100,true,3,19,200
11,100,true,3,19,200
30,100,true,3,19,200
3,100,true,3,19,200
14,100,true,3,19,200
81,1,0,3,19,400
93,4,0,3,19,400
56,4,0,3,19,400
93,10,0,3,19,400
56,10,0,3,19,400
25,12,0,3,19,400
52,17,0,3,19,400
54,17,0,3,19,400
0,17,0,3,19,400
57,17,0,3,19,400
87,17,0,3,19,400
0,18,0,3,19,400
55,28,0,3,19,400
25,49,0,3,19,400
56,60,0,3,19,400
46,62,0,3,19,400
45,62,0,3,19,400
42,62,0,3,19,400
0,72,0,3,19,400
74,73,0,3,19,400
39,73,0,3,19,400
31,85,0,3,19,400
20,97,0,3,19,400
81,1,0.00001,3,19,400
93,4,0.00001,3,19,400
56,4,0.00001,3,19,400
93,10,0.00001,3,19,400
56,10,0.00001,3,19,400
25,12,0.00001,3,19,400
52,17,0.00001,3,19,400
