species,gene,lam,k,rep
87,3,0,3,21
77,3,0,3,21
26,7,0,3,21
82,7,0,3,21
99,7,0,3,21
100,7,0,3,21
96,7,0,3,21
85,7,0,3,21
56,8,0,3,21
35,8,0,3,21
70,8,0,3,21
66,8,0,3,21
16,9,0,3,21
63,9,0,3,21
20,9,0,3,21
31,9,0,3,21
57,10,0,3,21
26,10,0,3,21
82,11,0,3,21
99,11,0,3,21
100,11,0,3,21
96,11,0,3,21
85,11,0,3,21
3,12,0,3,21
83,13,0,3,21
81,13,0,3,21
20,14,0,3,21
31,14,0,3,21
52,14,0,3,21
26,14,0,3,21
77,14,0,3,21
82,15,0,3,21
99,15,0,3,21
100,15,0,3,21
96,15,0,3,21
85,15,0,3,21
40,16,0,3,21
30,16,0,3,21
88,16,0,3,21
57,17,0,3,21
17,19,0,3,21
26,19,0,3,21
28,19,0,3,21
14,19,0,3,21
69,19,0,3,21
42,19,0,3,21
100,22,0,3,21
85,22,0,3,21
98,22,0,3,21
90,22,0,3,21
93,22,0,3,21
43,23,0,3,21
59,23,0,3,21
3,23,0,3,21
17,23,0,3,21
83,26,0,3,21
81,26,0,3,21
82,28,0,3,21
26,29,0,3,21
51,31,0,3,21
17,31,0,3,21
87,33,0,3,21
56,34,0,3,21
35,34,0,3,21
70,34,0,3,21
66,34,0,3,21
26,35,0,3,21
96,35,0,3,21
98,35,0,3,21
90,35,0,3,21
17,37,0,3,21
26,37,0,3,21
79,37,0,3,21
92,37,0,3,21
96,37,0,3,21
43,38,0,3,21
59,38,0,3,21
3,38,0,3,21
15,38,0,3,21
17,38,0,3,21
86,38,0,3,21
26,39,0,3,21
43,40,0,3,21
59,40,0,3,21
3,40,0,3,21
57,41,0,3,21
17,41,0,3,21
26,41,0,3,21
83,41,0,3,21
81,41,0,3,21
26,44,0,3,21
77,44,0,3,21
86,44,0,3,21
40,45,0,3,21
3,45,0,3,21
20,45,0,3,21
31,45,0,3,21
52,45,0,3,21
82,45,0,3,21
99,45,0,3,21
100,45,0,3,21
96,45,0,3,21
85,45,0,3,21
30,47,0,3,21
88,53,0,3,21
96,53,0,3,21
94,54,0,3,21
89,54,0,3,21
84,54,0,3,21
95,54,0,3,21
91,54,0,3,21
32,56,0,3,21
16,56,0,3,21
63,56,0,3,21
20,56,0,3,21
31,56,0,3,21
52,56,0,3,21
85,56,0,3,21
57,61,0,3,21
76,62,0,3,21
84,62,0,3,21
87,62,0,3,21
95,62,0,3,21
91,62,0,3,21
26,64,0,3,21
17,65,0,3,21
26,65,0,3,21
83,65,0,3,21
81,65,0,3,21
75,66,0,3,21
34,66,0,3,21
26,66,0,3,21
94,67,0,3,21
89,67,0,3,21
84,67,0,3,21
92,67,0,3,21
95,67,0,3,21
91,67,0,3,21
75,68,0,3,21
57,69,0,3,21
100,70,0,3,21
3,71,0,3,21
43,75,0,3,21
59,75,0,3,21
3,75,0,3,21
74,75,0,3,21
62,75,0,3,21
68,75,0,3,21
87,75,0,3,21
92,75,0,3,21
0,75,0,3,21
57,76,0,3,21
37,77,0,3,21
51,77,0,3,21
99,80,0,3,21
93,80,0,3,21
95,81,0,3,21
17,82,0,3,21
3,87,0,3,21
75,90,0,3,21
34,90,0,3,21
17,90,0,3,21
26,91,0,3,21
88,91,0,3,21
32,92,0,3,21
16,92,0,3,21
63,92,0,3,21
15,92,0,3,21
46,92,0,3,21
65,92,0,3,21
3,93,0,3,21
