species,gene,lam,k,rep
56,1,0,3,33
33,1,0,3,33
14,1,0,3,33
16,1,0,3,33
29,1,0,3,33
85,4,0,3,33
42,6,0,3,33
56,14,0,3,33
97,14,0,3,33
64,15,0,3,33
1,15,0,3,33
92,16,0,3,33
75,18,0,3,33
10,20,0,3,33
32,20,0,3,33
42,20,0,3,33
56,33,0,3,33
10,37,0,3,33
32,37,0,3,33
45,41,0,3,33
34,41,0,3,33
45,48,0,3,33
10,48,0,3,33
32,48,0,3,33
42,48,0,3,33
45,49,0,3,33
34,49,0,3,33
10,49,0,3,33
32,49,0,3,33
42,49,0,3,33
64,50,0,3,33
6,52,0,3,33
5,52,0,3,33
40,61,0,3,33
9,72,0,3,33
45,78,0,3,33
34,78,0,3,33
10,78,0,3,33
32,78,0,3,33
42,78,0,3,33
40,79,0,3,33
45,80,0,3,33
34,80,0,3,33
10,80,0,3,33
32,80,0,3,33
42,80,0,3,33
40,80,0,3,33
6,80,0,3,33
45,82,0,3,33
34,82,0,3,33
40,88,0,3,33
40,92,0,3,33
40,96,0,3,33
34,98,0,3,33
85,4,0.00001,3,33
42,6,0.00001,3,33
97,14,0.00001,3,33
64,15,0.00001,3,33
1,15,0.00001,3,33
75,18,0.00001,3,33
10,20,0.00001,3,33
32,20,0.00001,3,33
42,20,0.00001,3,33
10,37,0.00001,3,33
32,37,0.00001,3,33
45,41,0.00001,3,33
34,41,0.00001,3,33
10,48,0.00001,3,33
32,48,0.00001,3,33
45,49,0.00001,3,33
10,49,0.00001,3,33
32,49,0.00001,3,33
42,49,0.00001,3,33
64,50,0.00001,3,33
24,50,0.00001,3,33
6,52,0.00001,3,33
40,61,0.00001,3,33
9,72,0.00001,3,33
45,78,0.00001,3,33
34,78,0.00001,3,33
10,78,0.00001,3,33
32,78,0.00001,3,33
42,78,0.00001,3,33
5,78,0.00001,3,33
45,80,0.00001,3,33
34,80,0.00001,3,33
10,80,0.00001,3,33
32,80,0.00001,3,33
6,80,0.00001,3,33
45,82,0.00001,3,33
34,82,0.00001,3,33
21,84,0.00001,3,33
23,84,0.00001,3,33
1,84,0.00001,3,33
5,84,0.00001,3,33
40,88,0.00001,3,33
40,96,0.00001,3,33
34,98,0.00001,3,33
85,4,0.0001,3,33
14,6,0.0001,3,33
84,11,0.0001,3,33
84,12,0.0001,3,33
93,13,0.0001,3,33
95,13,0.0001,3,33
75,18,0.0001,3,33
39,22,0.0001,3,33
2,22,0.0001,3,33
7,22,0.0001,3,33
47,22,0.0001,3,33
17,22,0.0001,3,33
60,26,0.0001,3,33
84,28,0.0001,3,33
37,40,0.0001,3,33
95,45,0.0001,3,33
2,45,0.0001,3,33
20,48,0.0001,3,33
29,49,0.0001,3,33
97,52,0.0001,3,33
94,55,0.0001,3,33
37,56,0.0001,3,33
61,60,0.0001,3,33
94,60,0.0001,3,33
36,66,0.0001,3,33
84,67,0.0001,3,33
60,70,0.0001,3,33
37,74,0.0001,3,33
69,84,0.0001,3,33
65,84,0.0001,3,33
20,84,0.0001,3,33
13,84,0.0001,3,33
24,84,0.0001,3,33
44,84,0.0001,3,33
11,84,0.0001,3,33
27,84,0.0001,3,33
41,84,0.0001,3,33
35,84,0.0001,3,33
28,84,0.0001,3,33
33,84,0.0001,3,33
38,84,0.0001,3,33
