species,gene,lam,k,rep
2,1,0,3,06
42,1,0,3,06
16,1,0,3,06
44,4,0,3,06
28,4,0,3,06
39,4,0,3,06
51,8,0,3,06
14,10,0,3,06
24,10,0,3,06
12,10,0,3,06
31,12,0,3,06
21,12,0,3,06
24,15,0,3,06
12,15,0,3,06
48,15,0,3,06
62,17,0,3,06
2,19,0,3,06
42,19,0,3,06
16,19,0,3,06
31,19,0,3,06
21,19,0,3,06
1,20,0,3,06
61,22,0,3,06
38,22,0,3,06
31,22,0,3,06
4,22,0,3,06
22,22,0,3,06
62,22,0,3,06
62,23,0,3,06
62,24,0,3,06
43,25,0,3,06
44,26,0,3,06
28,26,0,3,06
2,27,0,3,06
42,27,0,3,06
16,27,0,3,06
0,29,0,3,06
44,30,0,3,06
28,30,0,3,06
44,34,0,3,06
28,34,0,3,06
23,35,0,3,06
13,35,0,3,06
20,36,0,3,06
39,36,0,3,06
3,37,0,3,06
0,39,0,3,06
2,41,0,3,06
42,41,0,3,06
16,41,0,3,06
31,41,0,3,06
14,41,0,3,06
24,41,0,3,06
48,41,0,3,06
21,41,0,3,06
3,42,0,3,06
1,44,0,3,06
58,44,0,3,06
43,46,0,3,06
20,46,0,3,06
44,46,0,3,06
28,46,0,3,06
3,46,0,3,06
39,46,0,3,06
14,47,0,3,06
24,47,0,3,06
12,47,0,3,06
48,47,0,3,06
2,55,0,3,06
42,55,0,3,06
62,55,0,3,06
42,57,0,3,06
24,59,0,3,06
12,59,0,3,06
48,59,0,3,06
44,60,0,3,06
28,60,0,3,06
39,60,0,3,06
37,63,0,3,06
17,64,0,3,06
9,64,0,3,06
66,64,0,3,06
2,65,0,3,06
42,65,0,3,06
16,65,0,3,06
44,66,0,3,06
39,66,0,3,06
2,68,0,3,06
16,68,0,3,06
62,70,0,3,06
31,71,0,3,06
14,71,0,3,06
21,71,0,3,06
14,78,0,3,06
4,78,0,3,06
44,78,0,3,06
28,78,0,3,06
4,82,0,3,06
1,84,0,3,06
37,84,0,3,06
58,84,0,3,06
38,90,0,3,06
68,95,0,3,06
58,95,0,3,06
62,95,0,3,06
16,99,0,3,06
2,1,0.00001,3,06
42,1,0.00001,3,06
16,1,0.00001,3,06
39,4,0.00001,3,06
14,10,0.00001,3,06
24,10,0.00001,3,06
12,10,0.00001,3,06
14,11,0.00001,3,06
24,15,0.00001,3,06
12,15,0.00001,3,06
48,15,0.00001,3,06
2,19,0.00001,3,06
42,19,0.00001,3,06
16,19,0.00001,3,06
31,19,0.00001,3,06
21,19,0.00001,3,06
31,22,0.00001,3,06
4,22,0.00001,3,06
43,25,0.00001,3,06
44,26,0.00001,3,06
28,26,0.00001,3,06
2,27,0.00001,3,06
42,27,0.00001,3,06
44,30,0.00001,3,06
28,30,0.00001,3,06
44,34,0.00001,3,06
28,34,0.00001,3,06
23,35,0.00001,3,06
13,35,0.00001,3,06
20,36,0.00001,3,06
39,36,0.00001,3,06
3,37,0.00001,3,06
0,39,0.00001,3,06
31,41,0.00001,3,06
14,41,0.00001,3,06
21,41,0.00001,3,06
3,42,0.00001,3,06
1,44,0.00001,3,06
58,44,0.00001,3,06
43,46,0.00001,3,06
20,46,0.00001,3,06
3,46,0.00001,3,06
39,46,0.00001,3,06
14,47,0.00001,3,06
48,47,0.00001,3,06
42,57,0.00001,3,06
48,59,0.00001,3,06
28,60,0.00001,3,06
39,60,0.00001,3,06
37,63,0.00001,3,06
2,65,0.00001,3,06
42,65,0.00001,3,06
44,66,0.00001,3,06
39,66,0.00001,3,06
2,68,0.00001,3,06
16,68,0.00001,3,06
20,70,0.00001,3,06
44,70,0.00001,3,06
28,70,0.00001,3,06
3,70,0.00001,3,06
39,70,0.00001,3,06
31,71,0.00001,3,06
14,71,0.00001,3,06
21,71,0.00001,3,06
4,78,0.00001,3,06
44,78,0.00001,3,06
28,78,0.00001,3,06
4,82,0.00001,3,06
38,90,0.00001,3,06
68,95,0.00001,3,06
58,95,0.00001,3,06
16,99,0.00001,3,06
2,1,0.0001,3,06
42,1,0.0001,3,06
16,1,0.0001,3,06
50,2,0.0001,3,06
46,2,0.0001,3,06
7,2,0.0001,3,06
22,2,0.0001,3,06
14,10,0.0001,3,06
24,10,0.0001,3,06
12,10,0.0001,3,06
2,11,0.0001,3,06
42,11,0.0001,3,06
16,11,0.0001,3,06
61,11,0.0001,3,06
38,11,0.0001,3,06
35,11,0.0001,3,06
50,11,0.0001,3,06
92,11,0.0001,3,06
77,11,0.0001,3,06
91,11,0.0001,3,06
74,11,0.0001,3,06
99,11,0.0001,3,06
95,11,0.0001,3,06
89,11,0.0001,3,06
94,11,0.0001,3,06
87,11,0.0001,3,06
14,11,0.0001,3,06
56,11,0.0001,3,06
63,11,0.0001,3,06
30,11,0.0001,3,06
47,11,0.0001,3,06
15,11,0.0001,3,06
70,11,0.0001,3,06
24,15,0.0001,3,06
12,15,0.0001,3,06
48,15,0.0001,3,06
2,19,0.0001,3,06
42,19,0.0001,3,06
16,19,0.0001,3,06
31,19,0.0001,3,06
21,19,0.0001,3,06
31,22,0.0001,3,06
4,22,0.0001,3,06
43,25,0.0001,3,06
28,26,0.0001,3,06
2,27,0.0001,3,06
42,27,0.0001,3,06
44,30,0.0001,3,06
28,30,0.0001,3,06
44,34,0.0001,3,06
28,34,0.0001,3,06
56,35,0.0001,3,06
39,36,0.0001,3,06
3,37,0.0001,3,06
0,39,0.0001,3,06
31,41,0.0001,3,06
14,41,0.0001,3,06
21,41,0.0001,3,06
3,42,0.0001,3,06
58,44,0.0001,3,06
14,47,0.0001,3,06
48,47,0.0001,3,06
42,57,0.0001,3,06
24,59,0.0001,3,06
48,59,0.0001,3,06
39,60,0.0001,3,06
37,63,0.0001,3,06
50,64,0.0001,3,06
2,65,0.0001,3,06
42,65,0.0001,3,06
50,65,0.0001,3,06
44,66,0.0001,3,06
39,66,0.0001,3,06
2,68,0.0001,3,06
16,68,0.0001,3,06
35,70,0.0001,3,06
3,70,0.0001,3,06
39,70,0.0001,3,06
60,70,0.0001,3,06
9,71,0.0001,3,06
66,71,0.0001,3,06
55,71,0.0001,3,06
52,71,0.0001,3,06
25,71,0.0001,3,06
80,71,0.0001,3,06
84,71,0.0001,3,06
78,71,0.0001,3,06
73,71,0.0001,3,06
69,71,0.0001,3,06
97,71,0.0001,3,06
31,71,0.0001,3,06
14,71,0.0001,3,06
21,71,0.0001,3,06
90,71,0.0001,3,06
88,71,0.0001,3,06
76,71,0.0001,3,06
82,71,0.0001,3,06
83,71,0.0001,3,06
72,71,0.0001,3,06
81,71,0.0001,3,06
67,71,0.0001,3,06
10,71,0.0001,3,06
4,78,0.0001,3,06
4,82,0.0001,3,06
68,95,0.0001,3,06
58,95,0.0001,3,06
16,99,0.0001,3,06
61,2,0.001,3,06
38,2,0.001,3,06
35,2,0.001,3,06
46,2,0.001,3,06
45,2,0.001,3,06
7,2,0.001,3,06
32,2,0.001,3,06
27,2,0.001,3,06
22,2,0.001,3,06
56,2,0.001,3,06
63,2,0.001,3,06
30,2,0.001,3,06
47,2,0.001,3,06
15,2,0.001,3,06
11,2,0.001,3,06
18,2,0.001,3,06
60,2,0.001,3,06
23,2,0.001,3,06
13,2,0.001,3,06
24,10,0.001,3,06
12,10,0.001,3,06
42,11,0.001,3,06
16,11,0.001,3,06
61,11,0.001,3,06
38,11,0.001,3,06
35,11,0.001,3,06
92,11,0.001,3,06
77,11,0.001,3,06
91,11,0.001,3,06
74,11,0.001,3,06
99,11,0.001,3,06
95,11,0.001,3,06
89,11,0.001,3,06
94,11,0.001,3,06
87,11,0.001,3,06
14,11,0.001,3,06
22,11,0.001,3,06
56,11,0.001,3,06
63,11,0.001,3,06
70,11,0.001,3,06
73,18,0.001,3,06
71,18,0.001,3,06
31,22,0.001,3,06
4,22,0.001,3,06
43,25,0.001,3,06
56,35,0.001,3,06
3,37,0.001,3,06
3,42,0.001,3,06
48,47,0.001,3,06
37,63,0.001,3,06
44,66,0.001,3,06
39,66,0.001,3,06
9,71,0.001,3,06
66,71,0.001,3,06
55,71,0.001,3,06
52,71,0.001,3,06
25,71,0.001,3,06
80,71,0.001,3,06
84,71,0.001,3,06
78,71,0.001,3,06
73,71,0.001,3,06
96,71,0.001,3,06
79,71,0.001,3,06
69,71,0.001,3,06
97,71,0.001,3,06
32,71,0.001,3,06
27,71,0.001,3,06
31,71,0.001,3,06
14,71,0.001,3,06
21,71,0.001,3,06
90,71,0.001,3,06
88,71,0.001,3,06
76,71,0.001,3,06
82,71,0.001,3,06
83,71,0.001,3,06
72,71,0.001,3,06
81,71,0.001,3,06
67,71,0.001,3,06
10,71,0.001,3,06
49,71,0.001,3,06
57,71,0.001,3,06
60,71,0.001,3,06
23,71,0.001,3,06
13,71,0.001,3,06
4,82,0.001,3,06
68,95,0.001,3,06
61,2,0.01,3,06
38,2,0.01,3,06
35,2,0.01,3,06
46,2,0.01,3,06
7,2,0.01,3,06
84,2,0.01,3,06
89,2,0.01,3,06
32,2,0.01,3,06
27,2,0.01,3,06
22,2,0.01,3,06
56,2,0.01,3,06
63,2,0.01,3,06
33,2,0.01,3,06
30,2,0.01,3,06
47,2,0.01,3,06
15,2,0.01,3,06
11,2,0.01,3,06
70,2,0.01,3,06
18,2,0.01,3,06
60,2,0.01,3,06
23,2,0.01,3,06
13,2,0.01,3,06
61,11,0.01,3,06
38,11,0.01,3,06
35,11,0.01,3,06
92,11,0.01,3,06
77,11,0.01,3,06
91,11,0.01,3,06
74,11,0.01,3,06
99,11,0.01,3,06
95,11,0.01,3,06
89,11,0.01,3,06
94,11,0.01,3,06
87,11,0.01,3,06
56,11,0.01,3,06
70,11,0.01,3,06
73,18,0.01,3,06
71,18,0.01,3,06
9,71,0.01,3,06
66,71,0.01,3,06
55,71,0.01,3,06
52,71,0.01,3,06
25,71,0.01,3,06
80,71,0.01,3,06
84,71,0.01,3,06
78,71,0.01,3,06
73,71,0.01,3,06
96,71,0.01,3,06
79,71,0.01,3,06
71,71,0.01,3,06
69,71,0.01,3,06
97,71,0.01,3,06
90,71,0.01,3,06
88,71,0.01,3,06
76,71,0.01,3,06
82,71,0.01,3,06
83,71,0.01,3,06
72,71,0.01,3,06
81,71,0.01,3,06
67,71,0.01,3,06
10,71,0.01,3,06
13,71,0.01,3,06
4,82,0.01,3,06
89,2,0.1,3,06
22,2,0.1,3,06
33,2,0.1,3,06
30,2,0.1,3,06
47,2,0.1,3,06
15,2,0.1,3,06
11,2,0.1,3,06
70,2,0.1,3,06
74,11,0.1,3,06
99,11,0.1,3,06
95,11,0.1,3,06
89,11,0.1,3,06
94,11,0.1,3,06
87,11,0.1,3,06
70,11,0.1,3,06
80,71,0.1,3,06
84,71,0.1,3,06
78,71,0.1,3,06
73,71,0.1,3,06
96,71,0.1,3,06
79,71,0.1,3,06
