species,gene,lam,k,rep,error
61,1,0,3,24,200
54,1,0,3,24,200
74,1,0,3,24,200
12,1,0,3,24,200
67,1,0,3,24,200
91,1,0,3,24,200
19,2,0,3,24,200
9,5,0,3,24,200
24,13,0,3,24,200
9,14,0,3,24,200
4,15,0,3,24,200
31,15,0,3,24,200
10,15,0,3,24,200
9,15,0,3,24,200
78,17,0,3,24,200
61,17,0,3,24,200
65,17,0,3,24,200
21,19,0,3,24,200
52,21,0,3,24,200
62,30,0,3,24,200
57,30,0,3,24,200
21,32,0,3,24,200
95,34,0,3,24,200
49,34,0,3,24,200
95,36,0,3,24,200
6,37,0,3,24,200
1,37,0,3,24,200
8,37,0,3,24,200
35,38,0,3,24,200
49,38,0,3,24,200
28,39,0,3,24,200
37,39,0,3,24,200
30,39,0,3,24,200
31,40,0,3,24,200
24,41,0,3,24,200
83,41,0,3,24,200
21,42,0,3,24,200
95,42,0,3,24,200
49,42,0,3,24,200
28,48,0,3,24,200
37,48,0,3,24,200
30,48,0,3,24,200
4,49,0,3,24,200
61,54,0,3,24,200
82,57,0,3,24,200
53,57,0,3,24,200
22,60,0,3,24,200
72,66,0,3,24,200
62,67,0,3,24,200
57,67,0,3,24,200
21,69,0,3,24,200
95,69,0,3,24,200
49,69,0,3,24,200
21,70,0,3,24,200
0,71,0,3,24,200
9,73,0,3,24,200
98,75,0,3,24,200
41,75,0,3,24,200
61,76,0,3,24,200
35,77,0,3,24,200
27,78,0,3,24,200
81,79,0,3,24,200
82,79,0,3,24,200
53,79,0,3,24,200
80,79,0,3,24,200
60,79,0,3,24,200
0,80,0,3,24,200
19,80,0,3,24,200
13,80,0,3,24,200
15,80,0,3,24,200
93,80,0,3,24,200
34,89,0,3,24,200
0,90,0,3,24,200
78,90,0,3,24,200
65,90,0,3,24,200
63,90,0,3,24,200
8,90,0,3,24,200
27,90,0,3,24,200
18,91,0,3,24,200
39,93,0,3,24,200
0,97,0,3,24,200
58,97,0,3,24,200
61,1,0.00001,3,24,200
54,1,0.00001,3,24,200
74,1,0.00001,3,24,200
12,1,0.00001,3,24,200
67,1,0.00001,3,24,200
91,1,0.00001,3,24,200
19,2,0.00001,3,24,200
9,5,0.00001,3,24,200
24,13,0.00001,3,24,200
9,14,0.00001,3,24,200
4,15,0.00001,3,24,200
31,15,0.00001,3,24,200
10,15,0.00001,3,24,200
9,15,0.00001,3,24,200
78,17,0.00001,3,24,200
61,17,0.00001,3,24,200
65,17,0.00001,3,24,200
21,19,0.00001,3,24,200
52,21,0.00001,3,24,200
62,30,0.00001,3,24,200
57,30,0.00001,3,24,200
21,32,0.00001,3,24,200
95,34,0.00001,3,24,200
49,34,0.00001,3,24,200
95,36,0.00001,3,24,200
6,37,0.00001,3,24,200
1,37,0.00001,3,24,200
8,37,0.00001,3,24,200
35,38,0.00001,3,24,200
49,38,0.00001,3,24,200
28,39,0.00001,3,24,200
37,39,0.00001,3,24,200
30,39,0.00001,3,24,200
62,39,0.00001,3,24,200
57,39,0.00001,3,24,200
31,40,0.00001,3,24,200
24,41,0.00001,3,24,200
83,41,0.00001,3,24,200
21,42,0.00001,3,24,200
95,42,0.00001,3,24,200
49,42,0.00001,3,24,200
28,48,0.00001,3,24,200
37,48,0.00001,3,24,200
30,48,0.00001,3,24,200
4,49,0.00001,3,24,200
61,54,0.00001,3,24,200
82,57,0.00001,3,24,200
53,57,0.00001,3,24,200
22,60,0.00001,3,24,200
72,66,0.00001,3,24,200
62,67,0.00001,3,24,200
57,67,0.00001,3,24,200
21,69,0.00001,3,24,200
95,69,0.00001,3,24,200
49,69,0.00001,3,24,200
21,70,0.00001,3,24,200
0,71,0.00001,3,24,200
9,73,0.00001,3,24,200
98,75,0.00001,3,24,200
41,75,0.00001,3,24,200
61,76,0.00001,3,24,200
35,77,0.00001,3,24,200
27,78,0.00001,3,24,200
81,79,0.00001,3,24,200
82,79,0.00001,3,24,200
53,79,0.00001,3,24,200
80,79,0.00001,3,24,200
60,79,0.00001,3,24,200
0,80,0.00001,3,24,200
19,80,0.00001,3,24,200
13,80,0.00001,3,24,200
15,80,0.00001,3,24,200
93,80,0.00001,3,24,200
34,89,0.00001,3,24,200
0,90,0.00001,3,24,200
78,90,0.00001,3,24,200
65,90,0.00001,3,24,200
63,90,0.00001,3,24,200
8,90,0.00001,3,24,200
27,90,0.00001,3,24,200
18,91,0.00001,3,24,200
39,93,0.00001,3,24,200
0,97,0.00001,3,24,200
58,97,0.00001,3,24,200
61,1,0.0001,3,24,200
54,1,0.0001,3,24,200
74,1,0.0001,3,24,200
12,1,0.0001,3,24,200
67,1,0.0001,3,24,200
91,1,0.0001,3,24,200
19,2,0.0001,3,24,200
9,5,0.0001,3,24,200
24,13,0.0001,3,24,200
9,14,0.0001,3,24,200
4,15,0.0001,3,24,200
31,15,0.0001,3,24,200
10,15,0.0001,3,24,200
9,15,0.0001,3,24,200
78,17,0.0001,3,24,200
61,17,0.0001,3,24,200
65,17,0.0001,3,24,200
21,19,0.0001,3,24,200
52,21,0.0001,3,24,200
62,30,0.0001,3,24,200
