species,gene,lam,k,rep
14,1,0,3,49
6,1,0,3,49
84,2,0,3,49
25,2,0,3,49
73,2,0,3,49
97,2,0,3,49
32,2,0,3,49
40,2,0,3,49
19,2,0,3,49
79,2,0,3,49
59,2,0,3,49
96,2,0,3,49
51,2,0,3,49
24,2,0,3,49
52,2,0,3,49
36,3,0,3,49
89,3,0,3,49
22,3,0,3,49
68,3,0,3,49
58,3,0,3,49
47,3,0,3,49
88,3,0,3,49
6,6,0,3,49
10,6,0,3,49
1,6,0,3,49
9,8,0,3,49
96,8,0,3,49
51,8,0,3,49
24,8,0,3,49
84,9,0,3,49
25,9,0,3,49
73,9,0,3,49
97,9,0,3,49
31,9,0,3,49
81,9,0,3,49
62,9,0,3,49
67,11,0,3,49
33,12,0,3,49
67,14,0,3,49
33,14,0,3,49
90,14,0,3,49
64,14,0,3,49
80,14,0,3,49
57,14,0,3,49
99,14,0,3,49
6,15,0,3,49
33,16,0,3,49
90,16,0,3,49
64,16,0,3,49
80,16,0,3,49
9,19,0,3,49
31,19,0,3,49
67,20,0,3,49
3,20,0,3,49
8,22,0,3,49
33,23,0,3,49
16,24,0,3,49
27,24,0,3,49
54,24,0,3,49
38,24,0,3,49
66,24,0,3,49
82,24,0,3,49
18,24,0,3,49
58,24,0,3,49
81,26,0,3,49
62,26,0,3,49
23,27,0,3,49
31,27,0,3,49
81,27,0,3,49
62,27,0,3,49
84,29,0,3,49
25,29,0,3,49
73,29,0,3,49
97,29,0,3,49
15,30,0,3,49
31,30,0,3,49
47,33,0,3,49
84,35,0,3,49
25,35,0,3,49
73,35,0,3,49
97,35,0,3,49
23,35,0,3,49
16,35,0,3,49
27,35,0,3,49
54,35,0,3,49
38,35,0,3,49
73,36,0,3,49
3,37,0,3,49
36,37,0,3,49
89,37,0,3,49
22,37,0,3,49
68,37,0,3,49
58,37,0,3,49
47,37,0,3,49
88,37,0,3,49
33,38,0,3,49
23,39,0,3,49
31,39,0,3,49
81,39,0,3,49
62,39,0,3,49
43,41,0,3,49
84,41,0,3,49
25,41,0,3,49
73,41,0,3,49
97,41,0,3,49
32,41,0,3,49
40,41,0,3,49
59,41,0,3,49
16,41,0,3,49
27,41,0,3,49
54,41,0,3,49
38,41,0,3,49
67,41,0,3,49
33,41,0,3,49
33,42,0,3,49
69,42,0,3,49
96,43,0,3,49
51,43,0,3,49
24,43,0,3,49
72,43,0,3,49
53,43,0,3,49
96,47,0,3,49
51,47,0,3,49
24,47,0,3,49
85,47,0,3,49
20,47,0,3,49
3,47,0,3,49
12,48,0,3,49
67,49,0,3,49
9,50,0,3,49
3,50,0,3,49
36,51,0,3,49
89,51,0,3,49
22,51,0,3,49
68,51,0,3,49
58,51,0,3,49
47,51,0,3,49
88,51,0,3,49
84,53,0,3,49
25,53,0,3,49
73,53,0,3,49
97,53,0,3,49
96,55,0,3,49
51,55,0,3,49
24,55,0,3,49
73,57,0,3,49
97,57,0,3,49
39,60,0,3,49
65,60,0,3,49
88,60,0,3,49
23,62,0,3,49
3,63,0,3,49
23,64,0,3,49
66,64,0,3,49
72,64,0,3,49
53,64,0,3,49
16,67,0,3,49
27,67,0,3,49
54,67,0,3,49
38,67,0,3,49
67,68,0,3,49
84,69,0,3,49
25,69,0,3,49
23,69,0,3,49
23,74,0,3,49
31,74,0,3,49
81,74,0,3,49
62,74,0,3,49
84,79,0,3,49
25,79,0,3,49
73,79,0,3,49
97,79,0,3,49
96,79,0,3,49
51,79,0,3,49
24,79,0,3,49
33,79,0,3,49
73,80,0,3,49
97,80,0,3,49
66,82,0,3,49
72,82,0,3,49
53,82,0,3,49
9,83,0,3,49
3,83,0,3,49
73,84,0,3,49
97,84,0,3,49
67,84,0,3,49
57,84,0,3,49
99,84,0,3,49
2,85,0,3,49
73,87,0,3,49
88,89,0,3,49
96,90,0,3,49
51,90,0,3,49
24,90,0,3,49
33,90,0,3,49
66,92,0,3,49
53,92,0,3,49
28,93,0,3,49
93,95,0,3,49
67,95,0,3,49
33,95,0,3,49
90,95,0,3,49
64,95,0,3,49
80,95,0,3,49
56,95,0,3,49
33,96,0,3,49
36,96,0,3,49
89,96,0,3,49
22,96,0,3,49
68,96,0,3,49
58,96,0,3,49
47,96,0,3,49
88,96,0,3,49
36,97,0,3,49
89,97,0,3,49
22,97,0,3,49
68,97,0,3,49
58,97,0,3,49
47,97,0,3,49
88,97,0,3,49
4,99,0,3,49
23,100,0,3,49
31,100,0,3,49
81,100,0,3,49
62,100,0,3,49
6,1,0.00001,3,49
33,1,0.00001,3,49
56,1,0.00001,3,49
84,2,0.00001,3,49
25,2,0.00001,3,49
97,2,0.00001,3,49
96,2,0.00001,3,49
51,2,0.00001,3,49
36,3,0.00001,3,49
89,3,0.00001,3,49
22,3,0.00001,3,49
68,3,0.00001,3,49
58,3,0.00001,3,49
47,3,0.00001,3,49
88,3,0.00001,3,49
10,6,0.00001,3,49
1,6,0.00001,3,49
9,8,0.00001,3,49
96,8,0.00001,3,49
51,8,0.00001,3,49
24,8,0.00001,3,49
84,9,0.00001,3,49
25,9,0.00001,3,49
97,9,0.00001,3,49
67,11,0.00001,3,49
67,14,0.00001,3,49
90,14,0.00001,3,49
64,14,0.00001,3,49
6,15,0.00001,3,49
33,16,0.00001,3,49
