species,gene,lam,k,rep,error
71,3,0,3,36,200
64,3,0,3,36,200
12,3,0,3,36,200
58,3,0,3,36,200
31,3,0,3,36,200
47,3,0,3,36,200
56,11,0,3,36,200
24,11,0,3,36,200
5,11,0,3,36,200
36,11,0,3,36,200
15,11,0,3,36,200
61,11,0,3,36,200
57,11,0,3,36,200
56,14,0,3,36,200
36,14,0,3,36,200
82,14,0,3,36,200
79,14,0,3,36,200
84,14,0,3,36,200
87,18,0,3,36,200
91,21,0,3,36,200
72,23,0,3,36,200
41,23,0,3,36,200
27,24,0,3,36,200
46,26,0,3,36,200
56,26,0,3,36,200
24,26,0,3,36,200
5,26,0,3,36,200
36,26,0,3,36,200
36,31,0,3,36,200
15,31,0,3,36,200
64,31,0,3,36,200
12,31,0,3,36,200
0,34,0,3,36,200
76,36,0,3,36,200
19,39,0,3,36,200
88,39,0,3,36,200
83,39,0,3,36,200
36,39,0,3,36,200
64,39,0,3,36,200
12,39,0,3,36,200
78,39,0,3,36,200
98,40,0,3,36,200
58,41,0,3,36,200
31,41,0,3,36,200
6,42,0,3,36,200
65,42,0,3,36,200
14,42,0,3,36,200
27,45,0,3,36,200
66,46,0,3,36,200
60,46,0,3,36,200
100,48,0,3,36,200
90,48,0,3,36,200
58,48,0,3,36,200
31,48,0,3,36,200
27,49,0,3,36,200
0,54,0,3,36,200
85,54,0,3,36,200
96,55,0,3,36,200
4,55,0,3,36,200
20,59,0,3,36,200
19,59,0,3,36,200
46,59,0,3,36,200
34,61,0,3,36,200
55,61,0,3,36,200
8,62,0,3,36,200
27,65,0,3,36,200
0,69,0,3,36,200
34,70,0,3,36,200
55,70,0,3,36,200
68,70,0,3,36,200
40,70,0,3,36,200
83,73,0,3,36,200
77,74,0,3,36,200
27,76,0,3,36,200
16,80,0,3,36,200
71,80,0,3,36,200
72,80,0,3,36,200
41,80,0,3,36,200
64,83,0,3,36,200
12,83,0,3,36,200
58,83,0,3,36,200
31,83,0,3,36,200
0,84,0,3,36,200
16,87,0,3,36,200
72,87,0,3,36,200
41,87,0,3,36,200
64,87,0,3,36,200
12,87,0,3,36,200
31,87,0,3,36,200
16,89,0,3,36,200
72,89,0,3,36,200
41,89,0,3,36,200
27,89,0,3,36,200
93,90,0,3,36,200
86,90,0,3,36,200
100,90,0,3,36,200
90,90,0,3,36,200
91,90,0,3,36,200
87,90,0,3,36,200
94,90,0,3,36,200
34,92,0,3,36,200
55,92,0,3,36,200
6,95,0,3,36,200
77,95,0,3,36,200
96,95,0,3,36,200
80,95,0,3,36,200
99,95,0,3,36,200
5,97,0,3,36,200
64,97,0,3,36,200
12,97,0,3,36,200
95,98,0,3,36,200
24,98,0,3,36,200
57,98,0,3,36,200
43,98,0,3,36,200
91,99,0,3,36,200
85,99,0,3,36,200
87,99,0,3,36,200
94,99,0,3,36,200
58,100,0,3,36,200
31,100,0,3,36,200
71,3,0.00001,3,36,200
64,3,0.00001,3,36,200
12,3,0.00001,3,36,200
58,3,0.00001,3,36,200
31,3,0.00001,3,36,200
47,3,0.00001,3,36,200
56,11,0.00001,3,36,200
24,11,0.00001,3,36,200
5,11,0.00001,3,36,200
36,11,0.00001,3,36,200
15,11,0.00001,3,36,200
61,11,0.00001,3,36,200
57,11,0.00001,3,36,200
56,14,0.00001,3,36,200
36,14,0.00001,3,36,200
82,14,0.00001,3,36,200
79,14,0.00001,3,36,200
84,14,0.00001,3,36,200
87,18,0.00001,3,36,200
91,21,0.00001,3,36,200
72,23,0.00001,3,36,200
41,23,0.00001,3,36,200
27,24,0.00001,3,36,200
46,26,0.00001,3,36,200
56,26,0.00001,3,36,200
24,26,0.00001,3,36,200
5,26,0.00001,3,36,200
36,26,0.00001,3,36,200
4,26,0.00001,3,36,200
15,31,0.00001,3,36,200
64,31,0.00001,3,36,200
12,31,0.00001,3,36,200
0,34,0.00001,3,36,200
76,36,0.00001,3,36,200
19,39,0.00001,3,36,200
88,39,0.00001,3,36,200
83,39,0.00001,3,36,200
36,39,0.00001,3,36,200
64,39,0.00001,3,36,200
12,39,0.00001,3,36,200
78,39,0.00001,3,36,200
98,40,0.00001,3,36,200
58,41,0.00001,3,36,200
31,41,0.00001,3,36,200
6,42,0.00001,3,36,200
65,42,0.00001,3,36,200
14,42,0.00001,3,36,200
27,45,0.00001,3,36,200
66,46,0.00001,3,36,200
60,46,0.00001,3,36,200
100,48,0.00001,3,36,200
90,48,0.00001,3,36,200
58,48,0.00001,3,36,200
31,48,0.00001,3,36,200
27,49,0.00001,3,36,200
0,54,0.00001,3,36,200
85,54,0.00001,3,36,200
96,55,0.00001,3,36,200
4,55,0.00001,3,36,200
20,59,0.00001,3,36,200
19,59,0.00001,3,36,200
46,59,0.00001,3,36,200
34,61,0.00001,3,36,200
55,61,0.00001,3,36,200
8,62,0.00001,3,36,200
27,65,0.00001,3,36,200
0,69,0.00001,3,36,200
34,70,0.00001,3,36,200
55,70,0.00001,3,36,200
68,70,0.00001,3,36,200
40,70,0.00001,3,36,200
83,73,0.00001,3,36,200
27,76,0.00001,3,36,200
16,80,0.00001,3,36,200
71,80,0.00001,3,36,200
72,80,0.00001,3,36,200
41,80,0.00001,3,36,200
64,83,0.00001,3,36,200
12,83,0.00001,3,36,200
58,83,0.00001,3,36,200
31,83,0.00001,3,36,200
0,84,0.00001,3,36,200
16,87,0.00001,3,36,200
72,87,0.00001,3,36,200
41,87,0.00001,3,36,200
64,87,0.00001,3,36,200
12,87,0.00001,3,36,200
31,87,0.00001,3,36,200
16,89,0.00001,3,36,200
72,89,0.00001,3,36,200
41,89,0.00001,3,36,200
27,89,0.00001,3,36,200
93,90,0.00001,3,36,200
86,90,0.00001,3,36,200
100,90,0.00001,3,36,200
90,90,0.00001,3,36,200
91,90,0.00001,3,36,200
87,90,0.00001,3,36,200
94,90,0.00001,3,36,200
34,92,0.00001,3,36,200
55,92,0.00001,3,36,200
6,95,0.00001,3,36,200
77,95,0.00001,3,36,200
96,95,0.00001,3,36,200
80,95,0.00001,3,36,200
99,95,0.00001,3,36,200
5,97,0.00001,3,36,200
64,97,0.00001,3,36,200
12,97,0.00001,3,36,200
95,98,0.00001,3,36,200
24,98,0.00001,3,36,200
57,98,0.00001,3,36,200
43,98,0.00001,3,36,200
91,99,0.00001,3,36,200
85,99,0.00001,3,36,200
87,99,0.00001,3,36,200
94,99,0.00001,3,36,200
58,100,0.00001,3,36,200
31,100,0.00001,3,36,200
71,3,0.0001,3,36,200
64,3,0.0001,3,36,200
12,3,0.0001,3,36,200
58,3,0.0001,3,36,200
31,3,0.0001,3,36,200
56,11,0.0001,3,36,200
