species,gene,lam,k,rep,error
99,2,0,3,41,200
100,2,0,3,41,200
72,2,0,3,41,200
77,2,0,3,41,200
35,3,0,3,41,200
40,8,0,3,41,200
50,22,0,3,41,200
43,22,0,3,41,200
0,25,0,3,41,200
27,26,0,3,41,200
48,26,0,3,41,200
0,35,0,3,41,200
93,40,0,3,41,200
70,40,0,3,41,200
13,42,0,3,41,200
46,43,0,3,41,200
40,44,0,3,41,200
70,47,0,3,41,200
99,48,0,3,41,200
100,48,0,3,41,200
35,48,0,3,41,200
24,48,0,3,41,200
88,48,0,3,41,200
72,51,0,3,41,200
77,51,0,3,41,200
16,51,0,3,41,200
70,52,0,3,41,200
35,53,0,3,41,200
0,55,0,3,41,200
73,57,0,3,41,200
34,57,0,3,41,200
46,58,0,3,41,200
40,62,0,3,41,200
87,65,0,3,41,200
64,67,0,3,41,200
47,67,0,3,41,200
35,67,0,3,41,200
0,69,0,3,41,200
73,69,0,3,41,200
3,69,0,3,41,200
0,71,0,3,41,200
33,72,0,3,41,200
40,76,0,3,41,200
0,77,0,3,41,200
99,78,0,3,41,200
100,78,0,3,41,200
11,81,0,3,41,200
44,84,0,3,41,200
64,86,0,3,41,200
47,86,0,3,41,200
70,100,0,3,41,200
99,2,0.00001,3,41,200
100,2,0.00001,3,41,200
72,2,0.00001,3,41,200
77,2,0.00001,3,41,200
35,3,0.00001,3,41,200
40,8,0.00001,3,41,200
7,12,0.00001,3,41,200
50,22,0.00001,3,41,200
43,22,0.00001,3,41,200
0,25,0.00001,3,41,200
27,26,0.00001,3,41,200
31,26,0.00001,3,41,200
48,26,0.00001,3,41,200
0,35,0.00001,3,41,200
93,40,0.00001,3,41,200
70,40,0.00001,3,41,200
13,42,0.00001,3,41,200
46,43,0.00001,3,41,200
40,44,0.00001,3,41,200
70,47,0.00001,3,41,200
99,48,0.00001,3,41,200
100,48,0.00001,3,41,200
35,48,0.00001,3,41,200
24,48,0.00001,3,41,200
88,48,0.00001,3,41,200
72,51,0.00001,3,41,200
77,51,0.00001,3,41,200
16,51,0.00001,3,41,200
70,52,0.00001,3,41,200
35,53,0.00001,3,41,200
0,55,0.00001,3,41,200
73,57,0.00001,3,41,200
34,57,0.00001,3,41,200
46,58,0.00001,3,41,200
40,62,0.00001,3,41,200
87,65,0.00001,3,41,200
64,67,0.00001,3,41,200
47,67,0.00001,3,41,200
35,67,0.00001,3,41,200
0,69,0.00001,3,41,200
73,69,0.00001,3,41,200
3,69,0.00001,3,41,200
0,71,0.00001,3,41,200
33,72,0.00001,3,41,200
40,76,0.00001,3,41,200
0,77,0.00001,3,41,200
99,78,0.00001,3,41,200
100,78,0.00001,3,41,200
11,81,0.00001,3,41,200
44,84,0.00001,3,41,200
64,86,0.00001,3,41,200
47,86,0.00001,3,41,200
70,100,0.00001,3,41,200
99,2,0.0001,3,41,200
100,2,0.0001,3,41,200
72,2,0.0001,3,41,200
77,2,0.0001,3,41,200
35,3,0.0001,3,41,200
40,8,0.0001,3,41,200
51,13,0.0001,3,41,200
30,16,0.0001,3,41,200
50,22,0.0001,3,41,200
