species,gene,lam,k,rep
68,1,0,3,12
43,1,0,3,12
98,1,0,3,12
90,1,0,3,12
62,1,0,3,12
78,1,0,3,12
7,1,0,3,12
10,1,0,3,12
69,1,0,3,12
6,2,0,3,12
5,2,0,3,12
83,3,0,3,12
94,3,0,3,12
68,4,0,3,12
45,4,0,3,12
90,4,0,3,12
62,4,0,3,12
80,6,0,3,12
78,6,0,3,12
7,6,0,3,12
10,6,0,3,12
69,6,0,3,12
45,7,0,3,12
37,7,0,3,12
36,7,0,3,12
32,7,0,3,12
68,8,0,3,12
43,8,0,3,12
98,8,0,3,12
41,8,0,3,12
58,8,0,3,12
90,8,0,3,12
62,8,0,3,12
19,12,0,3,12
73,14,0,3,12
85,14,0,3,12
60,14,0,3,12
5,17,0,3,12
68,20,0,3,12
43,20,0,3,12
45,20,0,3,12
37,20,0,3,12
36,20,0,3,12
32,20,0,3,12
98,20,0,3,12
35,20,0,3,12
58,20,0,3,12
62,20,0,3,12
40,21,0,3,12
84,21,0,3,12
85,24,0,3,12
46,24,0,3,12
7,25,0,3,12
73,27,0,3,12
2,27,0,3,12
58,29,0,3,12
45,31,0,3,12
37,31,0,3,12
36,31,0,3,12
32,31,0,3,12
19,34,0,3,12
96,35,0,3,12
80,35,0,3,12
19,35,0,3,12
37,36,0,3,12
32,36,0,3,12
74,37,0,3,12
80,39,0,3,12
19,39,0,3,12
58,39,0,3,12
58,43,0,3,12
6,43,0,3,12
5,43,0,3,12
5,45,0,3,12
60,45,0,3,12
96,46,0,3,12
4,46,0,3,12
64,46,0,3,12
70,46,0,3,12
66,46,0,3,12
34,46,0,3,12
79,46,0,3,12
75,48,0,3,12
9,48,0,3,12
74,48,0,3,12
25,49,0,3,12
39,49,0,3,12
78,49,0,3,12
10,49,0,3,12
69,49,0,3,12
51,50,0,3,12
90,50,0,3,12
78,50,0,3,12
7,50,0,3,12
10,50,0,3,12
69,50,0,3,12
96,52,0,3,12
4,52,0,3,12
60,52,0,3,12
73,55,0,3,12
85,56,0,3,12
46,56,0,3,12
58,59,0,3,12
43,60,0,3,12
58,60,0,3,12
78,60,0,3,12
10,60,0,3,12
69,60,0,3,12
74,63,0,3,12
90,63,0,3,12
62,63,0,3,12
97,68,0,3,12
54,68,0,3,12
73,70,0,3,12
45,70,0,3,12
37,70,0,3,12
36,70,0,3,12
32,70,0,3,12
55,70,0,3,12
60,75,0,3,12
80,76,0,3,12
19,76,0,3,12
93,78,0,3,12
26,78,0,3,12
53,78,0,3,12
57,78,0,3,12
3,88,0,3,12
44,88,0,3,12
41,88,0,3,12
58,89,0,3,12
25,91,0,3,12
39,91,0,3,12
58,92,0,3,12
80,93,0,3,12
19,93,0,3,12
80,97,0,3,12
19,97,0,3,12
78,97,0,3,12
69,97,0,3,12
23,97,0,3,12
81,98,0,3,12
40,100,0,3,12
84,100,0,3,12
68,1,0.00001,3,12
90,1,0.00001,3,12
62,1,0.00001,3,12
78,1,0.00001,3,12
7,1,0.00001,3,12
10,1,0.00001,3,12
69,1,0.00001,3,12
6,2,0.00001,3,12
5,2,0.00001,3,12
68,4,0.00001,3,12
45,4,0.00001,3,12
90,4,0.00001,3,12
62,4,0.00001,3,12
80,6,0.00001,3,12
58,6,0.00001,3,12
7,6,0.00001,3,12
10,6,0.00001,3,12
45,7,0.00001,3,12
37,7,0.00001,3,12
36,7,0.00001,3,12
32,7,0.00001,3,12
68,8,0.00001,3,12
41,8,0.00001,3,12
58,8,0.00001,3,12
62,8,0.00001,3,12
19,12,0.00001,3,12
85,14,0.00001,3,12
60,14,0.00001,3,12
5,17,0.00001,3,12
45,20,0.00001,3,12
37,20,0.00001,3,12
36,20,0.00001,3,12
35,20,0.00001,3,12
58,20,0.00001,3,12
40,21,0.00001,3,12
84,21,0.00001,3,12
85,24,0.00001,3,12
46,24,0.00001,3,12
7,25,0.00001,3,12
73,27,0.00001,3,12
58,29,0.00001,3,12
58,30,0.00001,3,12
45,31,0.00001,3,12
37,31,0.00001,3,12
