species,gene,lam,k,rep,error
65,1,0,3,02,200
92,5,0,3,02,200
45,5,0,3,02,200
74,5,0,3,02,200
87,5,0,3,02,200
75,9,0,3,02,200
50,9,0,3,02,200
20,9,0,3,02,200
17,9,0,3,02,200
19,9,0,3,02,200
30,9,0,3,02,200
6,9,0,3,02,200
2,9,0,3,02,200
68,10,0,3,02,200
46,10,0,3,02,200
65,12,0,3,02,200
65,14,0,3,02,200
63,17,0,3,02,200
75,18,0,3,02,200
36,19,0,3,02,200
41,27,0,3,02,200
66,31,0,3,02,200
34,31,0,3,02,200
44,33,0,3,02,200
95,33,0,3,02,200
51,33,0,3,02,200
56,33,0,3,02,200
86,33,0,3,02,200
75,38,0,3,02,200
50,38,0,3,02,200
82,44,0,3,02,200
97,44,0,3,02,200
72,44,0,3,02,200
49,44,0,3,02,200
15,48,0,3,02,200
84,48,0,3,02,200
0,51,0,3,02,200
25,51,0,3,02,200
33,51,0,3,02,200
23,53,0,3,02,200
30,53,0,3,02,200
6,53,0,3,02,200
2,53,0,3,02,200
59,54,0,3,02,200
89,54,0,3,02,200
38,54,0,3,02,200
98,54,0,3,02,200
85,54,0,3,02,200
54,54,0,3,02,200
51,54,0,3,02,200
56,54,0,3,02,200
86,54,0,3,02,200
63,59,0,3,02,200
88,59,0,3,02,200
63,66,0,3,02,200
63,70,0,3,02,200
30,70,0,3,02,200
6,70,0,3,02,200
2,70,0,3,02,200
15,71,0,3,02,200
10,75,0,3,02,200
30,82,0,3,02,200
6,82,0,3,02,200
2,82,0,3,02,200
63,83,0,3,02,200
66,83,0,3,02,200
34,83,0,3,02,200
52,83,0,3,02,200
66,88,0,3,02,200
34,88,0,3,02,200
48,92,0,3,02,200
73,92,0,3,02,200
79,92,0,3,02,200
71,93,0,3,02,200
30,96,0,3,02,200
6,96,0,3,02,200
2,96,0,3,02,200
0,97,0,3,02,200
63,97,0,3,02,200
64,97,0,3,02,200
52,99,0,3,02,200
47,100,0,3,02,200
65,1,0.00001,3,02,200
92,5,0.00001,3,02,200
45,5,0.00001,3,02,200
74,5,0.00001,3,02,200
87,5,0.00001,3,02,200
75,9,0.00001,3,02,200
50,9,0.00001,3,02,200
20,9,0.00001,3,02,200
17,9,0.00001,3,02,200
19,9,0.00001,3,02,200
30,9,0.00001,3,02,200
6,9,0.00001,3,02,200
2,9,0.00001,3,02,200
68,10,0.00001,3,02,200
46,10,0.00001,3,02,200
65,12,0.00001,3,02,200
65,14,0.00001,3,02,200
63,17,0.00001,3,02,200
75,18,0.00001,3,02,200
36,19,0.00001,3,02,200
41,27,0.00001,3,02,200
66,31,0.00001,3,02,200
34,31,0.00001,3,02,200
44,33,0.00001,3,02,200
95,33,0.00001,3,02,200
51,33,0.00001,3,02,200
56,33,0.00001,3,02,200
86,33,0.00001,3,02,200
75,38,0.00001,3,02,200
50,38,0.00001,3,02,200
82,44,0.00001,3,02,200
97,44,0.00001,3,02,200
72,44,0.00001,3,02,200
49,44,0.00001,3,02,200
15,48,0.00001,3,02,200
84,48,0.00001,3,02,200
0,51,0.00001,3,02,200
25,51,0.00001,3,02,200
33,51,0.00001,3,02,200
23,53,0.00001,3,02,200
30,53,0.00001,3,02,200
6,53,0.00001,3,02,200
2,53,0.00001,3,02,200
59,54,0.00001,3,02,200
89,54,0.00001,3,02,200
38,54,0.00001,3,02,200
98,54,0.00001,3,02,200
85,54,0.00001,3,02,200
54,54,0.00001,3,02,200
56,54,0.00001,3,02,200
86,54,0.00001,3,02,200
63,59,0.00001,3,02,200
88,59,0.00001,3,02,200
38,62,0.00001,3,02,200
63,66,0.00001,3,02,200
63,70,0.00001,3,02,200
30,70,0.00001,3,02,200
6,70,0.00001,3,02,200
2,70,0.00001,3,02,200
15,71,0.00001,3,02,200
0,72,0.00001,3,02,200
30,82,0.00001,3,02,200
6,82,0.00001,3,02,200
2,82,0.00001,3,02,200
63,83,0.00001,3,02,200
66,83,0.00001,3,02,200
34,83,0.00001,3,02,200
52,83,0.00001,3,02,200
66,88,0.00001,3,02,200
34,88,0.00001,3,02,200
48,92,0.00001,3,02,200
73,92,0.00001,3,02,200
79,92,0.00001,3,02,200
30,96,0.00001,3,02,200
6,96,0.00001,3,02,200
2,96,0.00001,3,02,200
0,97,0.00001,3,02,200
63,97,0.00001,3,02,200
64,97,0.00001,3,02,200
52,99,0.00001,3,02,200
47,100,0.00001,3,02,200
65,1,0.0001,3,02,200
92,5,0.0001,3,02,200
