species,gene,lam,k,rep
65,3,0,3,34
81,5,0,3,34
91,5,0,3,34
56,20,0,3,34
51,30,0,3,34
100,30,0,3,34
82,33,0,3,34
3,36,0,3,34
18,36,0,3,34
15,36,0,3,34
49,40,0,3,34
23,41,0,3,34
56,43,0,3,34
64,43,0,3,34
3,46,0,3,34
18,46,0,3,34
56,46,0,3,34
64,46,0,3,34
9,48,0,3,34
37,50,0,3,34
55,55,0,3,34
54,55,0,3,34
56,63,0,3,34
70,81,0,3,34
74,84,0,3,34
3,90,0,3,34
18,90,0,3,34
15,90,0,3,34
23,92,0,3,34
52,92,0,3,34
85,92,0,3,34
60,95,0,3,34
82,95,0,3,34
55,96,0,3,34
54,96,0,3,34
55,97,0,3,34
54,97,0,3,34
64,100,0,3,34
65,3,0.00001,3,34
81,5,0.00001,3,34
91,5,0.00001,3,34
9,9,0.00001,3,34
21,9,0.00001,3,34
24,9,0.00001,3,34
3,9,0.00001,3,34
18,9,0.00001,3,34
68,9,0.00001,3,34
56,20,0.00001,3,34
82,33,0.00001,3,34
49,40,0.00001,3,34
56,43,0.00001,3,34
64,43,0.00001,3,34
38,45,0.00001,3,34
3,46,0.00001,3,34
18,46,0.00001,3,34
56,46,0.00001,3,34
64,46,0.00001,3,34
9,48,0.00001,3,34
25,49,0.00001,3,34
21,49,0.00001,3,34
62,52,0.00001,3,34
13,58,0.00001,3,34
5,58,0.00001,3,34
11,58,0.00001,3,34
78,61,0.00001,3,34
46,61,0.00001,3,34
3,62,0.00001,3,34
18,62,0.00001,3,34
15,62,0.00001,3,34
56,63,0.00001,3,34
70,81,0.00001,3,34
52,92,0.00001,3,34
85,92,0.00001,3,34
60,95,0.00001,3,34
82,95,0.00001,3,34
65,3,0.0001,3,34
9,9,0.0001,3,34
25,9,0.0001,3,34
21,9,0.0001,3,34
24,9,0.0001,3,34
6,9,0.0001,3,34
12,9,0.0001,3,34
18,9,0.0001,3,34
59,9,0.0001,3,34
80,9,0.0001,3,34
43,9,0.0001,3,34
56,20,0.0001,3,34
82,33,0.0001,3,34
27,38,0.0001,3,34
38,45,0.0001,3,34
3,46,0.0001,3,34
18,46,0.0001,3,34
25,49,0.0001,3,34
21,49,0.0001,3,34
59,52,0.0001,3,34
80,52,0.0001,3,34
43,52,0.0001,3,34
26,52,0.0001,3,34
70,52,0.0001,3,34
44,52,0.0001,3,34
93,52,0.0001,3,34
49,52,0.0001,3,34
62,52,0.0001,3,34
13,58,0.0001,3,34
5,58,0.0001,3,34
11,58,0.0001,3,34
34,61,0.0001,3,34
78,61,0.0001,3,34
46,61,0.0001,3,34
9,62,0.0001,3,34
19,62,0.0001,3,34
7,62,0.0001,3,34
8,62,0.0001,3,34
3,62,0.0001,3,34
18,62,0.0001,3,34
15,62,0.0001,3,34
73,62,0.0001,3,34
70,81,0.0001,3,34
85,92,0.0001,3,34
60,95,0.0001,3,34
82,95,0.0001,3,34
9,9,0.001,3,34
0,9,0.001,3,34
82,33,0.001,3,34
27,38,0.001,3,34
59,52,0.001,3,34
80,52,0.001,3,34
43,52,0.001,3,34
26,52,0.001,3,34
70,52,0.001,3,34
44,52,0.001,3,34
93,52,0.001,3,34
62,52,0.001,3,34
75,57,0.001,3,34
34,61,0.001,3,34
86,61,0.001,3,34
9,62,0.001,3,34
60,95,0.001,3,34
0,9,0.01,3,34
20,80,0.01,3,34
1,80,0.01,3,34
39,9,0.1,3,34
88,9,0.1,3,34
42,9,0.1,3,34
0,9,0.1,3,34
0,15,0.1,3,34
20,80,0.1,3,34
1,80,0.1,3,34
39,9,1,3,34
88,9,1,3,34
87,9,1,3,34
42,9,1,3,34
94,9,1,3,34
33,9,1,3,34
71,9,1,3,34
65,9,1,3,34
89,9,1,3,34
99,9,1,3,34
61,9,1,3,34
30,9,1,3,34
90,9,1,3,34
0,9,1,3,34
42,9,10,3,34
33,9,10,3,34
71,9,10,3,34
65,9,10,3,34
89,9,10,3,34
99,9,10,3,34
61,9,10,3,34
30,9,10,3,34
90,9,10,3,34
51,49,10,3,34
100,49,10,3,34
58,49,10,3,34
84,49,10,3,34
98,49,10,3,34
28,49,10,3,34
33,9,100,3,34
71,9,100,3,34
65,9,100,3,34
89,9,100,3,34
99,9,100,3,34
61,9,100,3,34
30,9,100,3,34
90,9,100,3,34
51,49,100,3,34
100,49,100,3,34
58,49,100,3,34
84,49,100,3,34
98,49,100,3,34
28,49,100,3,34
0,49,100,3,34
33,57,100,3,34
71,57,100,3,34
65,57,100,3,34
89,57,100,3,34
99,57,100,3,34
61,57,100,3,34
30,57,100,3,34
90,57,100,3,34
0,80,100,3,34
33,9,true,3,34
71,9,true,3,34
65,9,true,3,34
89,9,true,3,34
99,9,true,3,34
61,9,true,3,34
30,9,true,3,34
90,9,true,3,34
51,49,true,3,34
100,49,true,3,34
58,49,true,3,34
84,49,true,3,34
98,49,true,3,34
28,49,true,3,34
0,49,true,3,34
33,57,true,3,34
71,57,true,3,34
65,57,true,3,34
89,57,true,3,34
99,57,true,3,34
61,57,true,3,34
30,57,true,3,34
90,57,true,3,34
0,80,true,3,34
