species,gene,lam,k,rep,error
65,3,0,3,34,200
57,5,0,3,34,200
0,7,0,3,34,200
35,9,0,3,34,200
69,9,0,3,34,200
66,9,0,3,34,200
50,9,0,3,34,200
83,9,0,3,34,200
60,9,0,3,34,200
72,9,0,3,34,200
32,9,0,3,34,200
44,9,0,3,34,200
93,9,0,3,34,200
5,12,0,3,34,200
58,12,0,3,34,200
84,12,0,3,34,200
76,12,0,3,34,200
48,12,0,3,34,200
57,12,0,3,34,200
75,13,0,3,34,200
0,14,0,3,34,200
27,16,0,3,34,200
22,17,0,3,34,200
35,20,0,3,34,200
69,20,0,3,34,200
66,20,0,3,34,200
90,20,0,3,34,200
99,20,0,3,34,200
89,20,0,3,34,200
71,20,0,3,34,200
39,23,0,3,34,200
88,23,0,3,34,200
66,24,0,3,34,200
83,24,0,3,34,200
99,26,0,3,34,200
33,26,0,3,34,200
75,28,0,3,34,200
66,31,0,3,34,200
14,31,0,3,34,200
89,31,0,3,34,200
67,31,0,3,34,200
82,33,0,3,34,200
66,34,0,3,34,200
90,34,0,3,34,200
61,34,0,3,34,200
30,34,0,3,34,200
65,34,0,3,34,200
90,41,0,3,34,200
35,44,0,3,34,200
69,44,0,3,34,200
50,44,0,3,34,200
83,44,0,3,34,200
60,44,0,3,34,200
72,44,0,3,34,200
91,44,0,3,34,200
13,45,0,3,34,200
57,46,0,3,34,200
30,46,0,3,34,200
71,47,0,3,34,200
5,49,0,3,34,200
24,54,0,3,34,200
24,57,0,3,34,200
35,61,0,3,34,200
69,61,0,3,34,200
50,61,0,3,34,200
98,61,0,3,34,200
28,61,0,3,34,200
74,69,0,3,34,200
87,69,0,3,34,200
68,71,0,3,34,200
48,72,0,3,34,200
33,73,0,3,34,200
90,76,0,3,34,200
16,76,0,3,34,200
74,77,0,3,34,200
67,77,0,3,34,200
20,80,0,3,34,200
27,81,0,3,34,200
27,83,0,3,34,200
14,85,0,3,34,200
22,85,0,3,34,200
53,85,0,3,34,200
31,85,0,3,34,200
99,85,0,3,34,200
89,85,0,3,34,200
33,85,0,3,34,200
71,85,0,3,34,200
27,86,0,3,34,200
6,90,0,3,34,200
12,90,0,3,34,200
48,91,0,3,34,200
32,91,0,3,34,200
60,95,0,3,34,200
72,96,0,3,34,200
14,96,0,3,34,200
0,96,0,3,34,200
76,96,0,3,34,200
90,96,0,3,34,200
89,96,0,3,34,200
5,98,0,3,34,200
65,3,0.00001,3,34,200
57,5,0.00001,3,34,200
0,7,0.00001,3,34,200
35,9,0.00001,3,34,200
69,9,0.00001,3,34,200
