species,gene,lam,k,rep,error
64,5,0,3,03,200
95,5,0,3,03,200
70,5,0,3,03,200
52,5,0,3,03,200
99,5,0,3,03,200
30,6,0,3,03,200
33,9,0,3,03,200
94,10,0,3,03,200
97,10,0,3,03,200
44,10,0,3,03,200
92,10,0,3,03,200
51,10,0,3,03,200
56,10,0,3,03,200
32,11,0,3,03,200
39,12,0,3,03,200
88,12,0,3,03,200
51,16,0,3,03,200
66,16,0,3,03,200
97,19,0,3,03,200
44,19,0,3,03,200
92,19,0,3,03,200
68,19,0,3,03,200
51,22,0,3,03,200
66,22,0,3,03,200
73,23,0,3,03,200
95,23,0,3,03,200
60,23,0,3,03,200
51,23,0,3,03,200
66,23,0,3,03,200
11,24,0,3,03,200
14,24,0,3,03,200
61,26,0,3,03,200
83,26,0,3,03,200
21,26,0,3,03,200
0,31,0,3,03,200
35,31,0,3,03,200
13,36,0,3,03,200
32,36,0,3,03,200
68,36,0,3,03,200
65,36,0,3,03,200
27,39,0,3,03,200
94,41,0,3,03,200
72,41,0,3,03,200
33,43,0,3,03,200
36,43,0,3,03,200
32,45,0,3,03,200
68,45,0,3,03,200
5,47,0,3,03,200
52,47,0,3,03,200
58,52,0,3,03,200
56,54,0,3,03,200
31,54,0,3,03,200
68,55,0,3,03,200
0,61,0,3,03,200
61,61,0,3,03,200
83,61,0,3,03,200
94,61,0,3,03,200
72,61,0,3,03,200
97,62,0,3,03,200
44,62,0,3,03,200
92,62,0,3,03,200
98,67,0,3,03,200
83,67,0,3,03,200
25,71,0,3,03,200
11,76,0,3,03,200
98,77,0,3,03,200
27,77,0,3,03,200
58,77,0,3,03,200
51,77,0,3,03,200
66,77,0,3,03,200
56,82,0,3,03,200
31,82,0,3,03,200
60,83,0,3,03,200
51,83,0,3,03,200
66,83,0,3,03,200
64,90,0,3,03,200
27,91,0,3,03,200
100,99,0,3,03,200
64,5,0.00001,3,03,200
95,5,0.00001,3,03,200
70,5,0.00001,3,03,200
52,5,0.00001,3,03,200
99,5,0.00001,3,03,200
30,6,0.00001,3,03,200
33,9,0.00001,3,03,200
94,10,0.00001,3,03,200
97,10,0.00001,3,03,200
44,10,0.00001,3,03,200
92,10,0.00001,3,03,200
51,10,0.00001,3,03,200
56,10,0.00001,3,03,200
32,11,0.00001,3,03,200
39,12,0.00001,3,03,200
88,12,0.00001,3,03,200
51,16,0.00001,3,03,200
66,16,0.00001,3,03,200
97,19,0.00001,3,03,200
44,19,0.00001,3,03,200
92,19,0.00001,3,03,200
51,22,0.00001,3,03,200
66,22,0.00001,3,03,200
73,23,0.00001,3,03,200
95,23,0.00001,3,03,200
60,23,0.00001,3,03,200
51,23,0.00001,3,03,200
66,23,0.00001,3,03,200
11,24,0.00001,3,03,200
14,24,0.00001,3,03,200
61,26,0.00001,3,03,200
83,26,0.00001,3,03,200
21,26,0.00001,3,03,200
0,31,0.00001,3,03,200
35,31,0.00001,3,03,200
13,36,0.00001,3,03,200
32,36,0.00001,3,03,200
68,36,0.00001,3,03,200
65,36,0.00001,3,03,200
27,39,0.00001,3,03,200
94,41,0.00001,3,03,200
72,41,0.00001,3,03,200
33,43,0.00001,3,03,200
36,43,0.00001,3,03,200
32,45,0.00001,3,03,200
5,47,0.00001,3,03,200
52,47,0.00001,3,03,200
58,52,0.00001,3,03,200
56,54,0.00001,3,03,200
31,54,0.00001,3,03,200
68,55,0.00001,3,03,200
0,61,0.00001,3,03,200
61,61,0.00001,3,03,200
83,61,0.00001,3,03,200
94,61,0.00001,3,03,200
72,61,0.00001,3,03,200
97,62,0.00001,3,03,200
44,62,0.00001,3,03,200
92,62,0.00001,3,03,200
98,67,0.00001,3,03,200
83,67,0.00001,3,03,200
25,71,0.00001,3,03,200
11,76,0.00001,3,03,200
98,77,0.00001,3,03,200
27,77,0.00001,3,03,200
58,77,0.00001,3,03,200
51,77,0.00001,3,03,200
66,77,0.00001,3,03,200
56,82,0.00001,3,03,200
31,82,0.00001,3,03,200
60,83,0.00001,3,03,200
51,83,0.00001,3,03,200
66,83,0.00001,3,03,200
64,90,0.00001,3,03,200
27,91,0.00001,3,03,200
100,99,0.00001,3,03,200
2,3,0.0001,3,03,200
