species,gene,lam,k,rep
48,2,0,3,35
41,2,0,3,35
22,3,0,3,35
15,3,0,3,35
22,10,0,3,35
15,10,0,3,35
15,14,0,3,35
22,18,0,3,35
15,18,0,3,35
40,20,0,3,35
29,20,0,3,35
22,21,0,3,35
15,21,0,3,35
11,40,0,3,35
41,43,0,3,35
40,44,0,3,35
29,44,0,3,35
22,54,0,3,35
15,54,0,3,35
54,76,0,3,35
22,79,0,3,35
15,79,0,3,35
32,84,0,3,35
41,86,0,3,35
40,86,0,3,35
29,86,0,3,35
65,90,0,3,35
71,98,0,3,35
60,99,0,3,35
48,2,0.00001,3,35
41,2,0.00001,3,35
22,3,0.00001,3,35
15,3,0.00001,3,35
15,14,0.00001,3,35
22,18,0.00001,3,35
15,18,0.00001,3,35
29,20,0.00001,3,35
11,40,0.00001,3,35
29,44,0.00001,3,35
22,54,0.00001,3,35
41,86,0.00001,3,35
29,86,0.00001,3,35
71,98,0.00001,3,35
60,99,0.00001,3,35
48,2,0.0001,3,35
22,3,0.0001,3,35
15,3,0.0001,3,35
22,18,0.0001,3,35
15,18,0.0001,3,35
29,20,0.0001,3,35
79,65,0.0001,3,35
72,65,0.0001,3,35
77,68,0.0001,3,35
79,68,0.0001,3,35
29,86,0.0001,3,35
71,98,0.0001,3,35
77,100,0.0001,3,35
79,100,0.0001,3,35
11,100,0.0001,3,35
48,2,0.001,3,35
22,3,0.001,3,35
65,18,0.001,3,35
84,65,0.001,3,35
60,65,0.001,3,35
94,65,0.001,3,35
77,65,0.001,3,35
79,65,0.001,3,35
62,65,0.001,3,35
99,65,0.001,3,35
72,65,0.001,3,35
60,68,0.001,3,35
77,68,0.001,3,35
79,68,0.001,3,35
77,100,0.001,3,35
11,100,0.001,3,35
48,2,0.01,3,35
65,18,0.01,3,35
38,18,0.01,3,35
38,31,0.01,3,35
36,46,0.01,3,35
3,46,0.01,3,35
38,47,0.01,3,35
84,65,0.01,3,35
60,65,0.01,3,35
70,65,0.01,3,35
94,65,0.01,3,35
77,65,0.01,3,35
79,65,0.01,3,35
62,65,0.01,3,35
99,65,0.01,3,35
72,65,0.01,3,35
60,68,0.01,3,35
70,68,0.01,3,35
77,68,0.01,3,35
79,68,0.01,3,35
0,68,0.01,3,35
71,98,0.01,3,35
65,18,0.1,3,35
38,18,0.1,3,35
0,42,0.1,3,35
36,46,0.1,3,35
38,47,0.1,3,35
65,50,0.1,3,35
84,65,0.1,3,35
62,65,0.1,3,35
99,65,0.1,3,35
0,65,0.1,3,35
60,68,0.1,3,35
0,68,0.1,3,35
38,13,1,3,35
65,18,1,3,35
38,18,1,3,35
0,42,1,3,35
38,47,1,3,35
65,50,1,3,35
59,65,1,3,35
51,65,1,3,35
82,65,1,3,35
60,65,1,3,35
70,65,1,3,35
94,65,1,3,35
0,65,1,3,35
60,68,1,3,35
0,68,1,3,35
65,69,1,3,35
0,71,1,3,35
0,100,1,3,35
59,65,10,3,35
51,65,10,3,35
82,65,10,3,35
75,65,10,3,35
84,65,10,3,35
60,65,10,3,35
70,65,10,3,35
94,65,10,3,35
62,65,10,3,35
99,65,10,3,35
72,65,10,3,35
60,68,10,3,35
60,15,100,3,35
70,15,100,3,35
94,15,100,3,35
77,15,100,3,35
79,15,100,3,35
62,15,100,3,35
99,15,100,3,35
72,15,100,3,35
65,27,100,3,35
9,29,100,3,35
21,29,100,3,35
33,29,100,3,35
49,29,100,3,35
48,29,100,3,35
65,31,100,3,35
58,41,100,3,35
98,41,100,3,35
85,41,100,3,35
93,46,100,3,35
88,46,100,3,35
66,46,100,3,35
97,46,100,3,35
38,46,100,3,35
90,63,100,3,35
80,63,100,3,35
73,63,100,3,35
68,63,100,3,35
52,63,100,3,35
56,63,100,3,35
82,65,100,3,35
75,65,100,3,35
84,65,100,3,35
60,65,100,3,35
70,65,100,3,35
94,65,100,3,35
62,65,100,3,35
99,65,100,3,35
72,65,100,3,35
58,68,100,3,35
98,68,100,3,35
90,68,100,3,35
60,68,100,3,35
40,68,100,3,35
29,68,100,3,35
0,12,true,3,35
60,15,true,3,35
70,15,true,3,35
94,15,true,3,35
77,15,true,3,35
79,15,true,3,35
62,15,true,3,35
99,15,true,3,35
72,15,true,3,35
65,27,true,3,35
9,29,true,3,35
21,29,true,3,35
33,29,true,3,35
49,29,true,3,35
48,29,true,3,35
65,31,true,3,35
58,41,true,3,35
98,41,true,3,35
85,41,true,3,35
93,46,true,3,35
88,46,true,3,35
66,46,true,3,35
97,46,true,3,35
38,46,true,3,35
38,50,true,3,35
90,63,true,3,35
80,63,true,3,35
73,63,true,3,35
68,63,true,3,35
52,63,true,3,35
56,63,true,3,35
82,65,true,3,35
75,65,true,3,35
84,65,true,3,35
60,65,true,3,35
70,65,true,3,35
94,65,true,3,35
62,65,true,3,35
99,65,true,3,35
72,65,true,3,35
58,68,true,3,35
98,68,true,3,35
60,68,true,3,35
40,68,true,3,35
29,68,true,3,35
