species,gene,lam,k,rep,error
39,9,0,3,42,200
95,9,0,3,42,200
33,14,0,3,42,200
12,17,0,3,42,200
66,17,0,3,42,200
22,17,0,3,42,200
21,17,0,3,42,200
55,20,0,3,42,200
30,20,0,3,42,200
95,20,0,3,42,200
25,26,0,3,42,200
19,26,0,3,42,200
71,26,0,3,42,200
68,27,0,3,42,200
13,27,0,3,42,200
94,29,0,3,42,200
50,29,0,3,42,200
7,30,0,3,42,200
6,30,0,3,42,200
34,30,0,3,42,200
85,30,0,3,42,200
55,33,0,3,42,200
30,33,0,3,42,200
95,33,0,3,42,200
34,36,0,3,42,200
20,39,0,3,42,200
14,39,0,3,42,200
13,40,0,3,42,200
55,40,0,3,42,200
30,40,0,3,42,200
95,40,0,3,42,200
100,41,0,3,42,200
64,44,0,3,42,200
94,46,0,3,42,200
50,46,0,3,42,200
34,46,0,3,42,200
85,46,0,3,42,200
56,49,0,3,42,200
60,49,0,3,42,200
0,53,0,3,42,200
28,54,0,3,42,200
86,54,0,3,42,200
34,58,0,3,42,200
20,59,0,3,42,200
54,59,0,3,42,200
14,59,0,3,42,200
16,60,0,3,42,200
15,62,0,3,42,200
83,63,0,3,42,200
43,66,0,3,42,200
27,66,0,3,42,200
32,66,0,3,42,200
13,66,0,3,42,200
73,69,0,3,42,200
68,71,0,3,42,200
37,73,0,3,42,200
78,73,0,3,42,200
85,73,0,3,42,200
13,76,0,3,42,200
87,79,0,3,42,200
80,85,0,3,42,200
12,85,0,3,42,200
55,86,0,3,42,200
30,86,0,3,42,200
95,86,0,3,42,200
55,87,0,3,42,200
30,87,0,3,42,200
95,87,0,3,42,200
22,91,0,3,42,200
21,91,0,3,42,200
19,91,0,3,42,200
71,91,0,3,42,200
64,91,0,3,42,200
55,91,0,3,42,200
30,91,0,3,42,200
95,91,0,3,42,200
39,9,0.00001,3,42,200
95,9,0.00001,3,42,200
33,14,0.00001,3,42,200
12,17,0.00001,3,42,200
66,17,0.00001,3,42,200
22,17,0.00001,3,42,200
21,17,0.00001,3,42,200
55,20,0.00001,3,42,200
30,20,0.00001,3,42,200
95,20,0.00001,3,42,200
25,26,0.00001,3,42,200
19,26,0.00001,3,42,200
71,26,0.00001,3,42,200
68,27,0.00001,3,42,200
13,27,0.00001,3,42,200
94,29,0.00001,3,42,200
50,29,0.00001,3,42,200
7,30,0.00001,3,42,200
6,30,0.00001,3,42,200
34,30,0.00001,3,42,200
85,30,0.00001,3,42,200
55,33,0.00001,3,42,200
30,33,0.00001,3,42,200
95,33,0.00001,3,42,200
34,36,0.00001,3,42,200
20,39,0.00001,3,42,200
14,39,0.00001,3,42,200
13,40,0.00001,3,42,200
55,40,0.00001,3,42,200
30,40,0.00001,3,42,200
95,40,0.00001,3,42,200
100,41,0.00001,3,42,200
64,44,0.00001,3,42,200
94,46,0.00001,3,42,200
50,46,0.00001,3,42,200
34,46,0.00001,3,42,200
85,46,0.00001,3,42,200
56,49,0.00001,3,42,200
60,49,0.00001,3,42,200
