species,gene,lam,k,rep
44,3,0,3,42
46,3,0,3,42
93,3,0,3,42
91,4,0,3,42
69,4,0,3,42
95,7,0,3,42
32,16,0,3,42
43,22,0,3,42
27,22,0,3,42
32,22,0,3,42
74,28,0,3,42
36,28,0,3,42
62,28,0,3,42
59,28,0,3,42
35,29,0,3,42
84,32,0,3,42
18,35,0,3,42
44,38,0,3,42
92,38,0,3,42
67,38,0,3,42
45,38,0,3,42
31,38,0,3,42
11,44,0,3,42
47,44,0,3,42
87,44,0,3,42
10,47,0,3,42
81,47,0,3,42
35,48,0,3,42
63,63,0,3,42
43,65,0,3,42
87,73,0,3,42
37,78,0,3,42
78,78,0,3,42
87,80,0,3,42
100,83,0,3,42
32,84,0,3,42
92,92,0,3,42
67,92,0,3,42
45,92,0,3,42
31,92,0,3,42
8,95,0,3,42
2,95,0,3,42
63,97,0,3,42
11,97,0,3,42
47,97,0,3,42
54,98,0,3,42
63,98,0,3,42
72,98,0,3,42
37,100,0,3,42
78,100,0,3,42
35,100,0,3,42
44,3,0.00001,3,42
46,3,0.00001,3,42
93,3,0.00001,3,42
95,7,0.00001,3,42
8,8,0.00001,3,42
2,8,0.00001,3,42
15,8,0.00001,3,42
32,16,0.00001,3,42
43,22,0.00001,3,42
18,35,0.00001,3,42
44,38,0.00001,3,42
92,38,0.00001,3,42
11,44,0.00001,3,42
47,44,0.00001,3,42
10,47,0.00001,3,42
13,61,0.00001,3,42
63,63,0.00001,3,42
43,65,0.00001,3,42
100,83,0.00001,3,42
32,84,0.00001,3,42
40,92,0.00001,3,42
23,92,0.00001,3,42
57,92,0.00001,3,42
45,92,0.00001,3,42
31,92,0.00001,3,42
8,95,0.00001,3,42
2,95,0.00001,3,42
63,97,0.00001,3,42
11,97,0.00001,3,42
47,97,0.00001,3,42
54,98,0.00001,3,42
63,98,0.00001,3,42
72,98,0.00001,3,42
46,3,0.0001,3,42
93,3,0.0001,3,42
95,7,0.0001,3,42
8,8,0.0001,3,42
15,8,0.0001,3,42
32,16,0.0001,3,42
43,22,0.0001,3,42
11,44,0.0001,3,42
47,44,0.0001,3,42
64,46,0.0001,3,42
13,61,0.0001,3,42
43,65,0.0001,3,42
100,83,0.0001,3,42
54,83,0.0001,3,42
32,84,0.0001,3,42
37,88,0.0001,3,42
40,92,0.0001,3,42
23,92,0.0001,3,42
57,92,0.0001,3,42
8,95,0.0001,3,42
2,95,0.0001,3,42
11,97,0.0001,3,42
47,97,0.0001,3,42
54,98,0.0001,3,42
63,98,0.0001,3,42
59,98,0.0001,3,42
8,8,0.001,3,42
15,8,0.001,3,42
32,16,0.001,3,42
64,46,0.001,3,42
13,61,0.001,3,42
20,83,0.001,3,42
54,83,0.001,3,42
0,92,0.001,3,42
59,98,0.001,3,42
8,8,0.01,3,42
15,8,0.01,3,42
64,46,0.01,3,42
0,46,0.01,3,42
20,83,0.01,3,42
54,83,0.01,3,42
59,85,0.01,3,42
88,91,0.01,3,42
16,92,0.01,3,42
15,92,0.01,3,42
0,92,0.01,3,42
33,98,0.01,3,42
15,8,0.1,3,42
37,43,0.1,3,42
64,46,0.1,3,42
0,46,0.1,3,42
88,91,0.1,3,42
0,92,0.1,3,42
33,98,0.1,3,42
0,46,1,3,42
0,60,1,3,42
16,61,1,3,42
5,61,1,3,42
7,61,1,3,42
6,61,1,3,42
97,8,10,3,42
97,8,100,3,42
0,98,100,3,42
97,8,true,3,42
12,8,true,3,42
66,8,true,3,42
100,83,true,3,42
0,98,true,3,42
