species,gene,lam,k,rep,error
92,1,0,3,12,200
100,2,0,3,12,200
100,4,0,3,12,200
25,4,0,3,12,200
39,4,0,3,12,200
73,7,0,3,12,200
100,8,0,3,12,200
14,10,0,3,12,200
15,10,0,3,12,200
11,10,0,3,12,200
82,10,0,3,12,200
28,10,0,3,12,200
24,10,0,3,12,200
47,10,0,3,12,200
75,13,0,3,12,200
47,14,0,3,12,200
2,16,0,3,12,200
65,17,0,3,12,200
79,21,0,3,12,200
89,23,0,3,12,200
67,24,0,3,12,200
35,24,0,3,12,200
25,24,0,3,12,200
39,24,0,3,12,200
60,24,0,3,12,200
6,24,0,3,12,200
5,24,0,3,12,200
2,24,0,3,12,200
86,26,0,3,12,200
73,27,0,3,12,200
2,27,0,3,12,200
33,28,0,3,12,200
14,29,0,3,12,200
91,30,0,3,12,200
13,30,0,3,12,200
38,30,0,3,12,200
73,30,0,3,12,200
49,30,0,3,12,200
22,30,0,3,12,200
91,32,0,3,12,200
13,32,0,3,12,200
38,32,0,3,12,200
80,35,0,3,12,200
19,35,0,3,12,200
55,36,0,3,12,200
67,43,0,3,12,200
55,44,0,3,12,200
92,48,0,3,12,200
63,48,0,3,12,200
28,50,0,3,12,200
66,51,0,3,12,200
100,52,0,3,12,200
1,52,0,3,12,200
0,55,0,3,12,200
47,55,0,3,12,200
14,57,0,3,12,200
47,57,0,3,12,200
0,58,0,3,12,200
60,59,0,3,12,200
85,59,0,3,12,200
6,59,0,3,12,200
5,59,0,3,12,200
46,59,0,3,12,200
49,66,0,3,12,200
2,66,0,3,12,200
64,67,0,3,12,200
87,67,0,3,12,200
53,72,0,3,12,200
75,72,0,3,12,200
9,72,0,3,12,200
0,77,0,3,12,200
66,82,0,3,12,200
22,93,0,3,12,200
28,94,0,3,12,200
42,95,0,3,12,200
92,1,0.00001,3,12,200
100,2,0.00001,3,12,200
100,4,0.00001,3,12,200
25,4,0.00001,3,12,200
39,4,0.00001,3,12,200
0,4,0.00001,3,12,200
73,7,0.00001,3,12,200
100,8,0.00001,3,12,200
14,10,0.00001,3,12,200
15,10,0.00001,3,12,200
11,10,0.00001,3,12,200
82,10,0.00001,3,12,200
28,10,0.00001,3,12,200
24,10,0.00001,3,12,200
47,10,0.00001,3,12,200
75,13,0.00001,3,12,200
47,14,0.00001,3,12,200
2,16,0.00001,3,12,200
65,17,0.00001,3,12,200
79,21,0.00001,3,12,200
89,23,0.00001,3,12,200
