species,gene,lam,k,rep
40,4,0,3,11
13,4,0,3,11
30,4,0,3,11
99,12,0,3,11
67,17,0,3,11
43,17,0,3,11
29,17,0,3,11
3,17,0,3,11
1,17,0,3,11
82,17,0,3,11
4,17,0,3,11
46,17,0,3,11
85,17,0,3,11
7,17,0,3,11
68,17,0,3,11
22,17,0,3,11
48,17,0,3,11
36,17,0,3,11
45,17,0,3,11
40,24,0,3,11
13,24,0,3,11
30,24,0,3,11
7,27,0,3,11
45,27,0,3,11
40,33,0,3,11
13,33,0,3,11
30,33,0,3,11
1,37,0,3,11
67,49,0,3,11
43,49,0,3,11
29,49,0,3,11
3,49,0,3,11
1,49,0,3,11
82,49,0,3,11
4,49,0,3,11
46,49,0,3,11
85,49,0,3,11
7,49,0,3,11
68,49,0,3,11
22,49,0,3,11
48,49,0,3,11
36,49,0,3,11
45,49,0,3,11
40,51,0,3,11
13,51,0,3,11
30,51,0,3,11
99,52,0,3,11
23,57,0,3,11
81,57,0,3,11
61,57,0,3,11
65,57,0,3,11
99,58,0,3,11
99,62,0,3,11
40,62,0,3,11
13,62,0,3,11
30,62,0,3,11
17,63,0,3,11
43,63,0,3,11
40,63,0,3,11
13,63,0,3,11
30,63,0,3,11
67,68,0,3,11
43,68,0,3,11
90,71,0,3,11
94,71,0,3,11
29,71,0,3,11
7,72,0,3,11
40,72,0,3,11
13,72,0,3,11
30,72,0,3,11
97,74,0,3,11
90,82,0,3,11
1,86,0,3,11
29,87,0,3,11
92,89,0,3,11
88,90,0,3,11
40,96,0,3,11
13,96,0,3,11
30,96,0,3,11
98,99,0,3,11
39,99,0,3,11
9,2,0.00001,3,11
6,2,0.00001,3,11
40,4,0.00001,3,11
13,4,0.00001,3,11
30,4,0.00001,3,11
99,12,0.00001,3,11
29,17,0.00001,3,11
3,17,0.00001,3,11
1,17,0.00001,3,11
82,17,0.00001,3,11
4,17,0.00001,3,11
46,17,0.00001,3,11
85,17,0.00001,3,11
7,17,0.00001,3,11
68,17,0.00001,3,11
22,17,0.00001,3,11
48,17,0.00001,3,11
36,17,0.00001,3,11
23,22,0.00001,3,11
92,22,0.00001,3,11
23,23,0.00001,3,11
40,24,0.00001,3,11
13,24,0.00001,3,11
30,24,0.00001,3,11
23,25,0.00001,3,11
7,27,0.00001,3,11
40,33,0.00001,3,11
13,33,0.00001,3,11
30,33,0.00001,3,11
1,37,0.00001,3,11
29,49,0.00001,3,11
3,49,0.00001,3,11
1,49,0.00001,3,11
82,49,0.00001,3,11
4,49,0.00001,3,11
46,49,0.00001,3,11
85,49,0.00001,3,11
7,49,0.00001,3,11
68,49,0.00001,3,11
22,49,0.00001,3,11
48,49,0.00001,3,11
36,49,0.00001,3,11
40,51,0.00001,3,11
13,51,0.00001,3,11
30,51,0.00001,3,11
99,52,0.00001,3,11
23,57,0.00001,3,11
81,57,0.00001,3,11
61,57,0.00001,3,11
65,57,0.00001,3,11
99,58,0.00001,3,11
99,62,0.00001,3,11
40,62,0.00001,3,11
13,62,0.00001,3,11
30,62,0.00001,3,11
17,63,0.00001,3,11
40,63,0.00001,3,11
13,63,0.00001,3,11
90,71,0.00001,3,11
94,71,0.00001,3,11
29,71,0.00001,3,11
7,72,0.00001,3,11
40,72,0.00001,3,11
13,72,0.00001,3,11
97,74,0.00001,3,11
1,86,0.00001,3,11
29,87,0.00001,3,11
88,90,0.00001,3,11
88,95,0.00001,3,11
39,95,0.00001,3,11
16,95,0.00001,3,11
40,96,0.00001,3,11
13,96,0.00001,3,11
30,96,0.00001,3,11
98,99,0.00001,3,11
39,99,0.00001,3,11
29,17,0.0001,3,11
