species,gene,lam,k,rep
97,2,0,3,05
53,8,0,3,05
53,9,0,3,05
65,18,0,3,05
2,18,0,3,05
44,18,0,3,05
51,18,0,3,05
55,18,0,3,05
41,20,0,3,05
53,20,0,3,05
59,28,0,3,05
36,28,0,3,05
73,28,0,3,05
28,28,0,3,05
22,28,0,3,05
68,28,0,3,05
60,28,0,3,05
66,28,0,3,05
5,28,0,3,05
65,32,0,3,05
2,32,0,3,05
53,34,0,3,05
20,37,0,3,05
33,37,0,3,05
75,37,0,3,05
62,37,0,3,05
3,37,0,3,05
27,41,0,3,05
53,43,0,3,05
71,45,0,3,05
58,45,0,3,05
38,45,0,3,05
16,47,0,3,05
59,51,0,3,05
36,51,0,3,05
73,51,0,3,05
28,51,0,3,05
22,51,0,3,05
68,51,0,3,05
60,51,0,3,05
66,51,0,3,05
5,51,0,3,05
69,51,0,3,05
57,53,0,3,05
36,56,0,3,05
73,56,0,3,05
28,56,0,3,05
22,56,0,3,05
68,56,0,3,05
60,56,0,3,05
66,56,0,3,05
5,56,0,3,05
69,56,0,3,05
97,57,0,3,05
59,59,0,3,05
9,62,0,3,05
99,67,0,3,05
20,70,0,3,05
33,70,0,3,05
75,70,0,3,05
62,70,0,3,05
3,70,0,3,05
89,73,0,3,05
99,73,0,3,05
59,76,0,3,05
36,76,0,3,05
73,76,0,3,05
28,76,0,3,05
22,76,0,3,05
68,76,0,3,05
60,76,0,3,05
66,76,0,3,05
5,76,0,3,05
69,76,0,3,05
53,80,0,3,05
66,84,0,3,05
69,84,0,3,05
0,85,0,3,05
81,86,0,3,05
53,87,0,3,05
12,90,0,3,05
59,91,0,3,05
69,91,0,3,05
14,94,0,3,05
74,94,0,3,05
53,96,0,3,05
65,14,0.00001,3,05
2,14,0.00001,3,05
44,14,0.00001,3,05
51,14,0.00001,3,05
44,18,0.00001,3,05
51,18,0.00001,3,05
55,18,0.00001,3,05
36,28,0.00001,3,05
73,28,0.00001,3,05
28,28,0.00001,3,05
22,28,0.00001,3,05
68,28,0.00001,3,05
60,28,0.00001,3,05
66,28,0.00001,3,05
5,28,0.00001,3,05
71,45,0.00001,3,05
58,45,0.00001,3,05
38,45,0.00001,3,05
5,47,0.00001,3,05
16,47,0.00001,3,05
59,51,0.00001,3,05
36,51,0.00001,3,05
73,51,0.00001,3,05
28,51,0.00001,3,05
22,51,0.00001,3,05
68,51,0.00001,3,05
60,51,0.00001,3,05
66,51,0.00001,3,05
5,51,0.00001,3,05
22,56,0.00001,3,05
68,56,0.00001,3,05
60,56,0.00001,3,05
66,56,0.00001,3,05
5,56,0.00001,3,05
69,56,0.00001,3,05
59,59,0.00001,3,05
9,62,0.00001,3,05
96,64,0.00001,3,05
92,64,0.00001,3,05
9,64,0.00001,3,05
67,64,0.00001,3,05
36,76,0.00001,3,05
73,76,0.00001,3,05
28,76,0.00001,3,05
