species,gene,lam,k,rep
26,4,0,3,36
82,5,0,3,36
26,8,0,3,36
17,12,0,3,36
74,12,0,3,36
26,12,0,3,36
56,13,0,3,36
24,13,0,3,36
5,13,0,3,36
36,13,0,3,36
46,13,0,3,36
57,14,0,3,36
15,14,0,3,36
61,14,0,3,36
49,14,0,3,36
80,15,0,3,36
99,15,0,3,36
40,22,0,3,36
41,23,0,3,36
72,23,0,3,36
16,23,0,3,36
11,23,0,3,36
17,25,0,3,36
25,25,0,3,36
53,25,0,3,36
20,25,0,3,36
44,26,0,3,36
45,26,0,3,36
12,30,0,3,36
64,30,0,3,36
58,30,0,3,36
31,30,0,3,36
39,32,0,3,36
69,32,0,3,36
17,33,0,3,36
25,33,0,3,36
53,33,0,3,36
19,33,0,3,36
20,33,0,3,36
39,33,0,3,36
69,33,0,3,36
25,35,0,3,36
53,35,0,3,36
19,35,0,3,36
20,35,0,3,36
17,36,0,3,36
17,37,0,3,36
25,37,0,3,36
53,37,0,3,36
19,37,0,3,36
20,37,0,3,36
81,37,0,3,36
43,39,0,3,36
51,39,0,3,36
48,39,0,3,36
52,39,0,3,36
81,40,0,3,36
34,42,0,3,36
55,42,0,3,36
12,42,0,3,36
64,42,0,3,36
58,42,0,3,36
31,42,0,3,36
65,43,0,3,36
14,43,0,3,36
26,44,0,3,36
79,46,0,3,36
84,46,0,3,36
82,46,0,3,36
76,47,0,3,36
34,61,0,3,36
74,61,0,3,36
55,61,0,3,36
27,65,0,3,36
81,65,0,3,36
12,67,0,3,36
64,67,0,3,36
58,67,0,3,36
31,67,0,3,36
57,68,0,3,36
15,68,0,3,36
9,70,0,3,36
25,74,0,3,36
53,74,0,3,36
19,74,0,3,36
20,74,0,3,36
51,75,0,3,36
48,75,0,3,36
49,75,0,3,36
76,75,0,3,36
70,76,0,3,36
81,77,0,3,36
70,78,0,3,36
9,78,0,3,36
52,78,0,3,36
56,79,0,3,36
24,79,0,3,36
5,79,0,3,36
36,79,0,3,36
46,79,0,3,36
56,80,0,3,36
24,80,0,3,36
5,80,0,3,36
36,80,0,3,36
46,80,0,3,36
80,82,0,3,36
99,82,0,3,36
56,84,0,3,36
24,84,0,3,36
5,84,0,3,36
36,84,0,3,36
46,84,0,3,36
47,84,0,3,36
25,88,0,3,36
53,88,0,3,36
19,88,0,3,36
20,88,0,3,36
27,89,0,3,36
92,89,0,3,36
12,89,0,3,36
64,89,0,3,36
58,89,0,3,36
31,89,0,3,36
69,90,0,3,36
57,90,0,3,36
15,90,0,3,36
61,90,0,3,36
27,94,0,3,36
44,96,0,3,36
45,96,0,3,36
56,97,0,3,36
24,97,0,3,36
36,97,0,3,36
11,97,0,3,36
39,98,0,3,36
69,98,0,3,36
63,98,0,3,36
63,99,0,3,36
74,99,0,3,36
11,99,0,3,36
82,5,0.00001,3,36
17,12,0.00001,3,36
74,12,0.00001,3,36
5,13,0.00001,3,36
36,13,0.00001,3,36
46,13,0.00001,3,36
57,14,0.00001,3,36
15,14,0.00001,3,36
61,14,0.00001,3,36
49,14,0.00001,3,36
25,21,0.00001,3,36
53,21,0.00001,3,36
19,21,0.00001,3,36
20,21,0.00001,3,36
84,21,0.00001,3,36
40,22,0.00001,3,36
6,23,0.00001,3,36
17,23,0.00001,3,36
25,23,0.00001,3,36
53,23,0.00001,3,36
19,23,0.00001,3,36
20,23,0.00001,3,36
41,23,0.00001,3,36
72,23,0.00001,3,36
16,23,0.00001,3,36
89,23,0.00001,3,36
81,23,0.00001,3,36
52,23,0.00001,3,36
65,23,0.00001,3,36
14,23,0.00001,3,36
1,23,0.00001,3,36
11,23,0.00001,3,36
25,24,0.00001,3,36
39,24,0.00001,3,36
69,24,0.00001,3,36
44,24,0.00001,3,36
45,24,0.00001,3,36
57,24,0.00001,3,36
15,24,0.00001,3,36
61,24,0.00001,3,36
27,24,0.00001,3,36
23,24,0.00001,3,36
81,24,0.00001,3,36
66,24,0.00001,3,36
60,24,0.00001,3,36
76,24,0.00001,3,36
52,24,0.00001,3,36
68,24,0.00001,3,36
65,24,0.00001,3,36
14,24,0.00001,3,36
1,24,0.00001,3,36
11,24,0.00001,3,36
40,24,0.00001,3,36
17,25,0.00001,3,36
25,25,0.00001,3,36
53,25,0.00001,3,36
17,26,0.00001,3,36
25,26,0.00001,3,36
53,26,0.00001,3,36
19,26,0.00001,3,36
20,26,0.00001,3,36
59,26,0.00001,3,36
33,26,0.00001,3,36
50,26,0.00001,3,36
44,26,0.00001,3,36
45,26,0.00001,3,36
74,26,0.00001,3,36
38,26,0.00001,3,36
70,26,0.00001,3,36
30,26,0.00001,3,36
18,26,0.00001,3,36
9,26,0.00001,3,36
89,26,0.00001,3,36
81,26,0.00001,3,36
79,26,0.00001,3,36
84,26,0.00001,3,36
82,26,0.00001,3,36
88,26,0.00001,3,36
95,26,0.00001,3,36
83,26,0.00001,3,36
97,26,0.00001,3,36
78,26,0.00001,3,36
98,26,0.00001,3,36
85,26,0.00001,3,36
87,26,0.00001,3,36
94,26,0.00001,3,36
90,26,0.00001,3,36
100,26,0.00001,3,36
92,26,0.00001,3,36
93,26,0.00001,3,36
86,26,0.00001,3,36
66,26,0.00001,3,36
60,26,0.00001,3,36
68,26,0.00001,3,36
65,26,0.00001,3,36
14,26,0.00001,3,36
1,26,0.00001,3,36
40,26,0.00001,3,36
17,31,0.00001,3,36
25,31,0.00001,3,36
53,31,0.00001,3,36
19,31,0.00001,3,36
20,31,0.00001,3,36
50,31,0.00001,3,36
39,32,0.00001,3,36
69,32,0.00001,3,36
17,33,0.00001,3,36
25,33,0.00001,3,36
53,33,0.00001,3,36
19,33,0.00001,3,36
20,33,0.00001,3,36
39,33,0.00001,3,36
69,33,0.00001,3,36
25,35,0.00001,3,36
53,35,0.00001,3,36
19,35,0.00001,3,36
20,35,0.00001,3,36
17,36,0.00001,3,36
17,37,0.00001,3,36
25,37,0.00001,3,36
53,37,0.00001,3,36
19,37,0.00001,3,36
20,37,0.00001,3,36
81,37,0.00001,3,36
51,39,0.00001,3,36
48,39,0.00001,3,36
52,39,0.00001,3,36
81,40,0.00001,3,36
65,43,0.00001,3,36
14,43,0.00001,3,36
82,46,0.00001,3,36
34,61,0.00001,3,36
74,61,0.00001,3,36
55,61,0.00001,3,36
81,65,0.00001,3,36
9,70,0.00001,3,36
25,74,0.00001,3,36
53,74,0.00001,3,36
19,74,0.00001,3,36
20,74,0.00001,3,36
51,75,0.00001,3,36
48,75,0.00001,3,36
49,75,0.00001,3,36
76,75,0.00001,3,36
70,78,0.00001,3,36
9,78,0.00001,3,36
56,79,0.00001,3,36
24,79,0.00001,3,36
5,79,0.00001,3,36
36,79,0.00001,3,36
46,79,0.00001,3,36
5,80,0.00001,3,36
36,80,0.00001,3,36
46,80,0.00001,3,36
25,88,0.00001,3,36
53,88,0.00001,3,36
19,88,0.00001,3,36
20,88,0.00001,3,36
12,89,0.00001,3,36
64,89,0.00001,3,36
17,94,0.00001,3,36
25,94,0.00001,3,36
53,94,0.00001,3,36
19,94,0.00001,3,36
20,94,0.00001,3,36
81,94,0.00001,3,36
44,96,0.00001,3,36
45,96,0.00001,3,36
56,97,0.00001,3,36
24,97,0.00001,3,36
36,97,0.00001,3,36
39,98,0.00001,3,36
69,98,0.00001,3,36
82,5,0.0001,3,36
17,12,0.0001,3,36
57,14,0.0001,3,36
15,14,0.0001,3,36
61,14,0.0001,3,36
49,14,0.0001,3,36
25,21,0.0001,3,36
84,21,0.0001,3,36
76,21,0.0001,3,36
52,21,0.0001,3,36
1,21,0.0001,3,36
6,23,0.0001,3,36
17,23,0.0001,3,36
25,23,0.0001,3,36
53,23,0.0001,3,36
19,23,0.0001,3,36
20,23,0.0001,3,36
89,23,0.0001,3,36
76,23,0.0001,3,36
52,23,0.0001,3,36
68,23,0.0001,3,36
65,23,0.0001,3,36
14,23,0.0001,3,36
1,23,0.0001,3,36
40,23,0.0001,3,36
25,24,0.0001,3,36
39,24,0.0001,3,36
69,24,0.0001,3,36
44,24,0.0001,3,36
61,24,0.0001,3,36
5,24,0.0001,3,36
27,24,0.0001,3,36
66,24,0.0001,3,36
60,24,0.0001,3,36
76,24,0.0001,3,36
52,24,0.0001,3,36
68,24,0.0001,3,36
65,24,0.0001,3,36
14,24,0.0001,3,36
1,24,0.0001,3,36
11,24,0.0001,3,36
40,24,0.0001,3,36
25,25,0.0001,3,36
53,25,0.0001,3,36
17,26,0.0001,3,36
25,26,0.0001,3,36
53,26,0.0001,3,36
19,26,0.0001,3,36
20,26,0.0001,3,36
44,26,0.0001,3,36
45,26,0.0001,3,36
57,26,0.0001,3,36
15,26,0.0001,3,36
61,26,0.0001,3,36
5,26,0.0001,3,36
74,26,0.0001,3,36
38,26,0.0001,3,36
70,26,0.0001,3,36
30,26,0.0001,3,36
18,26,0.0001,3,36
9,26,0.0001,3,36
3,26,0.0001,3,36
71,26,0.0001,3,36
41,26,0.0001,3,36
72,26,0.0001,3,36
16,26,0.0001,3,36
89,26,0.0001,3,36
81,26,0.0001,3,36
79,26,0.0001,3,36
84,26,0.0001,3,36
82,26,0.0001,3,36
88,26,0.0001,3,36
95,26,0.0001,3,36
83,26,0.0001,3,36
97,26,0.0001,3,36
78,26,0.0001,3,36
99,26,0.0001,3,36
98,26,0.0001,3,36
85,26,0.0001,3,36
87,26,0.0001,3,36
94,26,0.0001,3,36
90,26,0.0001,3,36
100,26,0.0001,3,36
91,26,0.0001,3,36
92,26,0.0001,3,36
93,26,0.0001,3,36
86,26,0.0001,3,36
66,26,0.0001,3,36
60,26,0.0001,3,36
76,26,0.0001,3,36
52,26,0.0001,3,36
68,26,0.0001,3,36
65,26,0.0001,3,36
14,26,0.0001,3,36
1,26,0.0001,3,36
40,26,0.0001,3,36
17,31,0.0001,3,36
25,31,0.0001,3,36
53,31,0.0001,3,36
19,31,0.0001,3,36
20,31,0.0001,3,36
89,31,0.0001,3,36
76,31,0.0001,3,36
1,31,0.0001,3,36
39,32,0.0001,3,36
69,32,0.0001,3,36
25,33,0.0001,3,36
53,33,0.0001,3,36
39,33,0.0001,3,36
69,33,0.0001,3,36
19,35,0.0001,3,36
20,35,0.0001,3,36
17,36,0.0001,3,36
25,37,0.0001,3,36
53,37,0.0001,3,36
51,39,0.0001,3,36
48,39,0.0001,3,36
65,43,0.0001,3,36
82,46,0.0001,3,36
34,61,0.0001,3,36
74,61,0.0001,3,36
55,61,0.0001,3,36
9,70,0.0001,3,36
25,74,0.0001,3,36
19,74,0.0001,3,36
20,74,0.0001,3,36
51,75,0.0001,3,36
48,75,0.0001,3,36
49,75,0.0001,3,36
19,88,0.0001,3,36
20,88,0.0001,3,36
17,90,0.0001,3,36
17,94,0.0001,3,36
25,94,0.0001,3,36
53,94,0.0001,3,36
19,94,0.0001,3,36
20,94,0.0001,3,36
44,96,0.0001,3,36
45,96,0.0001,3,36
39,98,0.0001,3,36
69,98,0.0001,3,36
82,5,0.001,3,36
17,12,0.001,3,36
61,14,0.001,3,36
49,14,0.001,3,36
84,21,0.001,3,36
76,21,0.001,3,36
52,21,0.001,3,36
68,21,0.001,3,36
65,21,0.001,3,36
14,21,0.001,3,36
1,21,0.001,3,36
11,21,0.001,3,36
40,21,0.001,3,36
6,23,0.001,3,36
25,23,0.001,3,36
89,23,0.001,3,36
76,23,0.001,3,36
52,23,0.001,3,36
68,23,0.001,3,36
65,23,0.001,3,36
14,23,0.001,3,36
1,23,0.001,3,36
40,23,0.001,3,36
27,24,0.001,3,36
66,24,0.001,3,36
60,24,0.001,3,36
76,24,0.001,3,36
52,24,0.001,3,36
68,24,0.001,3,36
65,24,0.001,3,36
14,24,0.001,3,36
1,24,0.001,3,36
11,24,0.001,3,36
40,24,0.001,3,36
25,25,0.001,3,36
53,25,0.001,3,36
73,25,0.001,3,36
75,25,0.001,3,36
