species,gene,lam,k,rep,error
87,1,0,3,35,200
71,1,0,3,35,200
83,1,0,3,35,200
97,2,0,3,35,200
88,2,0,3,35,200
66,2,0,3,35,200
93,2,0,3,35,200
100,2,0,3,35,200
59,2,0,3,35,200
48,2,0,3,35,200
56,5,0,3,35,200
22,6,0,3,35,200
15,6,0,3,35,200
21,6,0,3,35,200
9,6,0,3,35,200
49,6,0,3,35,200
48,6,0,3,35,200
11,8,0,3,35,200
0,13,0,3,35,200
56,15,0,3,35,200
100,16,0,3,35,200
0,16,0,3,35,200
27,16,0,3,35,200
22,18,0,3,35,200
15,18,0,3,35,200
36,19,0,3,35,200
0,20,0,3,35,200
70,21,0,3,35,200
94,21,0,3,35,200
22,21,0,3,35,200
15,21,0,3,35,200
85,22,0,3,35,200
33,22,0,3,35,200
75,29,0,3,35,200
82,29,0,3,35,200
25,30,0,3,35,200
41,32,0,3,35,200
89,37,0,3,35,200
50,39,0,3,35,200
59,39,0,3,35,200
87,42,0,3,35,200
71,42,0,3,35,200
83,42,0,3,35,200
56,42,0,3,35,200
56,45,0,3,35,200
15,46,0,3,35,200
89,49,0,3,35,200
98,49,0,3,35,200
85,49,0,3,35,200
65,58,0,3,35,200
38,58,0,3,35,200
0,58,0,3,35,200
38,60,0,3,35,200
33,60,0,3,35,200
56,62,0,3,35,200
17,66,0,3,35,200
1,66,0,3,35,200
47,67,0,3,35,200
17,67,0,3,35,200
38,67,0,3,35,200
100,70,0,3,35,200
53,70,0,3,35,200
56,71,0,3,35,200
27,72,0,3,35,200
51,73,0,3,35,200
75,73,0,3,35,200
0,73,0,3,35,200
82,73,0,3,35,200
89,74,0,3,35,200
94,76,0,3,35,200
55,76,0,3,35,200
11,78,0,3,35,200
28,78,0,3,35,200
56,78,0,3,35,200
0,81,0,3,35,200
64,83,0,3,35,200
95,83,0,3,35,200
84,85,0,3,35,200
60,85,0,3,35,200
70,85,0,3,35,200
94,85,0,3,35,200
77,85,0,3,35,200
79,85,0,3,35,200
87,85,0,3,35,200
71,85,0,3,35,200
83,85,0,3,35,200
21,85,0,3,35,200
9,85,0,3,35,200
33,85,0,3,35,200
49,85,0,3,35,200
48,85,0,3,35,200
55,85,0,3,35,200
80,85,0,3,35,200
52,85,0,3,35,200
73,85,0,3,35,200
68,85,0,3,35,200
59,86,0,3,35,200
48,86,0,3,35,200
22,90,0,3,35,200
65,96,0,3,35,200
11,96,0,3,35,200
60,99,0,3,35,200
56,100,0,3,35,200
87,1,0.00001,3,35,200
71,1,0.00001,3,35,200
83,1,0.00001,3,35,200
97,2,0.00001,3,35,200
88,2,0.00001,3,35,200
66,2,0.00001,3,35,200
93,2,0.00001,3,35,200
100,2,0.00001,3,35,200
59,2,0.00001,3,35,200
48,2,0.00001,3,35,200
56,5,0.00001,3,35,200
22,6,0.00001,3,35,200
15,6,0.00001,3,35,200
21,6,0.00001,3,35,200
9,6,0.00001,3,35,200
49,6,0.00001,3,35,200
48,6,0.00001,3,35,200
11,8,0.00001,3,35,200
0,13,0.00001,3,35,200
56,15,0.00001,3,35,200
100,16,0.00001,3,35,200
0,16,0.00001,3,35,200
27,16,0.00001,3,35,200
22,18,0.00001,3,35,200
15,18,0.00001,3,35,200
36,19,0.00001,3,35,200
0,20,0.00001,3,35,200
70,21,0.00001,3,35,200
94,21,0.00001,3,35,200
22,21,0.00001,3,35,200
15,21,0.00001,3,35,200
85,22,0.00001,3,35,200
33,22,0.00001,3,35,200
75,29,0.00001,3,35,200
82,29,0.00001,3,35,200
25,30,0.00001,3,35,200
41,32,0.00001,3,35,200
89,37,0.00001,3,35,200
50,39,0.00001,3,35,200
59,39,0.00001,3,35,200
87,42,0.00001,3,35,200
71,42,0.00001,3,35,200
83,42,0.00001,3,35,200
56,42,0.00001,3,35,200
56,45,0.00001,3,35,200
89,49,0.00001,3,35,200
98,49,0.00001,3,35,200
85,49,0.00001,3,35,200
65,58,0.00001,3,35,200
38,58,0.00001,3,35,200
0,58,0.00001,3,35,200
38,60,0.00001,3,35,200
33,60,0.00001,3,35,200
56,62,0.00001,3,35,200
17,66,0.00001,3,35,200
1,66,0.00001,3,35,200
17,67,0.00001,3,35,200
38,67,0.00001,3,35,200
100,70,0.00001,3,35,200
53,70,0.00001,3,35,200
56,71,0.00001,3,35,200
27,72,0.00001,3,35,200
51,73,0.00001,3,35,200
75,73,0.00001,3,35,200
0,73,0.00001,3,35,200
82,73,0.00001,3,35,200
89,74,0.00001,3,35,200
94,76,0.00001,3,35,200
55,76,0.00001,3,35,200
11,78,0.00001,3,35,200
28,78,0.00001,3,35,200
56,78,0.00001,3,35,200
0,81,0.00001,3,35,200
64,83,0.00001,3,35,200
95,83,0.00001,3,35,200
84,85,0.00001,3,35,200
60,85,0.00001,3,35,200
70,85,0.00001,3,35,200
94,85,0.00001,3,35,200
77,85,0.00001,3,35,200
79,85,0.00001,3,35,200
87,85,0.00001,3,35,200
71,85,0.00001,3,35,200
83,85,0.00001,3,35,200
21,85,0.00001,3,35,200
9,85,0.00001,3,35,200
33,85,0.00001,3,35,200
49,85,0.00001,3,35,200
48,85,0.00001,3,35,200
55,85,0.00001,3,35,200
80,85,0.00001,3,35,200
52,85,0.00001,3,35,200
73,85,0.00001,3,35,200
68,85,0.00001,3,35,200
59,86,0.00001,3,35,200
48,86,0.00001,3,35,200
22,90,0.00001,3,35,200
65,96,0.00001,3,35,200
11,96,0.00001,3,35,200
60,99,0.00001,3,35,200
56,100,0.00001,3,35,200
87,1,0.0001,3,35,200
71,1,0.0001,3,35,200
83,1,0.0001,3,35,200
97,2,0.0001,3,35,200
88,2,0.0001,3,35,200
66,2,0.0001,3,35,200
93,2,0.0001,3,35,200
100,2,0.0001,3,35,200
59,2,0.0001,3,35,200
48,2,0.0001,3,35,200
56,5,0.0001,3,35,200
22,6,0.0001,3,35,200
15,6,0.0001,3,35,200
21,6,0.0001,3,35,200
9,6,0.0001,3,35,200
49,6,0.0001,3,35,200
48,6,0.0001,3,35,200
11,8,0.0001,3,35,200
0,13,0.0001,3,35,200
55,15,0.0001,3,35,200
56,15,0.0001,3,35,200
100,16,0.0001,3,35,200
0,16,0.0001,3,35,200
27,16,0.0001,3,35,200
36,19,0.0001,3,35,200
70,21,0.0001,3,35,200
94,21,0.0001,3,35,200
22,21,0.0001,3,35,200
85,22,0.0001,3,35,200
33,22,0.0001,3,35,200
75,29,0.0001,3,35,200
25,30,0.0001,3,35,200
41,32,0.0001,3,35,200
89,37,0.0001,3,35,200
50,39,0.0001,3,35,200
59,39,0.0001,3,35,200
27,39,0.0001,3,35,200
87,42,0.0001,3,35,200
71,42,0.0001,3,35,200
83,42,0.0001,3,35,200
56,42,0.0001,3,35,200
