species,gene,lam,k,rep
96,5,0,3,18
81,7,0,3,18
100,8,0,3,18
99,8,0,3,18
98,10,0,3,18
62,10,0,3,18
31,11,0,3,18
96,11,0,3,18
9,13,0,3,18
42,14,0,3,18
37,16,0,3,18
90,16,0,3,18
74,19,0,3,18
96,20,0,3,18
84,22,0,3,18
68,25,0,3,18
67,25,0,3,18
55,26,0,3,18
78,32,0,3,18
36,33,0,3,18
46,33,0,3,18
78,33,0,3,18
68,38,0,3,18
67,38,0,3,18
90,39,0,3,18
77,42,0,3,18
70,44,0,3,18
85,44,0,3,18
58,44,0,3,18
100,44,0,3,18
32,50,0,3,18
42,55,0,3,18
68,56,0,3,18
67,56,0,3,18
95,56,0,3,18
30,58,0,3,18
63,58,0,3,18
68,61,0,3,18
67,61,0,3,18
14,61,0,3,18
42,63,0,3,18
35,64,0,3,18
98,64,0,3,18
62,64,0,3,18
79,65,0,3,18
96,65,0,3,18
98,66,0,3,18
94,68,0,3,18
60,69,0,3,18
7,76,0,3,18
23,76,0,3,18
100,76,0,3,18
96,80,0,3,18
94,80,0,3,18
98,80,0,3,18
62,80,0,3,18
32,84,0,3,18
96,88,0,3,18
75,91,0,3,18
60,93,0,3,18
7,95,0,3,18
42,96,0,3,18
62,96,0,3,18
51,97,0,3,18
1,100,0,3,18
93,2,0.00001,3,18
96,5,0.00001,3,18
81,7,0.00001,3,18
100,8,0.00001,3,18
99,8,0.00001,3,18
98,10,0.00001,3,18
62,10,0.00001,3,18
31,11,0.00001,3,18
96,11,0.00001,3,18
9,13,0.00001,3,18
42,14,0.00001,3,18
52,17,0.00001,3,18
94,17,0.00001,3,18
74,19,0.00001,3,18
96,20,0.00001,3,18
68,25,0.00001,3,18
67,25,0.00001,3,18
55,26,0.00001,3,18
78,32,0.00001,3,18
36,33,0.00001,3,18
46,33,0.00001,3,18
78,33,0.00001,3,18
68,38,0.00001,3,18
67,38,0.00001,3,18
90,39,0.00001,3,18
77,42,0.00001,3,18
58,44,0.00001,3,18
100,44,0.00001,3,18
32,50,0.00001,3,18
10,55,0.00001,3,18
8,55,0.00001,3,18
2,55,0.00001,3,18
19,55,0.00001,3,18
73,55,0.00001,3,18
25,55,0.00001,3,18
68,56,0.00001,3,18
67,56,0.00001,3,18
95,56,0.00001,3,18
30,58,0.00001,3,18
63,58,0.00001,3,18
68,61,0.00001,3,18
67,61,0.00001,3,18
42,63,0.00001,3,18
35,64,0.00001,3,18
98,64,0.00001,3,18
62,64,0.00001,3,18
79,65,0.00001,3,18
96,65,0.00001,3,18
98,66,0.00001,3,18
96,68,0.00001,3,18
94,68,0.00001,3,18
82,70,0.00001,3,18
7,76,0.00001,3,18
23,76,0.00001,3,18
100,76,0.00001,3,18
96,80,0.00001,3,18
94,80,0.00001,3,18
64,81,0.00001,3,18
80,81,0.00001,3,18
32,84,0.00001,3,18
96,86,0.00001,3,18
93,86,0.00001,3,18
97,86,0.00001,3,18
73,86,0.00001,3,18
96,88,0.00001,3,18
75,91,0.00001,3,18
60,93,0.00001,3,18
9,95,0.00001,3,18
7,95,0.00001,3,18
42,96,0.00001,3,18
62,96,0.00001,3,18
51,97,0.00001,3,18
93,2,0.0001,3,18
96,5,0.0001,3,18
100,8,0.0001,3,18
99,8,0.0001,3,18
31,11,0.0001,3,18
96,11,0.0001,3,18
9,13,0.0001,3,18
42,14,0.0001,3,18
52,17,0.0001,3,18
94,17,0.0001,3,18
74,19,0.0001,3,18
96,20,0.0001,3,18
67,25,0.0001,3,18
97,25,0.0001,3,18
64,31,0.0001,3,18
78,32,0.0001,3,18
36,33,0.0001,3,18
46,33,0.0001,3,18
78,33,0.0001,3,18
68,38,0.0001,3,18
67,38,0.0001,3,18
90,39,0.0001,3,18
77,42,0.0001,3,18
58,44,0.0001,3,18
100,44,0.0001,3,18
32,50,0.0001,3,18
10,55,0.0001,3,18
14,55,0.0001,3,18
9,55,0.0001,3,18
7,55,0.0001,3,18
2,55,0.0001,3,18
19,55,0.0001,3,18
28,55,0.0001,3,18
18,55,0.0001,3,18
73,55,0.0001,3,18
25,55,0.0001,3,18
68,56,0.0001,3,18
67,56,0.0001,3,18
95,56,0.0001,3,18
30,58,0.0001,3,18
63,58,0.0001,3,18
68,61,0.0001,3,18
67,61,0.0001,3,18
42,63,0.0001,3,18
