species,gene,lam,k,rep
9,3,0,3,09
88,5,0,3,09
40,8,0,3,09
54,8,0,3,09
94,14,0,3,09
58,25,0,3,09
40,28,0,3,09
10,45,0,3,09
38,45,0,3,09
94,47,0,3,09
77,48,0,3,09
36,48,0,3,09
70,48,0,3,09
26,48,0,3,09
24,48,0,3,09
40,49,0,3,09
54,49,0,3,09
62,49,0,3,09
96,54,0,3,09
95,54,0,3,09
38,55,0,3,09
54,58,0,3,09
62,58,0,3,09
39,59,0,3,09
14,59,0,3,09
1,59,0,3,09
40,67,0,3,09
54,67,0,3,09
80,68,0,3,09
90,68,0,3,09
46,73,0,3,09
9,73,0,3,09
53,80,0,3,09
35,80,0,3,09
94,81,0,3,09
54,82,0,3,09
62,84,0,3,09
54,87,0,3,09
62,87,0,3,09
40,8,0.00001,3,09
54,8,0.00001,3,09
6,13,0.00001,3,09
19,13,0.00001,3,09
59,13,0.00001,3,09
77,13,0.00001,3,09
36,13,0.00001,3,09
70,13,0.00001,3,09
26,13,0.00001,3,09
24,13,0.00001,3,09
49,13,0.00001,3,09
2,13,0.00001,3,09
3,13,0.00001,3,09
60,13,0.00001,3,09
64,13,0.00001,3,09
55,13,0.00001,3,09
94,14,0.00001,3,09
58,25,0.00001,3,09
40,28,0.00001,3,09
77,48,0.00001,3,09
36,48,0.00001,3,09
70,48,0.00001,3,09
26,48,0.00001,3,09
24,48,0.00001,3,09
40,49,0.00001,3,09
54,49,0.00001,3,09
62,49,0.00001,3,09
96,54,0.00001,3,09
95,54,0.00001,3,09
38,55,0.00001,3,09
54,58,0.00001,3,09
62,58,0.00001,3,09
39,59,0.00001,3,09
14,59,0.00001,3,09
1,59,0.00001,3,09
40,67,0.00001,3,09
54,67,0.00001,3,09
46,73,0.00001,3,09
53,80,0.00001,3,09
35,80,0.00001,3,09
54,82,0.00001,3,09
62,84,0.00001,3,09
54,87,0.00001,3,09
62,87,0.00001,3,09
99,98,0.00001,3,09
85,98,0.00001,3,09
40,8,0.0001,3,09
54,8,0.0001,3,09
6,13,0.0001,3,09
19,13,0.0001,3,09
59,13,0.0001,3,09
71,13,0.0001,3,09
77,13,0.0001,3,09
36,13,0.0001,3,09
70,13,0.0001,3,09
26,13,0.0001,3,09
24,13,0.0001,3,09
62,13,0.0001,3,09
11,13,0.0001,3,09
48,13,0.0001,3,09
67,13,0.0001,3,09
49,13,0.0001,3,09
2,13,0.0001,3,09
3,13,0.0001,3,09
60,13,0.0001,3,09
64,13,0.0001,3,09
55,13,0.0001,3,09
40,28,0.0001,3,09
77,48,0.0001,3,09
36,48,0.0001,3,09
70,48,0.0001,3,09
26,48,0.0001,3,09
24,48,0.0001,3,09
40,49,0.0001,3,09
54,49,0.0001,3,09
62,49,0.0001,3,09
40,50,0.0001,3,09
54,50,0.0001,3,09
96,54,0.0001,3,09
95,54,0.0001,3,09
38,55,0.0001,3,09
54,58,0.0001,3,09
62,58,0.0001,3,09
36,64,0.0001,3,09
40,67,0.0001,3,09
54,67,0.0001,3,09
26,82,0.0001,3,09
40,82,0.0001,3,09
54,82,0.0001,3,09
62,82,0.0001,3,09
62,84,0.0001,3,09
54,87,0.0001,3,09
62,87,0.0001,3,09
40,8,0.001,3,09
54,8,0.001,3,09
15,13,0.001,3,09
8,13,0.001,3,09
22,13,0.001,3,09
75,13,0.001,3,09
52,13,0.001,3,09
56,13,0.001,3,09
30,13,0.001,3,09
6,13,0.001,3,09
19,13,0.001,3,09
59,13,0.001,3,09
71,13,0.001,3,09
77,13,0.001,3,09
36,13,0.001,3,09
70,13,0.001,3,09
26,13,0.001,3,09
24,13,0.001,3,09
54,13,0.001,3,09
62,13,0.001,3,09
11,13,0.001,3,09
48,13,0.001,3,09
67,13,0.001,3,09
68,13,0.001,3,09
46,13,0.001,3,09
