species,gene,lam,k,rep
45,3,0,3,04
78,5,0,3,04
54,5,0,3,04
94,5,0,3,04
3,6,0,3,04
14,6,0,3,04
17,6,0,3,04
88,9,0,3,04
19,10,0,3,04
6,10,0,3,04
13,13,0,3,04
1,13,0,3,04
89,17,0,3,04
83,21,0,3,04
50,21,0,3,04
78,21,0,3,04
68,25,0,3,04
91,25,0,3,04
95,25,0,3,04
82,25,0,3,04
73,32,0,3,04
93,32,0,3,04
83,33,0,3,04
81,33,0,3,04
85,36,0,3,04
57,36,0,3,04
74,37,0,3,04
50,38,0,3,04
100,38,0,3,04
68,43,0,3,04
91,43,0,3,04
95,43,0,3,04
82,43,0,3,04
44,44,0,3,04
50,45,0,3,04
100,55,0,3,04
98,55,0,3,04
40,59,0,3,04
71,59,0,3,04
54,59,0,3,04
51,60,0,3,04
83,61,0,3,04
51,61,0,3,04
38,68,0,3,04
84,72,0,3,04
81,73,0,3,04
88,73,0,3,04
24,78,0,3,04
13,78,0,3,04
23,78,0,3,04
5,78,0,3,04
1,78,0,3,04
60,84,0,3,04
96,84,0,3,04
80,84,0,3,04
59,84,0,3,04
57,84,0,3,04
83,89,0,3,04
81,89,0,3,04
50,92,0,3,04
78,92,0,3,04
78,100,0,3,04
88,100,0,3,04
45,3,0.00001,3,04
78,5,0.00001,3,04
17,6,0.00001,3,04
88,9,0.00001,3,04
6,10,0.00001,3,04
13,13,0.00001,3,04
89,17,0.00001,3,04
83,21,0.00001,3,04
50,21,0.00001,3,04
78,21,0.00001,3,04
68,25,0.00001,3,04
91,25,0.00001,3,04
95,25,0.00001,3,04
82,25,0.00001,3,04
72,29,0.00001,3,04
73,32,0.00001,3,04
93,32,0.00001,3,04
83,33,0.00001,3,04
81,33,0.00001,3,04
68,34,0.00001,3,04
91,34,0.00001,3,04
95,34,0.00001,3,04
82,34,0.00001,3,04
89,34,0.00001,3,04
74,37,0.00001,3,04
50,38,0.00001,3,04
100,38,0.00001,3,04
100,42,0.00001,3,04
68,43,0.00001,3,04
91,43,0.00001,3,04
95,43,0.00001,3,04
82,43,0.00001,3,04
50,45,0.00001,3,04
74,55,0.00001,3,04
100,55,0.00001,3,04
51,60,0.00001,3,04
83,61,0.00001,3,04
51,61,0.00001,3,04
38,68,0.00001,3,04
84,72,0.00001,3,04
81,73,0.00001,3,04
88,73,0.00001,3,04
24,78,0.00001,3,04
13,78,0.00001,3,04
23,78,0.00001,3,04
5,78,0.00001,3,04
1,78,0.00001,3,04
60,84,0.00001,3,04
96,84,0.00001,3,04
80,84,0.00001,3,04
59,84,0.00001,3,04
57,84,0.00001,3,04
83,89,0.00001,3,04
81,89,0.00001,3,04
78,100,0.00001,3,04
88,100,0.00001,3,04
78,5,0.0001,3,04
88,9,0.0001,3,04
13,13,0.0001,3,04
83,21,0.0001,3,04
68,25,0.0001,3,04
91,25,0.0001,3,04
95,25,0.0001,3,04
82,25,0.0001,3,04
72,29,0.0001,3,04
73,32,0.0001,3,04
93,32,0.0001,3,04
83,33,0.0001,3,04
81,33,0.0001,3,04
68,34,0.0001,3,04
91,34,0.0001,3,04
95,34,0.0001,3,04
82,34,0.0001,3,04
89,34,0.0001,3,04
74,37,0.0001,3,04
50,38,0.0001,3,04
100,38,0.0001,3,04
94,39,0.0001,3,04
68,43,0.0001,3,04
82,43,0.0001,3,04
74,55,0.0001,3,04
100,55,0.0001,3,04
51,60,0.0001,3,04
83,61,0.0001,3,04
51,61,0.0001,3,04
81,73,0.0001,3,04
88,73,0.0001,3,04
24,78,0.0001,3,04
13,78,0.0001,3,04
23,78,0.0001,3,04
5,78,0.0001,3,04
1,78,0.0001,3,04
96,84,0.0001,3,04
80,84,0.0001,3,04
59,84,0.0001,3,04
57,84,0.0001,3,04
83,89,0.0001,3,04
81,89,0.0001,3,04
78,100,0.0001,3,04
88,100,0.0001,3,04
78,5,0.001,3,04
88,9,0.001,3,04
72,29,0.001,3,04
74,37,0.001,3,04
50,38,0.001,3,04
100,38,0.001,3,04
51,60,0.001,3,04
83,61,0.001,3,04
51,61,0.001,3,04
81,73,0.001,3,04
88,73,0.001,3,04
19,81,0.001,3,04
47,81,0.001,3,04
20,81,0.001,3,04
16,81,0.001,3,04
83,89,0.001,3,04
81,89,0.001,3,04
78,100,0.001,3,04
88,100,0.001,3,04
74,37,0.01,3,04
51,60,0.01,3,04
19,81,0.01,3,04
47,81,0.01,3,04
20,81,0.01,3,04
16,81,0.01,3,04
0,3,1,3,04
0,3,10,3,04
0,6,10,3,04
0,3,100,3,04
0,6,100,3,04
0,3,true,3,04
0,6,true,3,04
8,80,true,3,04
68,80,true,3,04
91,80,true,3,04
95,80,true,3,04
82,80,true,3,04
89,80,true,3,04
42,80,true,3,04
41,80,true,3,04
28,80,true,3,04
27,80,true,3,04
18,80,true,3,04
46,80,true,3,04
6,80,true,3,04
38,80,true,3,04
36,80,true,3,04
29,80,true,3,04
39,80,true,3,04
31,80,true,3,04
12,80,true,3,04
72,80,true,3,04
58,80,true,3,04
53,80,true,3,04
67,80,true,3,04
49,80,true,3,04
62,80,true,3,04
83,80,true,3,04
81,80,true,3,04
78,80,true,3,04
51,80,true,3,04
71,80,true,3,04
0,80,true,3,04
