species,gene,lam,k,rep
100,1,0,3,24
79,2,0,3,24
40,2,0,3,24
96,2,0,3,24
2,2,0,3,24
16,2,0,3,24
92,5,0,3,24
75,8,0,3,24
79,9,0,3,24
88,9,0,3,24
24,13,0,3,24
100,13,0,3,24
100,15,0,3,24
60,16,0,3,24
81,16,0,3,24
82,16,0,3,24
53,16,0,3,24
63,16,0,3,24
24,16,0,3,24
44,16,0,3,24
71,18,0,3,24
100,18,0,3,24
79,19,0,3,24
88,19,0,3,24
100,19,0,3,24
71,20,0,3,24
100,24,0,3,24
100,25,0,3,24
34,27,0,3,24
90,27,0,3,24
22,27,0,3,24
75,27,0,3,24
97,27,0,3,24
100,28,0,3,24
75,29,0,3,24
100,29,0,3,24
100,30,0,3,24
61,31,0,3,24
88,31,0,3,24
100,31,0,3,24
100,35,0,3,24
60,38,0,3,24
81,38,0,3,24
36,38,0,3,24
100,41,0,3,24
100,42,0,3,24
63,43,0,3,24
24,43,0,3,24
44,43,0,3,24
75,43,0,3,24
100,43,0,3,24
97,43,0,3,24
92,44,0,3,24
100,44,0,3,24
100,45,0,3,24
26,48,0,3,24
97,49,0,3,24
61,51,0,3,24
67,51,0,3,24
91,51,0,3,24
54,51,0,3,24
74,51,0,3,24
92,51,0,3,24
26,51,0,3,24
76,51,0,3,24
100,52,0,3,24
100,53,0,3,24
61,54,0,3,24
100,56,0,3,24
75,61,0,3,24
100,61,0,3,24
100,64,0,3,24
92,65,0,3,24
100,66,0,3,24
100,67,0,3,24
67,72,0,3,24
100,72,0,3,24
58,76,0,3,24
83,76,0,3,24
75,76,0,3,24
97,76,0,3,24
59,77,0,3,24
100,79,0,3,24
93,80,0,3,24
34,81,0,3,24
75,81,0,3,24
74,82,0,3,24
26,82,0,3,24
100,84,0,3,24
100,86,0,3,24
75,88,0,3,24
97,88,0,3,24
59,89,0,3,24
79,91,0,3,24
88,91,0,3,24
100,92,0,3,24
59,93,0,3,24
79,93,0,3,24
88,93,0,3,24
100,93,0,3,24
