species,gene,lam,k,rep,error
87,2,0,3,22,200
79,5,0,3,22,200
25,7,0,3,22,200
35,7,0,3,22,200
10,7,0,3,22,200
60,7,0,3,22,200
11,7,0,3,22,200
27,7,0,3,22,200
22,7,0,3,22,200
75,11,0,3,22,200
85,11,0,3,22,200
30,17,0,3,22,200
1,17,0,3,22,200
79,17,0,3,22,200
70,18,0,3,22,200
63,24,0,3,22,200
67,25,0,3,22,200
63,27,0,3,22,200
78,27,0,3,22,200
46,27,0,3,22,200
5,34,0,3,22,200
31,34,0,3,22,200
46,48,0,3,22,200
79,49,0,3,22,200
6,50,0,3,22,200
33,54,0,3,22,200
63,60,0,3,22,200
78,60,0,3,22,200
86,60,0,3,22,200
25,63,0,3,22,200
78,66,0,3,22,200
91,76,0,3,22,200
60,76,0,3,22,200
16,77,0,3,22,200
10,77,0,3,22,200
36,84,0,3,22,200
16,84,0,3,22,200
21,84,0,3,22,200
20,84,0,3,22,200
35,84,0,3,22,200
10,84,0,3,22,200
15,85,0,3,22,200
70,85,0,3,22,200
48,85,0,3,22,200
12,97,0,3,22,200
30,97,0,3,22,200
17,97,0,3,22,200
87,2,0.00001,3,22,200
79,5,0.00001,3,22,200
25,7,0.00001,3,22,200
35,7,0.00001,3,22,200
10,7,0.00001,3,22,200
60,7,0.00001,3,22,200
11,7,0.00001,3,22,200
27,7,0.00001,3,22,200
22,7,0.00001,3,22,200
75,11,0.00001,3,22,200
90,11,0.00001,3,22,200
85,11,0.00001,3,22,200
30,17,0.00001,3,22,200
1,17,0.00001,3,22,200
79,17,0.00001,3,22,200
63,24,0.00001,3,22,200
67,25,0.00001,3,22,200
63,27,0.00001,3,22,200
78,27,0.00001,3,22,200
46,27,0.00001,3,22,200
5,34,0.00001,3,22,200
31,34,0.00001,3,22,200
46,48,0.00001,3,22,200
79,49,0.00001,3,22,200
6,50,0.00001,3,22,200
33,54,0.00001,3,22,200
63,60,0.00001,3,22,200
78,60,0.00001,3,22,200
86,60,0.00001,3,22,200
25,63,0.00001,3,22,200
78,66,0.00001,3,22,200
91,76,0.00001,3,22,200
60,76,0.00001,3,22,200
16,77,0.00001,3,22,200
10,77,0.00001,3,22,200
36,84,0.00001,3,22,200
16,84,0.00001,3,22,200
21,84,0.00001,3,22,200
20,84,0.00001,3,22,200
35,84,0.00001,3,22,200
10,84,0.00001,3,22,200
15,85,0.00001,3,22,200
70,85,0.00001,3,22,200
48,85,0.00001,3,22,200
12,97,0.00001,3,22,200
30,97,0.00001,3,22,200
17,97,0.00001,3,22,200
87,2,0.0001,3,22,200
58,3,0.0001,3,22,200
79,5,0.0001,3,22,200
25,7,0.0001,3,22,200
35,7,0.0001,3,22,200
10,7,0.0001,3,22,200
60,7,0.0001,3,22,200
11,7,0.0001,3,22,200
27,7,0.0001,3,22,200
22,7,0.0001,3,22,200
63,8,0.0001,3,22,200
1,11,0.0001,3,22,200
85,11,0.0001,3,22,200
58,11,0.0001,3,22,200
1,15,0.0001,3,22,200
1,17,0.0001,3,22,200
79,17,0.0001,3,22,200
86,22,0.0001,3,22,200
63,24,0.0001,3,22,200
67,25,0.0001,3,22,200
63,27,0.0001,3,22,200
78,27,0.0001,3,22,200
46,27,0.0001,3,22,200
5,34,0.0001,3,22,200
31,34,0.0001,3,22,200
20,41,0.0001,3,22,200
67,48,0.0001,3,22,200
46,48,0.0001,3,22,200
79,49,0.0001,3,22,200
6,50,0.0001,3,22,200
33,54,0.0001,3,22,200
22,54,0.0001,3,22,200
62,56,0.0001,3,22,200
63,60,0.0001,3,22,200
78,60,0.0001,3,22,200
46,60,0.0001,3,22,200
86,60,0.0001,3,22,200
25,63,0.0001,3,22,200
78,66,0.0001,3,22,200
91,76,0.0001,3,22,200
60,76,0.0001,3,22,200
1,77,0.0001,3,22,200
16,77,0.0001,3,22,200
10,77,0.0001,3,22,200
41,84,0.0001,3,22,200
16,84,0.0001,3,22,200
21,84,0.0001,3,22,200
20,84,0.0001,3,22,200
35,84,0.0001,3,22,200
10,84,0.0001,3,22,200
15,85,0.0001,3,22,200
70,85,0.0001,3,22,200
48,85,0.0001,3,22,200
11,94,0.0001,3,22,200
12,97,0.0001,3,22,200
30,97,0.0001,3,22,200
91,97,0.0001,3,22,200
67,97,0.0001,3,22,200
17,97,0.0001,3,22,200
87,2,0.001,3,22,200
75,3,0.001,3,22,200
58,3,0.001,3,22,200
35,7,0.001,3,22,200
10,7,0.001,3,22,200
60,7,0.001,3,22,200
27,7,0.001,3,22,200
22,7,0.001,3,22,200
63,8,0.001,3,22,200
1,11,0.001,3,22,200
58,11,0.001,3,22,200
12,15,0.001,3,22,200
1,15,0.001,3,22,200
70,18,0.001,3,22,200
30,21,0.001,3,22,200
91,21,0.001,3,22,200
86,22,0.001,3,22,200
63,24,0.001,3,22,200
63,27,0.001,3,22,200
78,27,0.001,3,22,200
46,27,0.001,3,22,200
30,29,0.001,3,22,200
12,30,0.001,3,22,200
5,34,0.001,3,22,200
31,34,0.001,3,22,200
24,40,0.001,3,22,200
20,41,0.001,3,22,200
79,44,0.001,3,22,200
3,46,0.001,3,22,200
67,48,0.001,3,22,200
75,48,0.001,3,22,200
87,48,0.001,3,22,200
46,48,0.001,3,22,200
79,49,0.001,3,22,200
6,50,0.001,3,22,200
91,52,0.001,3,22,200
33,54,0.001,3,22,200
22,54,0.001,3,22,200
62,56,0.001,3,22,200
32,57,0.001,3,22,200
59,57,0.001,3,22,200
78,60,0.001,3,22,200
46,60,0.001,3,22,200
86,60,0.001,3,22,200
63,61,0.001,3,22,200
9,63,0.001,3,22,200
78,66,0.001,3,22,200
41,69,0.001,3,22,200
78,69,0.001,3,22,200
34,69,0.001,3,22,200
58,75,0.001,3,22,200
91,76,0.001,3,22,200
60,76,0.001,3,22,200
1,77,0.001,3,22,200
16,77,0.001,3,22,200
10,77,0.001,3,22,200
0,83,0.001,3,22,200
67,84,0.001,3,22,200
36,84,0.001,3,22,200
35,84,0.001,3,22,200
10,84,0.001,3,22,200
15,85,0.001,3,22,200
70,85,0.001,3,22,200
58,85,0.001,3,22,200
14,87,0.001,3,22,200
30,91,0.001,3,22,200
95,91,0.001,3,22,200
11,94,0.001,3,22,200
12,97,0.001,3,22,200
30,97,0.001,3,22,200
91,97,0.001,3,22,200
67,97,0.001,3,22,200
87,97,0.001,3,22,200
17,97,0.001,3,22,200
67,3,0.01,3,22,200
65,3,0.01,3,22,200
75,3,0.01,3,22,200
90,3,0.01,3,22,200
85,3,0.01,3,22,200
87,3,0.01,3,22,200
46,3,0.01,3,22,200
58,3,0.01,3,22,200
63,8,0.01,3,22,200
65,8,0.01,3,22,200
1,11,0.01,3,22,200
17,12,0.01,3,22,200
70,18,0.01,3,22,200
86,22,0.01,3,22,200
63,24,0.01,3,22,200
85,24,0.01,3,22,200
17,26,0.01,3,22,200
63,27,0.01,3,22,200
78,27,0.01,3,22,200
46,27,0.01,3,22,200
30,29,0.01,3,22,200
16,29,0.01,3,22,200
21,29,0.01,3,22,200
37,29,0.01,3,22,200
5,34,0.01,3,22,200
31,34,0.01,3,22,200
24,40,0.01,3,22,200
20,41,0.01,3,22,200
14,41,0.01,3,22,200
17,41,0.01,3,22,200
79,44,0.01,3,22,200
3,46,0.01,3,22,200
67,48,0.01,3,22,200
75,48,0.01,3,22,200
87,48,0.01,3,22,200
79,49,0.01,3,22,200
6,50,0.01,3,22,200
91,52,0.01,3,22,200
33,54,0.01,3,22,200
22,54,0.01,3,22,200
62,56,0.01,3,22,200
78,60,0.01,3,22,200
86,60,0.01,3,22,200
9,63,0.01,3,22,200
50,68,0.01,3,22,200
41,69,0.01,3,22,200
25,71,0.01,3,22,200
91,76,0.01,3,22,200
60,76,0.01,3,22,200
1,77,0.01,3,22,200
67,84,0.01,3,22,200
15,85,0.01,3,22,200
58,85,0.01,3,22,200
14,87,0.01,3,22,200
95,91,0.01,3,22,200
11,94,0.01,3,22,200
30,97,0.01,3,22,200
91,97,0.01,3,22,200
67,97,0.01,3,22,200
17,97,0.01,3,22,200
32,75,0.1,3,22,200
91,76,0.1,3,22,200
15,85,0.1,3,22,200
29,62,1,3,22,200
91,76,1,3,22,200
29,62,10,3,22,200
2,7,true,3,22,200
21,7,true,3,22,200
6,7,true,3,22,200
20,7,true,3,22,200
23,7,true,3,22,200
35,7,true,3,22,200
10,7,true,3,22,200
32,7,true,3,22,200
27,7,true,3,22,200
22,7,true,3,22,200
2,62,true,3,22,200
21,62,true,3,22,200
6,62,true,3,22,200
1,97,true,3,22,200
13,97,true,3,22,200
94,97,true,3,22,200
12,4,0,3,22,400
46,5,0,3,22,400
60,7,0,3,22,400
8,7,0,3,22,400
16,7,0,3,22,400
35,7,0,3,22,400
10,7,0,3,22,400
12,7,0,3,22,400
20,7,0,3,22,400
23,7,0,3,22,400
1,7,0,3,22,400
30,7,0,3,22,400
58,11,0,3,22,400
46,17,0,3,22,400
75,17,0,3,22,400
85,17,0,3,22,400
87,17,0,3,22,400
90,17,0,3,22,400
46,27,0,3,22,400
78,27,0,3,22,400
63,28,0,3,22,400
25,32,0,3,22,400
16,35,0,3,22,400
21,35,0,3,22,400
65,47,0,3,22,400
0,48,0,3,22,400
62,49,0,3,22,400
75,49,0,3,22,400
12,56,0,3,22,400
15,59,0,3,22,400
4,59,0,3,22,400
26,59,0,3,22,400
1,63,0,3,22,400
30,63,0,3,22,400
80,79,0,3,22,400
76,79,0,3,22,400
31,79,0,3,22,400
16,84,0,3,22,400
10,84,0,3,22,400
20,84,0,3,22,400
23,84,0,3,22,400
30,88,0,3,22,400
12,4,0.00001,3,22,400
46,5,0.00001,3,22,400
60,7,0.00001,3,22,400
8,7,0.00001,3,22,400
16,7,0.00001,3,22,400
35,7,0.00001,3,22,400
10,7,0.00001,3,22,400
12,7,0.00001,3,22,400
20,7,0.00001,3,22,400
23,7,0.00001,3,22,400
1,7,0.00001,3,22,400
30,7,0.00001,3,22,400
58,11,0.00001,3,22,400
46,17,0.00001,3,22,400
75,17,0.00001,3,22,400
85,17,0.00001,3,22,400
87,17,0.00001,3,22,400
90,17,0.00001,3,22,400
46,27,0.00001,3,22,400
78,27,0.00001,3,22,400
63,28,0.00001,3,22,400
25,32,0.00001,3,22,400
16,35,0.00001,3,22,400
21,35,0.00001,3,22,400
65,47,0.00001,3,22,400
0,48,0.00001,3,22,400
62,49,0.00001,3,22,400
75,49,0.00001,3,22,400
12,56,0.00001,3,22,400
15,59,0.00001,3,22,400
4,59,0.00001,3,22,400
26,59,0.00001,3,22,400
1,63,0.00001,3,22,400
76,79,0.00001,3,22,400
31,79,0.00001,3,22,400
10,84,0.00001,3,22,400
20,84,0.00001,3,22,400
23,84,0.00001,3,22,400
30,88,0.00001,3,22,400
46,4,0.0001,3,22,400
12,4,0.0001,3,22,400
46,5,0.0001,3,22,400
60,7,0.0001,3,22,400
16,7,0.0001,3,22,400
10,7,0.0001,3,22,400
12,7,0.0001,3,22,400
20,7,0.0001,3,22,400
23,7,0.0001,3,22,400
1,7,0.0001,3,22,400
30,7,0.0001,3,22,400
58,11,0.0001,3,22,400
46,17,0.0001,3,22,400
75,17,0.0001,3,22,400
85,17,0.0001,3,22,400
