species,gene,lam,k,rep
32,3,0,3,23
33,4,0,3,23
55,6,0,3,23
62,9,0,3,23
25,9,0,3,23
46,9,0,3,23
57,9,0,3,23
22,9,0,3,23
10,9,0,3,23
15,13,0,3,23
24,13,0,3,23
94,13,0,3,23
55,14,0,3,23
53,14,0,3,23
25,14,0,3,23
46,14,0,3,23
57,14,0,3,23
22,14,0,3,23
10,14,0,3,23
8,15,0,3,23
60,15,0,3,23
54,15,0,3,23
28,15,0,3,23
15,15,0,3,23
21,15,0,3,23
24,15,0,3,23
49,15,0,3,23
34,15,0,3,23
31,16,0,3,23
66,17,0,3,23
1,18,0,3,23
19,19,0,3,23
35,19,0,3,23
14,19,0,3,23
39,19,0,3,23
57,21,0,3,23
62,23,0,3,23
23,25,0,3,23
64,25,0,3,23
25,28,0,3,23
66,29,0,3,23
88,30,0,3,23
92,30,0,3,23
90,30,0,3,23
33,31,0,3,23
94,31,0,3,23
27,32,0,3,23
5,34,0,3,23
13,34,0,3,23
29,35,0,3,23
75,36,0,3,23
5,39,0,3,23
71,40,0,3,23
27,41,0,3,23
7,41,0,3,23
37,42,0,3,23
66,44,0,3,23
31,44,0,3,23
25,45,0,3,23
46,45,0,3,23
57,45,0,3,23
22,45,0,3,23
10,45,0,3,23
44,47,0,3,23
55,47,0,3,23
24,47,0,3,23
46,49,0,3,23
22,49,0,3,23
62,51,0,3,23
31,52,0,3,23
25,52,0,3,23
46,52,0,3,23
57,52,0,3,23
22,52,0,3,23
23,54,0,3,23
26,54,0,3,23
5,54,0,3,23
94,55,0,3,23
57,57,0,3,23
10,57,0,3,23
1,58,0,3,23
25,58,0,3,23
46,58,0,3,23
22,58,0,3,23
10,58,0,3,23
26,59,0,3,23
37,59,0,3,23
66,59,0,3,23
39,59,0,3,23
65,59,0,3,23
44,59,0,3,23
75,59,0,3,23
25,60,0,3,23
46,60,0,3,23
57,60,0,3,23
22,60,0,3,23
60,61,0,3,23
15,61,0,3,23
80,61,0,3,23
83,62,0,3,23
41,62,0,3,23
87,62,0,3,23
71,62,0,3,23
89,62,0,3,23
1,66,0,3,23
64,66,0,3,23
87,66,0,3,23
8,67,0,3,23
60,67,0,3,23
54,67,0,3,23
28,67,0,3,23
15,67,0,3,23
21,67,0,3,23
24,67,0,3,23
49,67,0,3,23
30,69,0,3,23
25,70,0,3,23
46,70,0,3,23
57,70,0,3,23
10,70,0,3,23
64,71,0,3,23
26,71,0,3,23
25,72,0,3,23
46,72,0,3,23
57,72,0,3,23
22,72,0,3,23
10,72,0,3,23
14,74,0,3,23
53,74,0,3,23
94,75,0,3,23
53,80,0,3,23
14,82,0,3,23
31,83,0,3,23
30,84,0,3,23
25,84,0,3,23
46,84,0,3,23
57,84,0,3,23
22,84,0,3,23
10,84,0,3,23
55,89,0,3,23
90,91,0,3,23
48,93,0,3,23
27,93,0,3,23
9,93,0,3,23
17,93,0,3,23
6,93,0,3,23
